round,label,rsrs_N,rsrs_M,rsrs_form,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days,trend_ma_window,exclude_buckets
2,LHS-200,30.0,600.0,rsrs_skew,60.0,0.3,0.0,0.3,3.0,-0.5,1.0,0.4,0.0963549382672195,0.1372845713774892,0.7018628335319185,1.240640092893226,-0.2207804272231035,0.4364288061180836,0.9491799588775748,0.497380239520958,60.43001497005988,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,180.0,0.0,0.2,0.3,3.0,-0.5,1.0,0.0,0.0973224077401693,0.1393132922308987,0.6985866616292905,1.3476706859417396,-0.2079041917754325,0.4681118110658009,0.8660697171627438,0.4977544910179641,73.88510479041916,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,180.0,0.3,0.2,0.3,3.0,-1.0,0.5,0.4,0.1077857333906631,0.1548474494825809,0.6960769050496252,1.1503444547846302,-0.2878659327643951,0.3744303202382781,0.8886621829723629,0.5134730538922155,55.62013473053892,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,120.0,0.5,0.0,0.4,5.0,-1.0,0.5,0.1,0.098686222272823,0.1465722898424996,0.6732938564231147,1.3278717986223856,-0.2193770314233241,0.4498475598495622,0.8792961593668686,0.5071107784431138,74.75434131736529,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,120.0,0.5,0.2,0.4,8.0,-1.0,0.5,0.2,0.0926083171289455,0.137705447722512,0.6725101923023339,1.2745186227691885,-0.2599256533646453,0.3562877150837701,0.8665784916536353,0.5067365269461078,66.24150449101798,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,180.0,0.5,0.2,0.5,3.0,-0.7,0.7,0.4,0.0986169906332337,0.146964958143108,0.6710238405076454,1.214333102587551,-0.263933229377947,0.3736437085457555,0.8883988723347916,0.497380239520958,63.66803892215568,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,120.0,0.0,0.2,0.5,5.0,-0.5,1.0,0.2,0.0881152603831738,0.131622062663838,0.6694566138825807,1.2000118641335158,-0.1953621732261442,0.4510354227129465,0.8660539049083784,0.5022455089820359,57.548802395209584,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,252.0,0.5,0.2,0.3,5.0,-0.5,1.0,0.4,0.0840778175886958,0.1263307108466621,0.6655374376128378,1.4972653174291175,-0.2095012753456727,0.4013236551900181,0.8627927414514448,0.4962574850299401,89.6068113772455,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,120.0,0.0,0.0,0.3,5.0,-0.5,1.0,0.2,0.0877783256236071,0.1321480344606806,0.6642423853055845,1.2782927068640084,-0.2884665832108773,0.3042928738800869,0.8234435181564946,0.4981287425149701,67.89318862275451,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,180.0,0.3,0.2,0.4,8.0,-0.5,1.0,0.4,0.0781577198546537,0.1180000370226386,0.662353350276144,1.388183066972723,-0.3006140790135168,0.2599935442515965,0.8494932003677018,0.4936377245508982,73.73656437125749,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,180.0,0.0,0.2,0.4,3.0,-0.5,1.0,0.2,0.0918123510393622,0.1386731927007827,0.6620771415962649,1.2286826494619418,-0.2564459798551932,0.3580182894315821,0.840441186468685,0.5048652694610778,63.487275449101794,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,180.0,0.3,0.2,0.5,8.0,-0.7,0.7,0.2,0.0862050255150181,0.1305618851665153,0.6602618015592718,1.286365867007894,-0.3408139489018217,0.2529386657816968,0.824833790178819,0.4981287425149701,66.51657934131737,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,120.0,0.0,0.2,0.5,3.0,-0.7,0.7,0.4,0.0949977064020677,0.1492243971302056,0.6366097516827462,1.1885660126351365,-0.2250044124376519,0.4222037486860011,0.8559540846676603,0.500374251497006,66.06511976047905,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,180.0,0.3,0.0,0.4,5.0,-0.7,0.7,0.0,0.0881278017402733,0.1392807617148507,0.6327349208550226,1.2422343253526988,-0.2180024222941738,0.4042514794691277,0.8259019129693609,0.501122754491018,67.41377245508983,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,180.0,0.0,0.2,0.3,3.0,-0.7,0.7,0.1,0.094681763474663,0.1500859870899769,0.6308501233889416,1.1584752350615826,-0.3058964008238729,0.309522319385439,0.7959715689333943,0.5086077844311377,63.52657185628742,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,180.0,0.5,0.0,0.4,5.0,-1.0,0.5,0.4,0.091025407608533,0.1458507486100458,0.6240996942148258,1.1567999743584476,-0.3230805429085948,0.2817421525575613,0.7911298897587886,0.5063622754491018,63.52971556886228,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,180.0,0.0,0.2,0.5,3.0,-1.0,0.5,0.0,0.0998814641391654,0.1610032008113867,0.620369431388978,1.2153221320514522,-0.3253450628698541,0.3070016285420641,0.8281333643331575,0.4951347305389221,73.93226047904191,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,180.0,0.5,0.2,0.3,8.0,-1.0,0.5,0.0,0.0840102223209964,0.1354686249416175,0.6201452355274294,1.3242349026624631,-0.2823862889777901,0.2975010671555794,0.7662070067434069,0.497380239520958,77.13761227544911,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,252.0,0.5,0.2,0.3,3.0,-1.0,0.5,0.4,0.0954305156029102,0.1539662772315476,0.6198143990933398,1.0657774128561788,-0.3279120772081553,0.2910247052057553,0.8107073694056959,0.4958832335329341,54.952095808383234,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,120.0,0.0,0.0,0.3,5.0,-0.7,0.7,0.4,0.0873054982144283,0.1421322027040084,0.6142555772265262,1.0777715792665206,-0.3286672316752407,0.2656349334535904,0.7815361263007685,0.5063622754491018,54.79805389221557,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,120.0,0.5,0.2,0.5,5.0,-0.7,0.7,0.1,0.0858690032389157,0.1402647686539963,0.612192242306666,1.3023122501252216,-0.317888816217922,0.2701227563163156,0.7956082343057281,0.501122754491018,77.09011976047904,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,252.0,0.5,0.2,0.3,8.0,-1.0,0.5,0.0,0.085193219814962,0.1397880775950833,0.6094455355608849,1.159886372802857,-0.3345676738249621,0.2546367341500337,0.7592230473054263,0.5104790419161677,62.251684131736525,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,180.0,0.0,0.2,0.5,8.0,-0.7,0.7,0.4,0.0786974619518932,0.1293383225716922,0.6084620581674172,1.107659294031529,-0.2837737934857958,0.2773246288362155,0.7684921683565795,0.5026197604790419,53.89030688622754,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,120.0,0.0,0.2,0.4,8.0,-0.5,1.0,0.2,0.0728208393582483,0.1201517344238351,0.6060739756063189,1.5743996492957208,-0.3335577867297664,0.2183155130995173,0.8084400739921481,0.500374251497006,97.73937125748505,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,120.0,0.0,0.0,0.5,8.0,-0.5,1.0,0.2,0.0729778251909158,0.1206292973309475,0.6049759619398309,1.603339777573219,-0.3278673538798393,0.2225833841867088,0.8248327810762921,0.4966317365269461,100.33293413173652,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,252.0,0.0,0.2,0.5,5.0,-1.0,0.5,0.4,0.0916733898942341,0.1525479357293169,0.6009480853080871,1.1255312943310023,-0.3618635804066789,0.253336878475605,0.7391751276722884,0.5101047904191617,65.04341317365271,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,180.0,0.0,0.0,0.4,5.0,-0.7,0.7,0.2,0.083397052182043,0.1399670444586268,0.5958334871227103,1.266227944204123,-0.2908939634293521,0.2866922750780879,0.7361593812919238,0.5071107784431138,75.97881736526948,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,120.0,0.3,0.2,0.4,5.0,-0.5,1.0,0.4,0.077324524138965,0.1317498216600894,0.5869042034717893,1.1541731831777868,-0.3294533302851784,0.2347055471317655,0.7325137198330911,0.4977544910179641,63.86766467065869,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,252.0,0.3,0.0,0.3,8.0,-1.0,0.5,0.2,0.0803899070998523,0.1378154372045751,0.5833156918445974,1.0395999556574471,-0.2602900270763288,0.3088474345437692,0.7322045356594598,0.5071107784431138,51.217702095808384,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,120.0,0.0,0.2,0.3,8.0,-0.5,1.0,0.0,0.0692795507581744,0.1190273321576095,0.5820474129961871,1.1679302767775035,-0.2339469643474996,0.2961335743398157,0.7468899403367327,0.5033682634730539,58.40602544910179,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,120.0,0.0,0.0,0.4,8.0,-0.5,1.0,0.0,0.0680009903170466,0.118861753291727,0.5721015249552073,1.1764323128455825,-0.2394699884038537,0.2839645617820238,0.7437754159651416,0.499251497005988,59.96216317365269,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,120.0,0.0,0.2,0.3,8.0,-1.0,0.5,0.2,0.0810939408188513,0.1420493747431975,0.5708855879545838,1.3102880995121942,-0.3193870664966747,0.2539048988688328,0.7229285954653358,0.5044910179640718,85.17035928143713,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,120.0,0.0,0.2,0.3,8.0,-1.0,0.5,0.4,0.0771762243533535,0.1381320834043184,0.5587132435225458,1.0242466064638798,-0.2813249251459129,0.2743312712633803,0.7092137299383778,0.5074850299401198,53.50935628742516,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,60.0,0.3,0.0,0.3,5.0,-0.5,1.0,0.1,0.0777101006937845,0.1397217722960974,0.5561774619427378,1.2524749957570105,-0.3325927585006643,0.2336494066921465,0.7215856217852301,0.4951347305389221,79.00778443113772,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,180.0,0.0,0.0,0.3,8.0,-1.0,0.5,0.4,0.077557853227661,0.1401206869345719,0.5535075150172223,1.006183764547227,-0.3245693164261354,0.2389562084354066,0.6930930060986473,0.5037425149700598,52.71545658682635,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,180.0,0.3,0.0,0.5,8.0,-0.5,1.0,0.0,0.0667145708898013,0.1208169282091968,0.5521955563568363,1.2624273745799064,-0.2915454597033761,0.2288307660756509,0.695096320050158,0.4925149700598802,71.86089071856287,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,120.0,0.3,0.2,0.5,8.0,-0.5,1.0,0.1,0.0657192535751789,0.1196690524389728,0.5491750142226081,1.591431018198447,-0.3252411881632918,0.2020631333513136,0.7544998617299845,0.4921407185628742,103.8371631736527,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,120.0,0.3,0.0,0.4,8.0,-1.0,0.5,0.4,0.0748483759564331,0.1369254050685785,0.5466361477546523,0.971991559320216,-0.2894586231435129,0.2585805706652708,0.6872612719399952,0.5134730538922155,48.39925149700599,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,180.0,0.0,0.0,0.4,5.0,-0.7,0.7,0.1,0.077185775761243,0.1418141596707144,0.5442741115588506,1.112208895067605,-0.289261585021287,0.26683728416811,0.686591999062566,0.500748502994012,64.97739520958085,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,120.0,0.3,0.0,0.3,8.0,-1.0,0.5,0.2,0.0740172532359186,0.1369953756740057,0.5402901584944749,1.220906805810575,-0.2802802714662277,0.2640829939571304,0.688328772737174,0.5026197604790419,76.55939371257486,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,60.0,0.3,0.2,0.4,5.0,-0.5,1.0,0.0,0.0733440749044282,0.1359899323910962,0.5393345934866457,1.1591165240787706,-0.320199107980413,0.2290577115190303,0.7383755989313215,0.4940119760479042,68.3317365269461,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,120.0,0.3,0.2,0.4,8.0,-1.0,0.5,0.0,0.0749559623451043,0.1391505572602445,0.5386680716263247,1.2034521307424486,-0.3027117620140792,0.2476149649633308,0.6938360418404851,0.5037425149700598,74.47848053892216,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,60.0,0.3,0.2,0.5,5.0,-0.5,1.0,0.0,0.0739344912919603,0.1376385010194085,0.5371643162659466,1.1590899024138284,-0.340821536885572,0.2169302209231668,0.7395399345624443,0.497380239520958,69.18053892215569,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,180.0,0.0,0.2,0.3,8.0,-0.7,0.7,0.4,0.0709723476770656,0.1323580360779375,0.5362148742919876,1.2995530126116932,-0.3141901204561914,0.2258898133843821,0.6509478186880389,0.5052395209580839,85.48517964071857,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,252.0,0.0,0.0,0.5,5.0,-0.7,0.7,0.2,0.0759623034649554,0.1424643154649911,0.533202319591549,1.138575073541192,-0.3251298686764614,0.2336368041920688,0.66926325829832,0.5071107784431138,70.1000748502994,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,180.0,0.3,0.0,0.5,8.0,-1.0,0.5,0.1,0.0737682800719525,0.1386634217709678,0.5319952380361463,1.1830639014118254,-0.3123272921802815,0.2361890296457731,0.6652555912993254,0.5026197604790419,72.76785179640719,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,252.0,0.3,0.0,0.5,5.0,-0.7,0.7,0.2,0.0751280713019943,0.1413545247788326,0.5314868513727589,1.200352950021093,-0.3632161987405802,0.2068411914515219,0.6760809900288264,0.5059880239520959,76.87163173652695,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,180.0,0.0,0.0,0.3,8.0,-1.0,0.5,0.1,0.0753255849266631,0.1435034566945784,0.5249043239911655,1.270389529418786,-0.3202382900917597,0.2352172967982052,0.6336388515492911,0.5059880239520959,86.61657934131738,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,252.0,0.5,0.2,0.3,5.0,-0.5,1.0,0.0,0.0665128803608114,0.1281374222403484,0.5190745934942622,1.0516277124303224,-0.1804173054244615,0.3686613110883622,0.6457086460285146,0.4962574850299401,57.40261976047904,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,120.0,0.0,0.0,0.4,8.0,-1.0,0.5,0.2,0.0725173540324977,0.1420062353501064,0.5106631680905508,1.2874243813018342,-0.3572423277913636,0.2029920543873771,0.6439769608850576,0.5071107784431138,89.20385479041916,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,252.0,0.3,0.2,0.5,3.0,-0.5,1.0,0.4,0.0701078325104052,0.1373252629505027,0.510523926946164,1.10543989372604,-0.265341007356758,0.2642178576496597,0.6636264900481674,0.4913922155688622,69.02806886227545,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,180.0,0.3,0.0,0.3,8.0,-0.7,0.7,0.2,0.0653253895644199,0.1296008764368815,0.504050523116908,1.1678580080218075,-0.3074364696557179,0.2124841910836876,0.616368797873964,0.5052395209580839,71.65452844311378,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,180.0,0.5,0.2,0.5,5.0,-0.7,0.7,0.1,0.0704433904720049,0.1399127365561346,0.5034808996373412,1.2348571613958197,-0.3302891184670917,0.2132779632551642,0.6272778018836586,0.5041167664670658,82.4438622754491,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,252.0,0.5,0.0,0.4,3.0,-1.0,0.5,0.4,0.0763360207323786,0.1516910980035251,0.5032333586945535,0.9814842186951758,-0.3768718177017162,0.2025516824205638,0.665705453536724,0.4898952095808383,58.28443113772455,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,180.0,0.5,0.2,0.4,5.0,-0.5,1.0,0.1,0.0626262170597591,0.1245645235592766,0.5027612619571985,1.5192413140622962,-0.2575968444404927,0.2431171748077309,0.6638601487424187,0.4835329341317365,105.05344311377245,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,120.0,0.3,0.2,0.5,3.0,-1.0,0.5,0.4,0.0783312555510795,0.1561513041714854,0.5016368961290013,1.0572406677361867,-0.2764649453009622,0.2833316009225237,0.660255211597718,0.5,69.46818862275448,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,180.0,0.5,0.0,0.5,5.0,-1.0,0.5,0.2,0.0739281346491282,0.1477812025983024,0.5002539791889439,1.0609868445864292,-0.3256058383239333,0.2270479394032852,0.6633899724411716,0.4958832335329341,66.19244011976048,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,180.0,0.5,0.0,0.4,5.0,-0.7,0.7,0.4,0.0683480715421591,0.1368205397003142,0.4995454022609893,1.3108484068245296,-0.2293586061679998,0.2979965421140368,0.6457628867317957,0.4861526946107784,92.28997005988025,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,60.0,0.0,0.0,0.4,8.0,-0.5,1.0,0.0,0.0615583654798714,0.1233961090922499,0.4988679621482304,1.1340670572936469,-0.2968515693877855,0.2073708608205337,0.6635420148811231,0.5022455089820359,64.72668413173653,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,120.0,0.5,0.2,0.3,5.0,-0.5,1.0,0.0,0.0621950481496271,0.1260716920084121,0.4933307958258955,1.31327076292594,-0.3891049528559508,0.1598413170871463,0.6452210144762413,0.4928892215568862,87.06197604790421,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,180.0,0.5,0.2,0.4,8.0,-0.5,1.0,0.2,0.05835921987606,0.1183251107957342,0.4932107773539815,1.0357622922746224,-0.2377587677058615,0.2454555953463638,0.6248671152131632,0.5,54.804565868263474,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,180.0,0.5,0.0,0.3,8.0,-0.5,1.0,0.1,0.0552443290854101,0.1135928041650993,0.486336520094321,1.4930057873821516,-0.2957147571619964,0.1868162739512743,0.6465510390984016,0.4857784431137724,97.39681886227544,2672,,
2,LHS-200,18.0,250.0,rsrs_skew,252.0,0.3,0.2,0.5,5.0,-0.5,1.0,0.1,0.0603878876365429,0.126587058036647,0.4770462997809822,1.3459080668735446,-0.31890720036517,0.1893588089807779,0.6262652121271443,0.4921407185628742,91.22110778443115,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,120.0,0.3,0.2,0.4,3.0,-0.5,1.0,0.0,0.0621319561248987,0.1304511795086046,0.4762851233614217,1.3580292023535945,-0.3140712491082932,0.1978275830764609,0.6398361389783053,0.4824101796407186,95.39595808383234,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,252.0,0.3,0.2,0.4,8.0,-1.0,0.5,0.0,0.0670412406636193,0.1408000823378317,0.4761448967250071,1.1338483010078628,-0.3026486665002816,0.221515070391222,0.5703936976167845,0.5044910179640718,76.07952844311377,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,120.0,0.3,0.2,0.3,3.0,-0.5,1.0,0.1,0.0625359754620142,0.1328976589940266,0.4705573893128176,1.0671691496498046,-0.2680618274017755,0.2332893723367942,0.6223335739197123,0.4895209580838323,65.76646706586826,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,252.0,0.0,0.2,0.4,3.0,-0.7,0.7,0.2,0.0670682053874365,0.142945394692547,0.4691875910496427,1.1168079251541951,-0.2901444269773123,0.2311545532207684,0.578636241038839,0.4958832335329341,75.22118263473054,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,120.0,0.5,0.2,0.3,8.0,-1.0,0.5,0.2,0.0637459841621244,0.1362591875016035,0.4678288879520451,1.1539970637001118,-0.2865396774776427,0.2224682624175082,0.5912583806516749,0.499251497005988,77.23473053892216,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,120.0,0.5,0.0,0.5,3.0,-0.7,0.7,0.0,0.0694154609262569,0.148784574577936,0.4665501186744051,1.0933734873383414,-0.2071880776948637,0.3350359813101243,0.6333907020573876,0.4842814371257485,74.7181886227545,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,252.0,0.0,0.2,0.4,8.0,-1.0,0.5,0.2,0.0671223799016471,0.1443326423065783,0.4650533575008754,1.1609878795594706,-0.2780545465484398,0.2414000444691659,0.5600787901667655,0.5033682634730539,82.72702095808383,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,252.0,0.3,0.0,0.3,3.0,-0.7,0.7,0.0,0.0663014360809717,0.1428100633959756,0.4642630533475421,1.0364703385705571,-0.2828046067378759,0.2344425603449408,0.5963942566856663,0.4925149700598802,66.88248502994011,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,120.0,0.3,0.0,0.4,3.0,-1.0,0.5,0.0,0.0724807005544876,0.1562043720972735,0.4640119836681111,1.1351484195005728,-0.4044514138604317,0.1792074352334921,0.6027972366638825,0.4861526946107784,82.46744011976048,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,60.0,0.0,0.0,0.5,8.0,-0.5,1.0,0.4,0.0568594534590571,0.1227264807966143,0.4633022399891531,1.1311087020284745,-0.2834654666051727,0.2005868797353519,0.5833753875337826,0.5074850299401198,70.44790419161677,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,252.0,0.0,0.2,0.5,5.0,-0.7,0.7,0.2,0.0645112862159711,0.1395841655099639,0.4621676533314671,0.9779885014666632,-0.2743376302462939,0.2351528886432911,0.5619237099454729,0.5059880239520959,59.68023952095809,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,252.0,0.3,0.2,0.5,5.0,-1.0,0.5,0.2,0.0715647008394229,0.1548738578024103,0.4620838006807183,1.2168674554702894,-0.3515265669117247,0.2035826238345001,0.5659582984215666,0.5,93.31953592814372,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,60.0,0.0,0.0,0.4,5.0,-0.7,0.7,0.1,0.0641578279743857,0.1395356710245524,0.4597951728278618,1.3261159541614618,-0.4054934931848618,0.1582215967769835,0.615949589675398,0.497005988023952,97.2994760479042,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,180.0,0.3,0.2,0.5,8.0,-0.7,0.7,0.2,0.0600540040402801,0.130625097316439,0.4597432290886601,1.138609555027983,-0.3057134467957261,0.1964388700259151,0.5676869579479985,0.5022455089820359,73.75295658682634,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,180.0,0.5,0.2,0.5,3.0,-0.7,0.7,0.4,0.0668704840674347,0.1466170888304507,0.4560892908245124,1.1102673789946191,-0.3659755153942011,0.1827184640901645,0.5744847128454311,0.500374251497006,78.60067365269461,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,252.0,0.3,0.2,0.3,8.0,-0.5,1.0,0.0,0.0543363162755177,0.1196881119680706,0.4539825667064838,0.9967120483886686,-0.2131012209158383,0.2549789064651917,0.552740652730762,0.5056137724550899,55.494498502994006,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,252.0,0.0,0.2,0.5,8.0,-0.7,0.7,0.1,0.0574569141782446,0.1274541791762433,0.4508044738085311,1.02443285255001,-0.2899720285330005,0.1981464021510118,0.5537172824225142,0.5048652694610778,60.94940119760479,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,252.0,0.0,0.2,0.5,3.0,-1.0,0.5,0.4,0.069427696366302,0.1540743379846548,0.4506116805331774,0.981296747999799,-0.3681009580059136,0.1886104745350505,0.5761915142679138,0.4947604790419161,66.2065868263473,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,120.0,0.5,0.2,0.3,5.0,-0.7,0.7,0.0,0.0614057266308154,0.1362880446902801,0.4505584240375768,1.0350740133863567,-0.2769803972996887,0.2216970126025754,0.5798857493457701,0.5014970059880239,65.30905688622755,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,180.0,0.5,0.2,0.5,8.0,-0.7,0.7,0.1,0.0579861180806005,0.1288313857773589,0.4500931021638603,1.172229980215428,-0.3118962792914351,0.1859147477242535,0.5609278995157275,0.5022455089820359,76.84513473053892,2672,,
2,LHS-200,30.0,250.0,rsrs_skew,252.0,0.3,0.0,0.4,8.0,-0.7,0.7,0.4,0.0571611579153532,0.1272891195399585,0.4490655456015565,0.9226846391508272,-0.2626161462002726,0.2176604856266599,0.5477042419099935,0.5074850299401198,51.91515718562875,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,60.0,0.0,0.0,0.4,5.0,-1.0,0.5,0.2,0.0679084489277246,0.1518837572987581,0.4471080393023689,0.9823420679098022,-0.4414745404679655,0.1538218916446264,0.585887487737567,0.5071107784431138,64.6803143712575,2672,,
2,LHS-200,14.0,250.0,rsrs_skew,180.0,0.0,0.2,0.4,8.0,-1.0,0.5,0.1,0.0630403190223583,0.1410581964069318,0.4469100033045677,1.229309608102105,-0.3353597847879512,0.1879781711519728,0.5459237072774988,0.501122754491018,90.16100299401197,2672,,
2,LHS-200,24.0,250.0,rsrs_skew,252.0,0.5,0.2,0.3,3.0,-1.0,0.5,0.0,0.0691820508259877,0.1548665036852069,0.4467205572524079,1.044029763897976,-0.4458723482046757,0.1551611152935414,0.5767615012400928,0.4940119760479042,75.18188622754491,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,120.0,0.5,0.0,0.4,5.0,-1.0,0.5,0.1,0.0641594489445158,0.1442454738260601,0.4447934984905188,1.2092227852757125,-0.267305788189741,0.2400226698382367,0.5732463474376527,0.4981287425149701,88.62597305389222,2672,,
2,LHS-200,18.0,250.0,rsrs_skew,252.0,0.5,0.0,0.5,8.0,-0.7,0.7,0.1,0.0561019337696069,0.1264356540323481,0.4437192514957327,1.2299023412961811,-0.3717231861657145,0.150923955936923,0.5667542121030523,0.500748502994012,83.06092814371257,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,252.0,0.5,0.0,0.5,3.0,-1.0,0.5,0.1,0.0689903796595416,0.1559313317155994,0.4424407776198058,0.9967428677652423,-0.4192424775363049,0.1645596125301195,0.5821693492743235,0.4943862275449102,68.09281437125749,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,252.0,0.0,0.2,0.5,5.0,-0.7,0.7,0.2,0.0633156565933947,0.1434558033297092,0.4413600225560362,1.2895359224999532,-0.3290607239154901,0.1924132902888027,0.5359139276913392,0.500374251497006,99.71856287425148,2672,,
2,LHS-200,24.0,600.0,rsrs_skew,252.0,0.0,0.0,0.5,5.0,-0.5,1.0,0.1,0.0586936149728654,0.1332774139534908,0.4403868084756465,1.114031669786824,-0.3031279109722803,0.1936265610929924,0.5480904686020801,0.4977544910179641,75.0435628742515,2672,,
2,LHS-200,14.0,600.0,rsrs_skew,180.0,0.3,0.2,0.4,8.0,-0.7,0.7,0.4,0.0575651721833789,0.1312634546719979,0.4385468318445774,1.2305673787755729,-0.3522640676802601,0.1634148284338475,0.5460496891857168,0.4962574850299401,88.28476796407188,2672,,
2,LHS-200,18.0,250.0,rsrs_skew,60.0,0.0,0.2,0.4,3.0,-0.7,0.7,0.4,0.0620601134690446,0.1416674084006562,0.4380690955645174,1.2059581695668975,-0.3490935628581582,0.1777750152736575,0.5791866367323408,0.4958832335329341,89.42290419161677,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,60.0,0.5,0.2,0.5,5.0,-0.7,0.7,0.0,0.0609554566325356,0.1400293033174743,0.4353050053697508,1.312684266220491,-0.3591272438296705,0.1697321984890849,0.5991170630831424,0.4895209580838323,98.97821856287426,2672,,
2,LHS-200,30.0,600.0,rsrs_skew,120.0,0.0,0.0,0.5,5.0,-0.7,0.7,0.0,0.0614412871062486,0.1412988835286165,0.4348320777340411,1.0427646934184014,-0.3256251856328561,0.1886871465020029,0.5556541415358681,0.498502994011976,69.45875748502995,2672,,
2,LHS-200,18.0,600.0,rsrs_skew,60.0,0.3,0.2,0.3,8.0,-1.0,0.5,0.1,0.0594091360893043,0.1370749673660966,0.4334061662085665,1.211647321998012,-0.3661934716469529,0.1622342851228671,0.564405192031016,0.5044910179640718,86.31388473053893,2672,,
