year,R30,R42,M1_ew,M1_top2,M6_ew,M6_top2,M6_top1,M9_ew,M6_ew+DP
2016,1.355018068541278,1.3852421579743395,0.5304307750147392,0.5304307750147392,0.8378924980939377,0.9137636633059503,1.121926860789879,0.9149478789238958,0.8924109840508853
2017,1.8599849954481862,1.8465565350682718,1.7978109785885887,1.816558504002084,1.6326474377917433,1.5438540379878025,1.4550404321356534,1.736912492287406,1.6368336209452656
2018,1.3421328921926163,1.5270438387348118,-0.43955573595054276,-0.39945347071381004,-0.8423764447229163,-0.20172361689658863,-0.32568118758888087,1.571819795586762,-0.4105668194150316
2019,0.5904717311332386,0.5904717311332386,2.0312367475469237,1.7037879146379338,1.667741377074753,1.2492249832590572,1.2195787507253606,-0.06025666310481286,1.667741377074753
2020,2.6166352305174394,2.6166352305174394,1.5662671891072995,1.5662671891072995,2.0335736253070578,2.061546929340162,1.7233009312939354,0.74889918242993,2.0335736253070578
2021,0.2824681559438394,0.2824681559438394,0.5119924812107872,0.5143587132474217,0.7892377859265095,1.2992987605702186,0.7333472733205644,0.4866103338126333,0.7892377859265095
2022,-0.451296708888914,-0.08981500207663257,0.4710776338571321,0.31613025585864857,0.2812855258516324,0.5929719892855699,0.28780513518447176,0.5693515986714427,0.30218715607521474
2023,4.811733817683285,4.811733817683285,6.60026598743342,6.60026598743342,9.60167274768253,13.091022350573345,15.775174113364638,6.4092957812162386,9.60167274768253
