date,r30_pnl,r37_pnl
2016-04-19,0.009360374414976613,0.009360374414976613
2016-04-20,0.0023183925811436357,0.0023183925811436357
2016-04-21,0.012336160370084892,0.012336160370084892
2016-04-22,-0.012947448591012822,-0.012947448591012822
2016-04-25,-0.005401234567901314,-0.005401234567901314
2016-04-26,-0.0019394879751745142,-0.0019394879751745142
2016-04-27,0.01088223863194715,0.01088223863194715
2016-04-28,0.0046136101499423265,0.0046136101499423265
2016-04-29,0.017986988136242,0.017986988136242
2016-05-03,0.015789473684210353,0.015789473684210353
2016-05-04,-0.00925240562546259,-0.00925240562546259
2016-05-05,-0.0007471049682481468,-0.0007471049682481468
2016-05-06,0.0018691588785046953,0.0018691588785046953
2016-05-09,-0.003731343283582156,-0.003731343283582156
2016-05-10,-0.004868913857677848,-0.004868913857677848
2016-05-11,0.004516371847948841,0.004516371847948841
2016-05-12,-0.0033720494567253123,-0.0033720494567253123
2016-05-13,0.008270676691729317,0.008270676691729317
2016-05-16,0.004847129008202833,0.004847129008202833
2016-05-17,-0.0048237476808905555,-0.0048237476808905555
2016-05-18,-0.00037285607755399575,-0.00037285607755399575
2016-05-19,-0.015292801193584449,-0.015292801193584449
2016-05-20,-0.0007575757575758457,-0.0007575757575758457
2016-05-23,-0.0011372251705837888,-0.0011372251705837888
2016-05-24,-0.004554079696394542,-0.004554079696394542
2016-05-25,-0.016012199771254343,-0.016012199771254343
2016-05-26,0.0038744672607518016,0.0038744672607518016
2016-05-27,-0.004245465071401,-0.004245465071401
2016-05-30,-0.010077519379845024,-0.010077519379845024
2016-05-31,0.008613938919342257,0.008613938919342257
2016-06-01,0.0011645962732920179,0.0011645962732920179
2016-06-02,0.0007754943776656642,0.0007754943776656642
2016-06-03,-0.0027121270825262167,-0.0027121270825262167
2016-06-06,0.018259518259518215,0.018259518259518215
2016-06-07,0.0015261350629531822,0.0015261350629531822
2016-06-08,0.008000000000000007,0.008000000000000007
2016-06-13,0.029478458049886802,0.029478458049886802
2016-06-14,-0.0025697503671072708,-0.0025697503671072708
2016-06-15,0.004784688995215225,0.004784688995215225
2016-06-16,0.017216117216117377,0.017216117216117377
2016-06-17,-0.022326251350378246,-0.022326251350378246
2016-06-20,0.0007366482504604921,0.0007366482504604921
2016-06-21,-0.001840264998159702,-0.001840264998159702
2016-06-22,-0.013643067846607848,-0.013643067846607848
2016-06-23,0.0022429906542056344,0.0022429906542056344
2016-06-24,0.046251398731816495,0.046251398731816495
2016-06-27,0.00819964349376101,0.00819964349376101
2016-06-28,-0.0038896746817538297,-0.0038896746817538297
2016-06-29,0.004614838480653249,0.004614838480653249
2016-06-30,-0.004240282685512353,-0.004240282685512353
2016-07-01,0.01419446415897796,0.01419446415897796
2016-07-04,0.014345696291112597,0.014345696291112597
2016-07-05,-0.0031045187995860646,-0.0031045187995860646
2016-07-06,0.01972318339100343,0.01972318339100343
2016-07-07,-0.0037326094333220983,-0.0037326094333220983
2016-07-08,-0.006811989100817484,-0.006811989100817484
2016-07-11,0.008916323731138709,0.008916323731138709
2016-07-12,-0.007817811012916454,-0.007817811012916454
2016-07-13,-0.009249743062692772,-0.009249743062692772
2016-07-14,-0.006053780891744993,-0.006053780891744993
2016-07-15,0.005633904787133932,0.005633904787133932
2016-07-18,-0.0037416579089777718,-0.0037416579089777718
2016-07-19,0.008103939344280867,0.008103939344280867
2016-07-20,-0.0033971114739004015,-0.0033971114739004015
2016-07-21,-0.01037750208106882,-0.01037750208106882
2016-07-22,0.004930444853431042,0.004930444853431042
2016-07-25,0.002971310962787818,0.002971310962787818
2016-07-26,0.0005980590973373769,0.0005980590973373769
2016-07-27,0.0003727837680465218,0.0003727837680465218
2016-07-28,0.0020254825265853616,0.0020254825265853616
2016-07-29,-0.00642459939661476,-0.00642459939661476
2016-08-01,0.006080005229687527,0.006080005229687527
2016-08-02,0.006191898501922307,0.006191898501922307
2016-08-03,0.005760183980960327,0.005760183980960327
2016-08-04,-0.010706516461104468,-0.010706516461104468
2016-08-05,0.012741911071038454,0.012741911071038454
2016-08-08,-0.020935449937120904,-0.020935449937120904
2016-08-09,-0.0007167491212501988,-0.0007167491212501988
2016-08-10,0.014335522283433391,0.014335522283433391
2016-08-11,-0.002220119354235325,-0.002220119354235325
2016-08-12,0.000508654338644264,0.000508654338644264
2016-08-15,-0.002930514635494823,-0.002930514635494823
2016-08-16,-0.0016623879819904158,-0.0016623879819904158
2016-08-17,-0.004535221329699571,-0.004535221329699571
2016-08-18,0.002192188598467345,0.002192188598467345
2016-08-19,0.0014641548042977708,0.0014641548042977708
2016-08-22,-0.004123276783928759,-0.004123276783928759
2016-08-23,-0.0003640826871628953,-0.0003640826871628953
2016-08-24,-0.00016930466868650667,-0.00016930466868650667
2016-08-25,-0.003705278288493784,-0.003705278288493784
2016-08-26,0.0025306077269888743,0.0025306077269888743
2016-08-29,-0.003539900388315041,-0.003539900388315041
2016-08-30,0.007751570490889149,0.007751570490889149
2016-08-31,-0.0016299535092449211,-0.0016299535092449211
2016-09-01,0.00032559697503063787,0.00032559697503063787
2016-09-02,0.001972904911907824,0.001972904911907824
2016-09-05,0.012814785205235768,0.012814785205235768
2016-09-06,0.007500162410142879,0.007500162410142879
2016-09-07,0.004647739184126454,0.004647739184126454
2016-09-08,0.0004216297105364172,0.0004216297105364172
2016-09-09,0.00272159890203615,0.00272159890203615
2016-09-12,-0.025329773315754037,-0.025329773315754037
2016-09-13,0.006256911345373742,0.006256911345373742
2016-09-14,-0.005728646629803553,-0.005728646629803553
2016-09-19,0.009322360689264219,0.009322360689264219
2016-09-20,-0.0016618136233971267,-0.0016618136233971267
2016-09-21,0.006102394365539602,0.006102394365539602
2016-09-22,0.008119641206040314,0.008119641206040314
2016-09-23,0.009865295535876933,0.009865295535876933
2016-09-26,-0.01183514444585035,-0.01183514444585035
2016-09-27,-0.00182868398689579,-0.00182868398689579
2016-09-28,-0.0030338894231167197,-0.0030338894231167197
2016-09-29,-0.0004873257222259954,-0.0004873257222259954
2016-09-30,-0.0028936060135699806,-0.0028936060135699806
2016-10-10,0.006791180463767687,0.006791180463767687
2016-10-11,0.005245906299357607,0.005245906299357607
2016-10-12,-0.003914784874129647,-0.003914784874129647
2016-10-13,-0.0005290997771280196,-0.0005290997771280196
2016-10-14,0.004363913476064413,0.004363913476064413
2016-10-17,-0.008506840130510795,-0.008506840130510795
2016-10-18,0.005717891830052963,0.005717891830052963
2016-10-19,-0.00030363971346091824,-0.00030363971346091824
2016-10-20,0.0028447099885027696,0.0028447099885027696
2016-10-21,0.00024938155816854406,0.00024938155816854406
2016-10-24,0.005421679323517092,0.005421679323517092
2016-10-25,0.00036592365500207557,0.00036592365500207557
2016-10-26,-0.004048872891245692,-0.004048872891245692
2016-10-27,-0.004958085017786822,-0.004958085017786822
2016-10-28,0.0005473823172297632,0.0005473823172297632
2016-10-31,-0.001657477333539255,-0.001657477333539255
2016-11-01,0.006112322340625799,0.006112322340625799
2016-11-02,-0.00843951657221745,-0.00843951657221745
2016-11-03,0.004136154906129164,0.004136154906129164
2016-11-04,-0.002962699879516248,-0.002962699879516248
2016-11-07,0.005643741189290046,0.005643741189290046
2016-11-08,0.00434381033456671,0.00434381033456671
2016-11-09,-0.014893383539319915,-0.014893383539319915
2016-11-10,0.01768643015339335,0.01768643015339335
2016-11-11,0.005528067625069102,0.005528067625069102
2016-11-14,0.002275484367638167,0.002275484367638167
2016-11-15,-0.002836115019563019,-0.002836115019563019
2016-11-16,0.006965003270921988,0.006965003270921988
2016-11-17,0.002862208524084966,0.002862208524084966
2016-11-18,-0.004677350060306228,-0.004677350060306228
2016-11-21,0.007848105910739525,0.007848105910739525
2016-11-22,0.009596792319710924,0.009596792319710924
2016-11-23,0.0019013177263807238,0.0019013177263807238
2016-11-24,0.008112081683383694,0.008112081683383694
2016-11-25,0.00867982321496069,0.00867982321496069
2016-11-28,0.0016999905570796163,0.0016999905570796163
2016-11-29,0.0022640577150140066,0.0022640577150140066
2016-11-30,-0.007193940227211591,-0.007193940227211591
2016-12-01,0.006885581076164332,0.006885581076164332
2016-12-02,-0.006251622598373357,-0.006251622598373357
2016-12-05,-0.008431367728089336,-0.008431367728089336
2016-12-06,0.001167799257626998,0.001167799257626998
2016-12-07,0.007235294772721009,0.007235294772721009
2016-12-08,-0.001204132818984221,-0.001204132818984221
2016-12-09,0.007507072496071406,0.007507072496071406
2016-12-12,-0.0051055823356425546,-0.0051055823356425546
2016-12-13,-0.004268098814558037,-0.004268098814558037
2016-12-14,-0.0079515672417624,-0.0079515672417624
2016-12-15,-0.02019370153035766,-0.02019370153035766
2016-12-16,0.0029583277122128184,0.0029583277122128184
2016-12-19,0.0022261257082943397,0.0022261257082943397
2016-12-20,-0.006178884959520771,-0.006178884959520771
2016-12-21,0.012670025516434475,0.012670025516434475
2016-12-22,-0.002880382335294457,-0.002880382335294457
2016-12-23,-0.010211500776889175,-0.010211500776889175
2016-12-26,0.007838027053630384,0.007838027053630384
2016-12-27,-0.010149356464310326,-0.010149356464310326
2016-12-28,-0.010977962417585111,-0.010977962417585111
2016-12-29,-0.012123902636685335,-0.012123902636685335
2016-12-30,0.0029510937249452238,0.0029510937249452238
2017-01-03,0.0054957457380591795,0.0054957457380591795
2017-01-04,0.004465480792405175,0.004465480792405175
2017-01-05,0.000662728186160842,0.000662728186160842
2017-01-06,-0.001396277560239637,-0.001396277560239637
2017-01-09,0.0038653976362481276,0.0038653976362481276
2017-01-10,-0.0032739669146033875,-0.0032739669146033875
2017-01-11,-0.0019186707470028857,-0.0019186707470028857
2017-01-12,-0.0019462333418271405,-0.0019462333418271405
2017-01-13,0.0019231203231352139,0.0019231203231352139
2017-01-16,0.004986154759189147,0.004986154759189147
2017-01-17,-0.002048590740823159,-0.002048590740823159
2017-01-18,0.005066006974096258,0.005066006974096258
2017-01-19,-0.001692008345250465,-0.001692008345250465
2017-01-20,0.004217488224023987,0.004217488224023987
2017-01-23,-0.0001712456267197875,-0.0001712456267197875
2017-01-24,0.0013744635083702819,0.0013744635083702819
2017-01-25,0.00374860717816069,0.00374860717816069
2017-01-26,0.008196610678652448,0.008196610678652448
2017-02-03,-0.008582718039014644,-0.008582718039014644
2017-02-06,0.005675761598497582,0.005675761598497582
2017-02-07,-0.0034266089293324828,-0.0034266089293324828
2017-02-08,0.00022754515776288398,0.00022754515776288398
2017-02-09,0.0014015288716495162,0.0014015288716495162
2017-02-10,0.00601435864235173,0.00601435864235173
2017-02-13,0.003306385153946555,0.003306385153946555
2017-02-14,-0.0018038747511419347,-0.0018038747511419347
2017-02-15,0.0046202447102665235,0.0046202447102665235
2017-02-16,0.002545796269246482,0.002545796269246482
2017-02-17,-0.0057121450324007636,-0.0057121450324007636
2017-02-20,0.0073904771994670665,0.0073904771994670665
2017-02-21,0.00033565135853825943,0.00033565135853825943
2017-02-22,0.0041375459887017935,0.0041375459887017935
2017-02-23,-0.0038243505432453396,-0.0038243505432453396
2017-02-24,-0.0005704397716074904,-0.0005704397716074904
2017-02-27,-0.004761753248233784,-0.004761753248233784
2017-02-28,-0.0005420175021645121,-0.0005420175021645121
2017-03-01,-0.0007397920831003222,-0.0007397920831003222
2017-03-02,0.0006893302031923695,0.0006893302031923695
2017-03-03,-0.006575228130867274,-0.006575228130867274
2017-03-06,0.008579757418934915,0.008579757418934915
2017-03-07,-0.005107602871737234,-0.005107602871737234
2017-03-08,-0.004845152785963373,-0.004845152785963373
2017-03-09,-0.007833735954810234,-0.007833735954810234
2017-03-10,0.003817864896919732,0.003817864896919732
2017-03-13,0.007509881667837203,0.007509881667837203
2017-03-14,0.0011396935028690333,0.0011396935028690333
2017-03-15,0.001821697375529336,0.001821697375529336
2017-03-16,0.005985135200336014,0.005985135200336014
2017-03-17,-0.005571777801254343,-0.005571777801254343
2017-03-20,0.005165302906773243,0.005165302906773243
2017-03-21,0.005732635140156884,0.005732635140156884
2017-03-22,-0.006629671877025285,-0.006629671877025285
2017-03-23,0.0007183860504770846,0.0007183860504770846
2017-03-24,0.004563597503758021,0.004563597503758021
2017-03-27,-0.005969184148358997,-0.005969184148358997
2017-03-28,0.0006174960969030771,0.0006174960969030771
2017-03-29,0.002559414954820232,0.002559414954820232
2017-03-30,-0.004892359382072819,-0.004892359382072819
2017-03-31,0.0073508858975601405,0.0073508858975601405
2017-04-05,0.0035636576708934008,0.0035636576708934008
2017-04-06,0.002191552147679658,0.002191552147679658
2017-04-07,-0.0018912060193533764,-0.0018912060193533764
2017-04-10,-0.004943618411192331,-0.004943618411192331
2017-04-11,-0.00028811459997888977,-0.00028811459997888977
2017-04-12,-0.001913270543398063,-0.001913270543398063
2017-04-13,8.123507572650245e-05,8.123507572650245e-05
2017-04-14,-0.011222475838629304,-0.011222475838629304
2017-04-17,-0.0038461908363157733,-0.0038461908363157733
2017-04-18,0.0016593559309928617,0.0016593559309928617
2017-04-19,-0.006141175200399134,-0.006141175200399134
2017-04-20,0.0038522016033249655,0.0038522016033249655
2017-04-21,0.00483933597560483,0.00483933597560483
2017-04-24,-0.0026691354614423587,-0.0026691354614423587
2017-04-25,0.00356084346908408,0.00356084346908408
2017-04-26,0.0018400800214662893,0.0018400800214662893
2017-04-27,1.604564286014666e-05,1.604564286014666e-05
2017-04-28,-0.0021516305072342896,-0.0021516305072342896
2017-05-02,-0.0028227772799553075,-0.0028227772799553075
2017-05-03,7.513407671098356e-05,7.513407671098356e-05
2017-05-04,-0.004868241273149173,-0.004868241273149173
2017-05-05,-0.0007893139211231777,-0.0007893139211231777
2017-05-08,0.0027221953663099465,0.0027221953663099465
2017-05-09,0.0005116704027864721,0.0005116704027864721
2017-05-10,-0.007076241694210237,-0.007076241694210237
2017-05-11,0.0015245302026915964,0.0015245302026915964
2017-05-12,0.002746097873138907,0.002746097873138907
2017-05-15,0.0039501110163853055,0.0039501110163853055
2017-05-16,0.001803714181709624,0.001803714181709624
2017-05-17,-0.0043597859089140305,-0.0043597859089140305
2017-05-18,-0.006651110828635195,-0.006651110828635195
2017-05-19,0.002761649594431469,0.002761649594431469
2017-05-22,0.005170040525080539,0.005170040525080539
2017-05-23,0.008054993920985772,0.008054993920985772
2017-05-24,-0.001311370009195368,-0.001311370009195368
2017-05-25,0.01570561034819822,0.01570561034819822
2017-05-26,0.0013168561387334548,0.0013168561387334548
2017-05-31,0.0020600209730736556,0.0020600209730736556
2017-06-01,0.0012028262659787182,0.0012028262659787182
2017-06-02,0.002008626267126888,0.002008626267126888
2017-06-05,-0.00687387324909653,-0.00687387324909653
2017-06-06,0.003805107067753663,0.003805107067753663
2017-06-07,0.006175548564938095,0.006175548564938095
2017-06-08,0.008384220137261754,0.008384220137261754
2017-06-09,0.0040196938474168584,0.0040196938474168584
2017-06-12,-0.0005871306729407701,-0.0005871306729407701
2017-06-13,-0.00018609612370072232,-0.00018609612370072232
2017-06-14,-0.007185731400519608,-0.007185731400519608
2017-06-15,-0.007923354983392566,-0.007923354983392566
2017-06-16,-0.001324564839144523,-0.001324564839144523
2017-06-19,0.008572976271505306,0.008572976271505306
2017-06-20,6.769856823914735e-05,6.769856823914735e-05
2017-06-21,0.002946846391979598,0.002946846391979598
2017-06-22,0.0017216511591000602,0.0017216511591000602
2017-06-23,0.005534400173108671,0.005534400173108671
2017-06-26,0.008669369429155166,0.008669369429155166
2017-06-27,0.00020754631272252948,0.00020754631272252948
2017-06-28,-0.003450189443721957,-0.003450189443721957
2017-06-29,0.0028902880453909726,0.0028902880453909726
2017-06-30,-0.0004389954799017848,-0.0004389954799017848
2017-07-03,-0.0031668225497977973,-0.0031668225497977973
2017-07-04,-0.008493339835278406,-0.008493339835278406
2017-07-05,0.012374761916886736,0.012374761916886736
2017-07-06,0.003190355270142523,0.003190355270142523
2017-07-07,0.000781310708392168,0.000781310708392168
2017-07-10,0.0019850581758132564,0.0019850581758132564
2017-07-11,0.006399135588654442,0.006399135588654442
2017-07-12,-0.004833998886088048,-0.004833998886088048
2017-07-13,0.009451407171828267,0.009451407171828267
2017-07-14,0.006302750344840421,0.006302750344840421
2017-07-17,-0.0038714359512217714,-0.0038714359512217714
2017-07-18,-0.0034720935674091625,-0.0034720935674091625
2017-07-19,0.017436397518315296,0.017436397518315296
2017-07-20,0.004821124038719993,0.004821124038719993
2017-07-21,-0.0061135674492714545,-0.0061135674492714545
2017-07-24,0.00487998679959981,0.00487998679959981
2017-07-25,-0.00605491467216705,-0.00605491467216705
2017-07-26,-0.0044216363950650185,-0.0044216363950650185
2017-07-27,0.0026421480681970057,0.0026421480681970057
2017-07-28,-0.00034857648587224437,-0.00034857648587224437
2017-07-31,0.004438833600543953,0.004438833600543953
2017-08-01,0.011639966886743782,0.011639966886743782
2017-08-02,0.0034299996027806223,0.0034299996027806223
2017-08-03,-0.008721997726114601,-0.008721997726114601
2017-08-04,-0.005913301914975479,-0.005913301914975479
2017-08-07,0.0031363197381841625,0.0031363197381841625
2017-08-08,-0.0005667743496458336,-0.0005667743496458336
2017-08-09,-0.005358155398930926,-0.005358155398930926
2017-08-10,-0.005617649828844924,-0.005617649828844924
2017-08-11,-0.018277598022208318,-0.018277598022208318
2017-08-14,0.0090883100442137,0.0090883100442137
2017-08-15,0.006879838696637612,0.006879838696637612
2017-08-16,-0.002328100814053602,-0.002328100814053602
2017-08-17,0.0023097392325267386,0.0023097392325267386
2017-08-18,0.0011919696756985919,0.0011919696756985919
2017-08-21,0.0006141565945058625,0.0006141565945058625
2017-08-22,0.007270315419562386,0.007270315419562386
2017-08-23,0.004471131575680993,0.004471131575680993
2017-08-24,-0.004697558280947848,-0.004808189768947848
2017-08-25,0.016605641084363226,0.016490476388363224
2017-08-28,0.009641483956736958,0.009532559212736958
2017-08-29,-0.002006110480929132,-0.0020273086889291323
2017-08-30,-0.0008011548062466827,-0.0008175532342466826
2017-08-31,0.0010970411628447839,0.0010524680108447838
2017-09-01,0.00038806356414304555,0.0003774007481430455
2017-09-04,-0.0006944632057017344,-0.0007018602737017344
2017-09-05,0.002126519926592966,0.002124658302592966
2017-09-06,-0.004334592952508055,-0.004367613308508055
2017-09-07,-0.005814627947337141,-0.005831661223337141
2017-09-08,-0.0019023127999559558,-0.0019169450359559559
2017-09-11,-0.0011536002752661227,-0.0011880834272661226
2017-09-12,0.005770977835863378,0.005761510607863378
2017-09-13,-0.0016702820340794668,-0.001678239606079467
2017-09-14,-0.005274761518438296,-0.005288657150438296
2017-09-15,-1.498379616732463e-06,-8.345027616732464e-06
2017-09-18,0.00567523138654524,0.00564795489454524
2017-09-19,-0.0068547336369757916,-0.006863236136975791
2017-09-20,0.001961862278357859,0.0019330989383578591
2017-09-21,0.0013991943402453595,0.0013785144242453595
2017-09-22,-0.0001029631640102656,-0.0001599397560102656
2017-09-25,-0.0035799524937473407,-0.003624450469747341
2017-09-26,0.00032393085355562993,0.00022901501355562993
2017-09-27,-0.0017361139113536296,-0.0017766316633536295
2017-09-28,-0.0003553133947707461,-0.00039278196677074606
2017-09-29,0.005615408454395847,0.005601200634395846
2017-10-09,0.008449878541829657,0.008409009261829657
2017-10-10,-0.0032471859057129574,-0.0032711456497129575
2017-10-11,0.002393405902335499,0.002379108454335499
2017-10-12,0.0026577885314333716,0.0026275143354333717
2017-10-13,0.0014366885671066006,0.0013994150431066005
2017-10-16,-0.002899512363166727,-0.002973392179166727
2017-10-17,6.105604785396235e-05,1.8572087853962364e-05
2017-10-18,0.008204239965306715,0.008189378065306714
2017-10-19,-0.003561686900108781,-0.003607791972108781
2017-10-20,-0.0018093029532251555,-0.0018425668732251557
2017-10-23,-0.0002280288040177264,-0.0002761801320177264
2017-10-24,0.0035696076923367025,0.0035279265483367022
2017-10-25,0.004028645744517913,0.004013089532517913
2017-10-26,0.0027763853258989755,0.0027244898418989755
2017-10-27,0.0014920379557757768,0.0014383261677757767
2017-10-30,-0.002054452237770695,-0.0020620401257706953
2017-10-31,-0.0018110437171121338,-0.001851480229112134
2017-11-01,-0.0006781271233479094,-0.0007207001073479094
2017-11-02,-0.0006032912683595255,-0.0006502839603595255
2017-11-03,-0.0010302565436749141,-0.001056612091674914
2017-11-06,0.010687352625932883,0.010649198893932881
2017-11-07,0.00688341056860061,0.00680061763660061
2017-11-08,-0.001633277322268266,-0.001653847374268266
2017-11-09,0.002266083478388074,0.002223401334388074
2017-11-10,0.010284091759323478,0.010237778711323479
2017-11-13,0.0012342200203281,0.0011742059443280999
2017-11-14,-0.005761510349251753,-0.0057956571412517525
2017-11-15,-0.005547139302118956,-0.005552570726118956
2017-11-16,0.008978015579003806,0.008828720763003806
2017-11-17,0.009580028762196335,0.009560417834196335
2017-11-20,0.0017340274710399828,0.0016803627150399829
2017-11-21,0.01669268527037373,0.01663845521037373
2017-11-22,0.002410342973466308,0.0023889164414663084
2017-11-23,-0.02612049973957281,-0.026131199759572808
2017-11-24,-0.0001549010657132624,-0.00017619882571326238
2017-11-27,-0.006999195169074408,-0.007050964545074407
2017-11-28,-0.0017525317651996787,-0.0017919555331996787
2017-11-29,-0.0014814531863354217,-0.0015153921583354216
2017-11-30,-0.01134379415018165,-0.011359064762181648
2017-12-01,-0.003904655495894233,-0.003923348947894233
2017-12-04,0.005888474015685804,0.005879161035685804
2017-12-05,0.007093086987255421,0.007032158351255421
2017-12-06,-0.011350993413656718,-0.01137985498965672
2017-12-07,-0.008784936763168938,-0.008808635799168938
2017-12-08,0.010508816040390893,0.010496974392390892
2017-12-11,0.012979980550591057,0.012961284870591058
2017-12-12,-0.012759975331576565,-0.012816255483576565
2017-12-13,0.007857656135870238,0.007790424303870238
2017-12-14,-0.005135578562336098,-0.005183135454336098
2017-12-15,-0.010981606112833176,-0.010994428356833176
2017-12-18,0.0026868515785115872,0.002657309114511587
2017-12-19,0.014454745868525997,0.014391374104525997
2017-12-20,-0.0012235124461660966,-0.0012419342181660968
2017-12-21,0.00600676087947316,0.00598455198347316
2017-12-22,-0.0023479136457156312,-0.0024451306217156315
2017-12-25,-0.0025483314631149314,-0.0025689388911149316
2017-12-26,0.004120676827993194,0.004112341255993194
2017-12-27,-0.016382500762116812,-0.016426865954116812
2017-12-28,0.00615302763887905,0.006144041982879049
2017-12-29,0.0014531902465804581,0.0014388262985804581
2018-01-02,0.015004598988913976,0.014962554272913976
2018-01-03,0.005284428840544299,0.005254808108544299
2018-01-04,0.0038711788996703515,0.0038176225676703514
2018-01-05,0.0030478730532860036,0.0030257585492860038
2018-01-08,0.0074962934899297055,0.007481978577929706
2018-01-09,0.008573706750629819,0.008543328518629819
2018-01-10,0.003428696213462015,0.003414540377462015
2018-01-11,-0.003935019795451622,-0.003947805135451622
2018-01-12,0.006803462200913852,0.006798370644913852
2018-01-15,0.0016252017445120477,0.0016214030005120476
2018-01-16,0.0075141569955356514,0.007477593539535652
2018-01-17,0.005111141967203017,0.0051102787712030175
2018-01-18,0.00630954783043471,0.006296560866434711
2018-01-19,0.004210337049283865,0.004205404221283865
2018-01-22,0.0072020874565515616,0.007196671540551562
2018-01-23,0.01154223736711226,0.011508421547112258
2018-01-24,0.002089239812413261,0.001970817392413261
2018-01-25,-0.008551788489024706,-0.008576471653024706
2018-01-26,0.008146362448898131,0.008098820804898132
2018-01-29,-0.015828620501016504,-0.0158702635330165
2018-01-30,-0.01057745982835787,-0.01061547457235787
2018-01-31,0.00404354615290151,0.00403394614490151
2018-02-01,-0.0005375895461364677,-0.0005763889781364677
2018-02-02,0.004661511297095078,0.004656056745095077
2018-02-05,0.004552770839412279,0.004534000495412279
2018-02-06,-0.03100906011267699,-0.031013638848676993
2018-02-07,-0.020503567747152156,-0.020516960919152154
2018-02-08,-0.0015923460269825118,-0.0015978601749825118
2018-02-09,0.0030891684452326383,0.003082426133232638
2018-02-12,0.0010878280935991429,0.0010832934495991428
2018-02-13,-0.00013729314802556015,-0.00013757291202556014
2018-02-14,-1.0048625005692392e-05,-1.5878873005692394e-05
2018-02-22,-0.0015015931693168538,-0.0015027004453168537
2018-02-23,-0.0005032950627810337,-0.0005144961787810337
2018-02-26,0.00029843979987587713,0.0002696569958758771
2018-02-27,0.0011121718580920648,0.0010952488140920646
2018-02-28,0.0014018521850912597,0.0013623039930912597
2018-03-01,0.0023471008345535335,0.0023414157185535334
2018-03-02,0.000698023432511196,0.000686798692511196
2018-03-05,0.00017103780949138405,0.00016996182149138405
2018-03-06,2.797809427654509e-05,1.8965926276545085e-05
2018-03-07,-0.000580782335864303,-0.000663251795864303
2018-03-08,0.00028153951585667446,0.0002635038238566745
2018-03-09,-0.0010273951030806653,-0.0010375401270806652
2018-03-12,-0.00020457690604354646,-0.00021250390604354646
2018-03-13,-0.00045243499742626787,-0.00045243499742626787
2018-03-14,-0.000762141847985389,-0.000762141847985389
2018-03-15,0.000418382667414844,0.000418382667414844
2018-03-16,0.0001027217542165165,0.0001027217542165165
2018-03-19,0.0014338898053594432,0.0014338898053594432
2018-03-20,0.0002527096757105261,0.0002527096757105261
2018-03-21,-0.00019513356637909855,-0.00019513356637909855
2018-03-22,0.002101016563936924,0.002101016563936924
2018-03-23,0.006166267797784598,0.006166267797784598
2018-03-26,-0.0030446604253894964,-0.0030446604253894964
2018-03-27,-0.0016970520123527023,-0.0016970520123527023
2018-03-28,-0.0008824290950333734,-0.0008824290950333734
2018-03-29,-0.002742644316368737,-0.002742644316368737
2018-03-30,0.0016616390941776309,0.0016616390941776309
2018-04-02,-0.00021409541602392492,-0.00021409541602392492
2018-04-03,0.0009906704062358131,0.0009906704062358131
2018-04-04,0.00020644579043342502,0.00020644579043342502
2018-04-09,0.0014331523630223247,0.0014331523630223247
2018-04-10,0.00010026790986028937,0.00010026790986028937
