,ann_ret,ann_vol,sharpe,max_dd,calmar,sortino,win_rate,n
R30,0.1303122100687668,0.16811454561809488,0.7751394121767221,-0.24919499792736377,0.5229326878653907,0.8528358510064991,0.5508524397413286,1701.0
R42,0.14968009606809107,0.1629219296208703,0.918722828881331,-0.24919499792736366,0.6006544967315933,1.0400515590311066,0.5543797766019988,1701.0
M1_ew,0.1480024980497896,0.17959909523117934,0.8240715124944327,-0.2657046319047115,0.5570188859291964,1.0052149740694576,0.5332157554379776,1701.0
M1_top2,0.1380169526171735,0.18274956762311415,0.755224509760849,-0.2526517352315202,0.5462735195176877,0.9159933418943842,0.5361552028218695,1701.0
M6_ew,0.1480902201802381,0.1552826110604938,0.9536819297979621,-0.24102362296835833,0.6144220153875931,1.122648789393861,0.49441504997060554,1701.0
M6_top2,0.18874876569817944,0.1642894031274527,1.148879733598835,-0.23866958113826942,0.790837126365219,1.3708175461252783,0.4932392710170488,1701.0
M6_top1,0.16823016511782019,0.18760453061434193,0.8967276246843443,-0.29889303134965417,0.5628440527976694,1.0698842905770718,0.47971781305114636,1701.0
M9_ew,0.12365010518478714,0.17121974033454068,0.7221720167498865,-0.3240928527332346,0.38152678820894975,0.8303120956429874,0.5432098765432098,1701.0
M6_ew+DP,0.1582618337432371,0.15685641431309746,1.008959910477963,-0.24102362296835889,0.6566237441547935,1.1948184560399933,0.5055849500293945,1701.0
