,ann_ret,ann_vol,sharpe,max_dd,calmar,sortino,win_rate,n
R30,0.1303122100687668,0.16811454561809488,0.7751394121767221,-0.24919499792736377,0.5229326878653907,0.8528358510064991,0.5508524397413286,1701.0
M6_top1_vp,0.1941062561290805,0.18052233243464702,1.0752478849083735,-0.24180925972672096,0.802724661365112,1.3282072977999733,0.5367430922986478,1701.0
M6_top2_RP_vp,0.18394760771491692,0.16221273110963957,1.133989955391274,-0.2385946257383521,0.7709629131237756,1.3789848198162953,0.5414462081128748,1701.0
M6_top3_RP_vp,0.19319736921850206,0.15178113251630224,1.272868149127504,-0.17168175839069244,1.1253226378241479,1.5540754850646228,0.5455614344503233,1701.0
M6_softmax_vp,0.1879133526855119,0.14712989286837372,1.2771935670042536,-0.1497926642063271,1.2544896886717811,1.6116075008264268,0.5490887713109935,1701.0
M6_top3_MVO0.3_vp,0.24457291055100683,0.16066059336645436,1.522295576197425,-0.17754583368803867,1.3775198520329108,1.8361543501482107,0.5537918871252204,1701.0
M6_softmax_tk,0.17393191118588547,0.1528312380115514,1.1380651851602432,-0.2072922935403354,0.8390659788422931,1.4260119532415008,0.5526161081716637,1701.0
static_RP_vp,0.1353999673192514,0.11430120191155607,1.1845891823956596,-0.13367307280223195,1.0129187912031796,1.2700325440073357,0.5761316872427984,1701.0
