round,label,rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,rsrs_form,metric,mapping,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days,router,defensive_round,off,full
29,refine k=3 wr=0.2 L=120 rb=0.4,30,250,120,0.2,0.0,0.2,3,-0.7,0.7,0.4,rsrs_skew,,,0.13089370272489287,0.1486854987518659,0.8803393997644322,1.2636675264892028,-0.2563539483864641,0.5105975685132231,1.1002479214540775,0.48952095808383234,41.82709580838323,2672,,27.0,,
29,refine k=3 wr=0.2 L=120 rb=0.6,30,250,120,0.2,0.0,0.2,3,-0.7,0.7,0.6,rsrs_skew,,,0.13117525424381804,0.14844739709323387,0.8836480585875959,1.2595031548744215,-0.2496377048584495,0.525462507028726,1.102123651245032,0.4898952095808383,41.02544910179641,2672,,27.0,,
29,refine k=3 wr=0.2 L=180 rb=0.0,30,250,180,0.2,0.0,0.2,3,-0.7,0.7,0.0,rsrs_skew,,,0.16602136155143588,0.1436437477114382,1.1557855054363482,1.5622950407719753,-0.21915725500881122,0.7575444469988502,1.4107786514249157,0.48502994011976047,40.978293413173645,2672,,27.0,,
29,refine k=3 wr=0.2 L=180 rb=0.2,30,250,180,0.2,0.0,0.2,3,-0.7,0.7,0.2,rsrs_skew,,,0.16602136155143588,0.1436437477114382,1.1557855054363482,1.5622950407719753,-0.21915725500881122,0.7575444469988502,1.4107786514249157,0.48502994011976047,40.978293413173645,2672,,27.0,,
29,refine k=3 wr=0.2 L=180 rb=0.4,30,250,180,0.2,0.0,0.2,3,-0.7,0.7,0.4,rsrs_skew,,,0.18216421019550477,0.1441517829727865,1.2636972393875585,1.6207171278116743,-0.15725860730334884,1.1583735435486435,1.5480317937200545,0.4842814371257485,35.979790419161674,2672,,27.0,,
29,refine k=3 wr=0.2 L=180 rb=0.6,30,250,180,0.2,0.0,0.2,3,-0.7,0.7,0.6,rsrs_skew,,,0.17979301470945042,0.14389666842699073,1.249459189534138,1.5963353461434304,-0.15725860730334928,1.1432952242965795,1.5142411051471505,0.48278443113772457,35.08383233532934,2672,,27.0,,
29,refine k=3 wr=0.2 L=252 rb=0.0,30,250,252,0.2,0.0,0.2,3,-0.7,0.7,0.0,rsrs_skew,,,0.12322435429902834,0.13742019001947012,0.8966975979408086,1.2982582249208718,-0.14054355892734527,0.8767698444489357,1.0636302143519802,0.47941616766467066,40.49101796407185,2672,,27.0,,
29,refine k=3 wr=0.2 L=252 rb=0.2,30,250,252,0.2,0.0,0.2,3,-0.7,0.7,0.2,rsrs_skew,,,0.12322435429902834,0.13742019001947012,0.8966975979408086,1.2982582249208718,-0.14054355892734527,0.8767698444489357,1.0636302143519802,0.47941616766467066,40.49101796407185,2672,,27.0,,
29,refine k=3 wr=0.2 L=252 rb=0.4,30,250,252,0.2,0.0,0.2,3,-0.7,0.7,0.4,rsrs_skew,,,0.13219481257007537,0.1396858519987032,0.9463722394112084,1.3040575467443634,-0.13812805571606723,0.9570453437917921,1.1290706927487468,0.47941616766467066,36.65568862275449,2672,,27.0,,
29,refine k=3 wr=0.2 L=252 rb=0.6,30,250,252,0.2,0.0,0.2,3,-0.7,0.7,0.6,rsrs_skew,,,0.1310728409000772,0.13945159520872777,0.9399163968249381,1.2805967595531642,-0.13812805571606723,0.948922651669748,1.0973131610274034,0.46444610778443113,35.08383233532934,2672,,27.0,,
29,refine k=3 wr=0.3 L=120 rb=0.0,30,250,120,0.2,0.0,0.3,3,-0.7,0.7,0.0,rsrs_skew,,,0.1245736051315347,0.14794199109239203,0.8420435889208533,1.3178108396816792,-0.21771343245145425,0.5721907175355941,1.0393576231677035,0.48540419161676646,51.05389221556886,2672,,27.0,,
29,refine k=3 wr=0.3 L=120 rb=0.2,30,250,120,0.2,0.0,0.3,3,-0.7,0.7,0.2,rsrs_skew,,,0.1245736051315347,0.14794199109239203,0.8420435889208533,1.3178108396816792,-0.21771343245145425,0.5721907175355941,1.0393576231677035,0.48540419161676646,51.05389221556886,2672,,27.0,,
29,refine k=3 wr=0.3 L=120 rb=0.4,30,250,120,0.2,0.0,0.3,3,-0.7,0.7,0.4,rsrs_skew,,,0.13547410804839255,0.14781943540546186,0.9164837335279583,1.3399361998402388,-0.18553394307718318,0.7301850313828265,1.1240460382713455,0.49326347305389223,45.31661676646707,2672,,27.0,,
29,refine k=3 wr=0.3 L=120 rb=0.6,30,250,120,0.2,0.0,0.3,3,-0.7,0.7,0.6,rsrs_skew,,,0.13439757058065727,0.14761215438540673,0.9104776713017347,1.3271043188535103,-0.18854696433439067,0.7128068651495301,1.1149796506129699,0.49288922155688625,44.64071856287425,2672,,27.0,,
29,refine k=3 wr=0.3 L=180 rb=0.0,30,250,180,0.2,0.0,0.3,3,-0.7,0.7,0.0,rsrs_skew,,,0.1572228332998169,0.1439182954772591,1.0924450764125406,1.5282979539948904,-0.16143869002826294,0.9738857102488383,1.361707672665817,0.48315868263473055,43.933383233532936,2672,,27.0,,
29,refine k=3 wr=0.3 L=180 rb=0.2,30,250,180,0.2,0.0,0.3,3,-0.7,0.7,0.2,rsrs_skew,,,0.1572228332998169,0.1439182954772591,1.0924450764125406,1.5282979539948904,-0.16143869002826294,0.9738857102488383,1.361707672665817,0.48315868263473055,43.933383233532936,2672,,27.0,,
29,refine k=3 wr=0.3 L=180 rb=0.4,30,250,180,0.2,0.0,0.3,3,-0.7,0.7,0.4,rsrs_skew,,,0.15944532353378715,0.14424593909820627,1.1053713160356824,1.491561438561219,-0.1969511226719285,0.809567985044611,1.3802065562810655,0.4824101796407186,39.21781437125748,2672,,27.0,,
