year,R30,M6_top1_vp,M6_top2_RP_vp,M6_top3_RP_vp,M6_softmax_vp,M6_top3_MVO0.3_vp,M6_softmax_tk,static_RP_vp
2016,1.355018068541278,0.5159465108147968,1.269839755173999,1.706433987542543,0.7730863256058899,0.32389444431385456,0.8285290934633929,0.8140227149795657
2017,1.8599849954481862,1.749236879182869,1.7976687164747005,1.8467968987572623,1.903474563878779,1.7815564906408101,1.9050768839860102,1.8576453698133841
2018,1.3421328921926163,0.15161896240662884,-0.07424310422812122,0.4094474780417356,-0.27936285908356245,0.45863905523508325,-1.0581098695117257,0.9504800675528484
2019,0.5904717311332386,1.650263979079379,2.38890640544548,1.7740350212916405,1.425577324338683,2.4383489796697346,1.4126255526518274,0.8681524468866649
2020,2.6166352305174394,2.0797580853749023,1.5985035904004241,2.3593033397012886,2.516318413849027,3.278912105565476,2.5066899277187167,2.3570822111879806
2021,0.2824681559438394,0.7626144593079508,0.4463630203425391,0.3675298961581666,0.7501942437898729,0.7350717802169445,0.81050088562479,0.6178292238638813
2022,-0.451296708888914,0.27022720479614876,0.7922883601757789,0.49750599866558565,1.0809647171705434,1.238939233719421,0.9932427309594388,3.0378278783230135
2023,4.811733817683285,12.789378802551978,7.8974955896122,7.019288742914591,11.451691690887671,12.788978059550384,11.690077405540464,5.045916271646432
