year,R30,M6_top2_new,M6_volparity_t2,M6_sharpew_t2
2016,1.355018068541278,0.5300790444514785,0.5159465108147968,-1.3211119526016448
2017,1.8599849954481862,1.7561077676101826,1.749236879182869,1.7031488705468445
2018,1.3421328921926163,-0.43803421134121007,0.15161896240662884,-0.5297232695513076
2019,0.5904717311332386,1.646578075500767,1.650263979079379,1.3844628230682903
2020,2.6166352305174394,2.0644601375402942,2.0797580853749023,1.9992162613893951
2021,0.2824681559438394,0.8249005751018055,0.7626144593079508,0.707158401603776
2022,-0.451296708888914,0.3334431084202416,0.27022720479614876,-0.35476605092722585
2023,4.811733817683285,13.091022350573345,12.789378802551978,12.464298800086718
