a1,a2,category,n,ann_ret,ann_vol,sharpe,max_dd,score,axis_pair
contract,low,长债,43,0.046778638371427005,0.014566565883311197,3.2113703906712106,-0.004220547756812132,-inf,M1_PMI_x_CPI
contract,low,货币,43,0.018505288437956752,0.0017721744457561747,10.442137049358408,-0.00024809278670223645,-inf,M1_PMI_x_CPI
contract,low,黄金,43,0.16014433292961555,0.05860554394226829,2.7325799260113013,-0.017214397496087996,2.7325799260113013,M1_PMI_x_CPI
contract,low,红利低波,43,0.2923341039351913,0.1248646840265099,2.341207253390608,-0.04331590739357749,2.341207253390608,M1_PMI_x_CPI
contract,low,商品,43,0.4218987335848655,0.11815637778012947,3.5706810035252863,-0.026031020405450134,3.5706810035252863,M1_PMI_x_CPI
contract,low,海外股,43,0.13493058304941244,0.15633240569572265,0.8631005353556344,-0.07002691710626485,0.8631005353556344,M1_PMI_x_CPI
contract,mid,长债,103,-0.04198010456727668,0.018360927526937576,-2.2863825645892386,-0.022615048108449942,-inf,M1_PMI_x_CPI
contract,mid,货币,103,0.02390002854525967,0.0031961924857308427,7.47765619622708,-0.0005113221329438034,-inf,M1_PMI_x_CPI
contract,mid,黄金,103,0.0791677934045289,0.10011396227195893,0.7907767468984006,-0.03733768099812029,0.7907767468984006,M1_PMI_x_CPI
contract,mid,红利低波,82,0.19579628042270533,0.15268210860493295,1.2823786769236394,-0.08213716108452918,1.2823786769236394,M1_PMI_x_CPI
contract,mid,商品,103,0.1398895737446321,0.2238635446332335,0.6248876920707209,-0.17848021862911856,0.6248876920707209,M1_PMI_x_CPI
contract,mid,海外股,103,-0.02266414012952837,0.18035827699527293,-0.12566176893629552,-0.11753377140788879,-0.12566176893629552,M1_PMI_x_CPI
expand,high,长债,61,-0.14082777342265948,0.041389979575581826,-3.402460568155036,-0.03780590123804606,-3.402460568155036,M1_PMI_x_CPI
expand,high,货币,61,0.049559430627216475,0.0028135015978269793,17.614857821830963,-0.0007017443359207398,-inf,M1_PMI_x_CPI
expand,high,黄金,61,-0.22550422577716883,0.14114343390440287,-1.5976954757236808,-0.1037122081898203,-1.5976954757236808,M1_PMI_x_CPI
expand,high,红利低波,19,0.10494698797677515,0.17231518261885173,0.6090408655916875,-0.05115511551155083,0.6090408655916875,M1_PMI_x_CPI
expand,high,商品,61,-0.17008812128484532,0.17960737199372756,-0.946999665975767,-0.11111508030259987,-0.946999665975767,M1_PMI_x_CPI
expand,high,海外股,61,0.1403552856799827,0.14185844352692542,0.9894038182742544,-0.03147088455403202,0.9894038182742544,M1_PMI_x_CPI
expand,low,长债,196,0.01929398144158083,0.019559234462453095,0.9864384763431586,-0.02287835142920458,-inf,M1_PMI_x_CPI
expand,low,货币,196,0.029741415360532906,0.002333036660363842,12.74794171296677,-0.0003054967595522706,-inf,M1_PMI_x_CPI
expand,low,黄金,196,-0.030826427526488405,0.12399130095228818,-0.24861766341455202,-0.1142203001780715,-0.24861766341455202,M1_PMI_x_CPI
expand,low,红利低波,157,0.22075250792707188,0.19187318331669811,1.1505125630959419,-0.1095041322314051,1.1505125630959419,M1_PMI_x_CPI
expand,low,商品,196,0.25067422495868086,0.22411200744467186,1.1185220632168342,-0.07892748888159307,1.1185220632168342,M1_PMI_x_CPI
expand,low,海外股,196,0.11589808243087783,0.14825347717328982,0.7817562504480582,-0.1407022115043165,0.7817562504480582,M1_PMI_x_CPI
expand,mid,长债,532,0.03679823128365702,0.029305165300251332,1.25569096460075,-0.03382299275812839,1.25569096460075,M1_PMI_x_CPI
expand,mid,货币,532,0.04792171730994186,0.008160815385760349,5.87217269901235,-0.005912516404865453,-inf,M1_PMI_x_CPI
expand,mid,黄金,532,-0.047093753745798994,0.09216517621267634,-0.51097123318169,-0.1313072805249772,-0.51097123318169,M1_PMI_x_CPI
expand,mid,红利低波,43,0.4387032623250649,0.20844245970654282,2.104673217456253,-0.07118961996395667,2.104673217456253,M1_PMI_x_CPI
expand,mid,商品,532,-0.03736208258645814,0.14142398857187685,-0.264184902177818,-0.2488687730163398,-0.264184902177818,M1_PMI_x_CPI
expand,mid,海外股,532,0.022262030820415963,0.16601782617710487,0.1340942194765713,-0.21597726878944656,0.1340942194765713,M1_PMI_x_CPI
neutral,high,长债,116,0.0726439981155009,0.04042458831246872,1.7970250569773718,-0.024442008135227122,1.7970250569773718,M1_PMI_x_CPI
neutral,high,货币,104,0.026989328121208203,0.0039048901921017575,6.911674027556083,-0.0015553495049799304,-inf,M1_PMI_x_CPI
neutral,high,黄金,98,0.30364916672716613,0.20680177325577043,1.4683102661388487,-0.1261744966442956,1.4683102661388487,M1_PMI_x_CPI
neutral,high,红利低波,77,-0.06096611302243048,0.44169251353091404,-0.13802840472677258,-0.2196193265007318,-0.13802840472677258,M1_PMI_x_CPI
neutral,high,商品,106,-0.15850904000969301,0.2649414590447351,-0.5982794862729616,-0.27235340310199785,-0.5982794862729616,M1_PMI_x_CPI
neutral,high,海外股,116,0.0917712556222205,0.25254730433003086,0.3633824398390453,-0.22789725040945863,0.3633824398390453,M1_PMI_x_CPI
neutral,low,长债,246,0.02861853053999036,0.01808727909460004,1.5822463063852665,-0.010696572522173597,-inf,M1_PMI_x_CPI
neutral,low,货币,246,0.024456410271140417,0.0024417742641389467,10.01583587406864,-0.0003719397988870554,-inf,M1_PMI_x_CPI
neutral,low,黄金,246,0.07326474317804693,0.11866934882070136,0.6173855667544221,-0.0652548633341542,0.6173855667544221,M1_PMI_x_CPI
neutral,low,红利低波,226,-0.11427470179904209,0.23074646839046892,-0.4952392233612285,-0.2680296982155157,-0.4952392233612285,M1_PMI_x_CPI
