round,label,rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,rsrs_form,trend_ma_window,exclude_buckets,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days
6,refine L=60 λs=0.0 rb=0.0,30,250,60,0.0,0.0,0.3,3,-0.7,0.7,0.0,rsrs_skew,200,,0.09202031216580919,0.14522767319813767,0.6336279452764049,1.2762963828422238,-0.2916681611809101,0.3154965965199495,0.8481141599043498,0.5074850299401198,73.47642215568862,2672
6,refine L=60 λs=0.0 rb=0.1,30,250,60,0.0,0.0,0.3,3,-0.7,0.7,0.1,rsrs_skew,200,,0.09202031216580919,0.14522767319813767,0.6336279452764049,1.2762963828422238,-0.2916681611809101,0.3154965965199495,0.8481141599043498,0.5074850299401198,73.47642215568862,2672
6,refine L=60 λs=0.0 rb=0.2,30,250,60,0.0,0.0,0.3,3,-0.7,0.7,0.2,rsrs_skew,200,,0.09202031216580919,0.14522767319813767,0.6336279452764049,1.2762963828422238,-0.2916681611809101,0.3154965965199495,0.8481141599043498,0.5074850299401198,73.47642215568862,2672
6,refine L=60 λs=0.0 rb=0.3,30,250,60,0.0,0.0,0.3,3,-0.7,0.7,0.3,rsrs_skew,200,,0.09202031216580919,0.14522767319813767,0.6336279452764049,1.2762963828422238,-0.2916681611809101,0.3154965965199495,0.8481141599043498,0.5074850299401198,73.47642215568862,2672
6,refine L=60 λs=0.0 rb=0.4,30,250,60,0.0,0.0,0.3,3,-0.7,0.7,0.4,rsrs_skew,200,,0.09780795487673366,0.1462448399053088,0.668795937963095,1.2309020662047792,-0.28743825963120617,0.3402746558590525,0.8949212714144432,0.5041167664670658,65.67215568862275,2672
6,refine L=60 λs=0.2 rb=0.0,30,250,60,0.2,0.0,0.3,3,-0.7,0.7,0.0,rsrs_skew,200,,0.08362905193176506,0.1452228091179398,0.5758671963427412,1.239014829399314,-0.23355992879961363,0.35806249968296533,0.7919000774351006,0.49887724550898205,75.83420658682634,2672
6,refine L=60 λs=0.2 rb=0.1,30,250,60,0.2,0.0,0.3,3,-0.7,0.7,0.1,rsrs_skew,200,,0.08362905193176506,0.1452228091179398,0.5758671963427412,1.239014829399314,-0.23355992879961363,0.35806249968296533,0.7919000774351006,0.49887724550898205,75.83420658682634,2672
6,refine L=60 λs=0.2 rb=0.2,30,250,60,0.2,0.0,0.3,3,-0.7,0.7,0.2,rsrs_skew,200,,0.08362905193176506,0.1452228091179398,0.5758671963427412,1.239014829399314,-0.23355992879961363,0.35806249968296533,0.7919000774351006,0.49887724550898205,75.83420658682634,2672
6,refine L=60 λs=0.2 rb=0.3,30,250,60,0.2,0.0,0.3,3,-0.7,0.7,0.3,rsrs_skew,200,,0.08362905193176506,0.1452228091179398,0.5758671963427412,1.239014829399314,-0.23355992879961363,0.35806249968296533,0.7919000774351006,0.49887724550898205,75.83420658682634,2672
6,refine L=60 λs=0.2 rb=0.4,30,250,60,0.2,0.0,0.3,3,-0.7,0.7,0.4,rsrs_skew,200,,0.10019191564112773,0.14594309920309798,0.6865135534890774,1.2683671612446108,-0.23048206253977743,0.43470591393131186,0.9433431394721156,0.5,67.06324850299401,2672
