date,equity
2013-01-04,1.0
2013-01-07,1.0
2013-01-08,1.0
2013-01-09,1.0
2013-01-10,1.0
2013-01-11,1.0
2013-01-14,1.0
2013-01-15,1.0
2013-01-16,1.0
2013-01-17,1.0
2013-01-18,1.0
2013-01-21,1.0
2013-01-22,1.0
2013-01-23,1.0
2013-01-24,1.0
2013-01-25,1.0
2013-01-28,1.0
2013-01-29,1.0
2013-01-30,1.0
2013-01-31,1.0
2013-02-01,1.0
2013-02-04,1.0
2013-02-05,1.0
2013-02-06,1.0
2013-02-07,1.0
2013-02-08,1.0
2013-02-18,1.0
2013-02-19,1.0
2013-02-20,1.0
2013-02-21,1.0
2013-02-22,1.0
2013-02-25,1.0
2013-02-26,1.0
2013-02-27,1.0
2013-02-28,1.0
2013-03-01,1.0
2013-03-04,1.0
2013-03-05,1.0
2013-03-06,1.0
2013-03-07,1.0
2013-03-08,1.0
2013-03-11,1.0
2013-03-12,1.0
2013-03-13,1.0
2013-03-14,1.0
2013-03-15,1.0
2013-03-18,1.0
2013-03-19,1.0
2013-03-20,1.0
2013-03-21,1.0
2013-03-22,1.0
2013-03-25,1.0
2013-03-26,1.0
2013-03-27,1.0
2013-03-28,1.0
2013-03-29,1.0
2013-04-01,1.0
2013-04-02,1.0
2013-04-03,1.0
2013-04-08,1.0
2013-04-09,1.0
2013-04-10,1.0
2013-04-11,1.0
2013-04-12,1.0
2013-04-15,1.0
2013-04-16,1.0
2013-04-17,1.0
2013-04-18,1.0
2013-04-19,1.0
2013-04-22,1.0
2013-04-23,1.0
2013-04-24,1.0
2013-04-25,1.0
2013-04-26,1.0
2013-05-02,1.0
2013-05-03,1.0
2013-05-06,1.0
2013-05-07,1.0
2013-05-08,1.0
2013-05-09,1.0
2013-05-10,1.0
2013-05-13,1.0
2013-05-14,1.0
2013-05-15,1.0
2013-05-16,1.0
2013-05-17,1.0
2013-05-20,1.0
2013-05-21,1.0
2013-05-22,1.0
2013-05-23,1.0
2013-05-24,1.0
2013-05-27,1.0
2013-05-28,1.0
2013-05-29,1.0
2013-05-30,1.0
2013-05-31,1.0
2013-06-03,1.0
2013-06-04,1.0
2013-06-05,1.0
2013-06-06,1.0
2013-06-07,1.0
2013-06-13,1.0
2013-06-14,1.0
2013-06-17,1.0
2013-06-18,1.0
2013-06-19,1.0
2013-06-20,1.0
2013-06-21,1.0
2013-06-24,1.0
2013-06-25,1.0
2013-06-26,1.0
2013-06-27,1.0
2013-06-28,1.0
2013-07-01,1.0
2013-07-02,1.0
2013-07-03,1.0
2013-07-04,1.0
2013-07-05,1.0
2013-07-08,1.0
2013-07-09,1.0
2013-07-10,1.0
2013-07-11,1.0
2013-07-12,1.0
2013-07-15,1.0
2013-07-16,1.0
2013-07-17,1.0
2013-07-18,1.0
2013-07-19,1.0
2013-07-22,1.0
2013-07-23,1.0
2013-07-24,1.0
2013-07-25,1.0
2013-07-26,1.0
2013-07-29,0.997600099744
2013-07-30,1.0036046184811045
2013-07-31,1.0065662032888947
2013-08-01,1.0007435098451947
2013-08-02,0.9755739868932228
2013-08-05,0.9948514202468001
2013-08-06,0.9797232651967549
2013-08-07,0.9729764024704506
2013-08-08,0.9727696388863095
2013-08-09,0.9725506229227593
2013-08-12,0.9722163442833021
2013-08-13,0.9719683392866085
2013-08-14,0.9717824540308259
2013-08-15,0.9714914365608119
2013-08-16,0.9711702041194866
2013-08-19,0.9709236140841571
2013-08-20,0.9707709574289631
2013-08-21,0.970661414056624
2013-08-22,0.970579973288269
2013-08-23,0.9704185960538363
2013-08-26,0.9702660058204718
2013-08-27,0.9701550242535995
2013-08-28,0.9700517841060526
2013-08-29,0.9700517841060526
2013-08-30,0.9700517841060526
2013-09-02,0.9700517841060526
2013-09-03,0.9700517841060526
2013-09-04,0.9700517841060526
2013-09-05,0.9700517841060526
2013-09-06,0.9700517841060526
2013-09-09,0.9700517841060526
2013-09-10,0.9700517841060526
2013-09-11,0.966265004852182
2013-09-12,0.9652968361587259
2013-09-13,0.9659151207615497
2013-09-16,0.9689756295455277
2013-09-17,0.969501171457928
2013-09-18,0.9687255705207617
2013-09-23,0.9687255705207617
2013-09-24,0.9687255705207617
2013-09-25,0.9687255705207617
2013-09-26,0.9687255705207617
2013-09-27,0.9687255705207617
2013-09-30,0.9786847739800524
2013-10-08,0.9716490821250382
2013-10-09,0.9660821578693307
2013-10-10,0.9660017218674174
2013-10-11,0.9659000428817688
2013-10-14,0.965776133812709
2013-10-15,0.965621949187564
2013-10-16,0.9654473746411213
2013-10-17,0.9653722373808714
2013-10-18,0.99340093776891
2013-10-21,0.994452014803115
2013-10-22,0.9894477636431671
2013-10-23,0.9893549101545978
2013-10-24,0.9892752176081753
2013-10-25,0.987329515710434
2013-10-28,0.9897433343639407
2013-10-29,0.9945578341597121
2013-10-30,0.9914662591485484
2013-10-31,0.9914331079735896
2013-11-01,0.9913922707605918
2013-11-04,0.9913050955136702
2013-11-05,0.991242565717577
2013-11-06,0.9912032505662529
2013-11-07,0.9911654602955648
2013-11-08,0.9911236670570883
2013-11-11,0.9910402217637704
2013-11-12,0.9909327456379549
2013-11-13,0.9908632583376613
2013-11-14,0.9907912469203269
2013-11-15,0.9907301582280488
2013-11-18,0.9906712475537355
2013-11-19,0.9905896197850821
2013-11-20,0.9905276778555824
2013-11-21,0.9904326963026556
2013-11-22,0.9902789355882854
2013-11-25,0.9901809851617808
2013-11-26,0.9900394793745
2013-11-27,0.9899594086232684
2013-11-28,0.9897726944259491
2013-11-29,0.9896885708114255
2013-12-02,0.9896253696041176
2013-12-03,0.9895166869687562
2013-12-04,0.9893762637789967
2013-12-05,0.9891997535283668
2013-12-06,0.9891055455818044
2013-12-09,0.9890224262357562
2013-12-10,0.9889380602822768
2013-12-11,0.9888565487804435
2013-12-12,0.9888002496004273
2013-12-13,0.9886847366999871
2013-12-16,0.9886118861389521
2013-12-17,0.9885021039337708
2013-12-18,0.9884106279816933
2013-12-19,0.9883297964830652
2013-12-20,0.9882511531568808
2013-12-23,0.9881654658370773
2013-12-24,0.9880749959254588
2013-12-25,0.987994299714562
2013-12-26,0.9879466514467112
2013-12-27,0.9879054609143584
2013-12-30,0.9878742119803018
2013-12-31,0.98739153066391
2014-01-02,0.9985635377010851
2014-01-03,1.0072300697578753
2014-01-06,1.0117239896253847
2014-01-07,1.014550068710121
2014-01-08,1.0016374650377873
2014-01-09,1.0020210634763647
2014-01-10,1.0086280341166842
2014-01-13,1.0168986887733313
2014-01-14,1.0197780091333688
2014-01-15,1.0110257833941836
2014-01-16,1.0122385421972493
2014-01-17,1.0113666777997807
2014-01-20,1.0213033174891588
2014-01-21,1.017948756705412
2014-01-22,1.0100330745346997
2014-01-23,1.0074983583128287
2014-01-24,1.0215636619873725
2014-01-27,1.0281521127514992
2014-01-28,1.0226693933752307
2014-01-29,1.0192757365013532
2014-01-30,1.0217126617178474
2014-02-07,1.0295050978687605
2014-02-10,1.0381509384974879
2014-02-11,1.0439063992482918
2014-02-12,1.046348959070524
2014-02-13,1.0446377959562607
2014-02-14,1.0591013867592258
2014-02-17,1.0772954386578646
2014-02-18,1.066393383680402
2014-02-19,1.0684166707195732
2014-02-20,1.064624359300941
2014-02-21,1.0712090123412876
2014-02-24,1.07818866515079
2014-02-25,1.083532151822231
2014-02-26,1.0996426339634042
2014-02-27,1.0791782987723029
2014-02-28,1.0870041921910594
2014-03-03,1.0993980941342394
2014-03-04,1.095975335263207
2014-03-05,1.0880356815857979
2014-03-06,1.0875610797730475
2014-03-07,1.0983101807716409
2014-03-10,1.0820434606884253
2014-03-11,1.0948783732363152
2014-03-12,1.1060555139960988
2014-03-13,1.116815487215586
2014-03-14,1.115972383334574
2014-03-17,1.1283930609715285
2014-03-18,1.113446245691152
2014-03-19,1.1109458320337224
2014-03-20,1.0972571180912876
2014-03-21,1.0972429698188049
2014-03-24,1.0943226702101834
2014-03-25,1.0810415083192482
2014-03-26,1.0835214844308647
2014-03-27,1.0694162237285187
2014-03-28,1.0727160230605677
2014-03-31,1.0664846461382402
2014-04-01,1.0590117986371608
2014-04-02,1.061491385964378
2014-04-03,1.0664598985598486
2014-04-04,1.0627231302124838
2014-04-08,1.080111675541821
2014-04-09,1.0817577323520442
2014-04-10,1.0850627981625918
2014-04-11,1.085878780769108
2014-04-14,1.0978836198165722
2014-04-15,1.0817033930908397
2014-04-16,1.0734081138781908
2014-04-17,1.0717401130306299
2014-04-18,1.0688290580493718
2014-04-21,1.0630089615489053
2014-04-22,1.0679755007215364
2014-04-23,1.0671393128030964
2014-04-24,1.066299273060315
2014-04-25,1.0733309641385405
2014-04-28,1.090308786341475
2014-04-29,1.0786896096066305
2014-04-30,1.0824095381736023
2014-05-05,1.0873678888997955
2014-05-06,1.0881900044898216
2014-05-07,1.087772397410085
2014-05-08,1.0720187650379178
2014-05-09,1.0724298239110008
2014-05-12,1.0744938066257261
2014-05-13,1.0753073964966207
2014-05-14,1.0765326338551922
2014-05-15,1.0814958844859497
2014-05-16,1.0748593922284364
2014-05-19,1.075664604982515
2014-05-20,1.0744112962278651
2014-05-21,1.0748102365276833
2014-05-22,1.0760390362376968
2014-05-23,1.0760298512029167
2014-05-26,1.0747690330250605
2014-05-27,1.0726792072501259
2014-05-28,1.0577410983330322
2014-05-29,1.04653977401096
2014-05-30,1.0502582571544152
2014-06-03,1.0427803636240403
2014-06-04,1.041522467151077
2014-06-05,1.0398452873821882
2014-06-06,1.0481123948217577
2014-06-09,1.044784355032387
2014-06-10,1.0443700868503758
2014-06-11,1.048098500488477
2014-06-12,1.048098500488477
2014-06-13,1.053898255036635
2014-06-16,1.0584552050387588
2014-06-17,1.0505841095805448
2014-06-18,1.0497555732165222
2014-06-19,1.05886947322077
2014-06-20,1.088282514143569
2014-06-23,1.0924251959636817
2014-06-24,1.0924251959636817
2014-06-25,1.0891110505075916
2014-06-26,1.0899395868716142
2014-06-27,1.091182391417648
2014-06-30,1.0891110505075916
2014-07-01,1.0928394641456929
2014-07-02,1.0953250732377604
2014-07-03,1.0928394641456927
2014-07-04,1.091596659599659
2014-07-07,1.0841398323234563
2014-07-08,1.0891110505075914
2014-07-09,1.0907681232356363
2014-07-10,1.0957393414197714
2014-07-11,1.1056817777880414
2014-07-14,1.0895253186896023
2014-07-15,1.0812399550493772
2014-07-16,1.0733688595911635
2014-07-17,1.0787543459573097
2014-07-18,1.0853826368694897
2014-07-21,1.0853826368694897
2014-07-22,1.0804114186853546
2014-07-23,1.0791686141393209
2014-07-24,1.072954591409152
2014-07-25,1.0683976414070284
2014-07-28,1.0746728875065417
2014-07-29,1.081180215392606
2014-07-30,1.0790189880415328
2014-07-31,1.096687396120679
2014-08-01,1.0825537780423835
2014-08-04,1.1093198176843257
2014-08-05,1.1054217417191374
2014-08-06,1.1004732706912947
2014-08-07,1.081758771061761
2014-08-08,1.083824621333335
2014-08-11,1.1054959020117356
2014-08-12,1.105879433595552
2014-08-13,1.1037122239282333
2014-08-14,1.1001186297596994
2014-08-15,1.1132702301537825
2014-08-18,1.1225887172534503
2014-08-19,1.1259070745721502
2014-08-20,1.1238602394152506
2014-08-21,1.1186041149403507
2014-08-22,1.1270637466588507
2014-08-25,1.116270824333199
2014-08-26,1.1097670614735349
2014-08-27,1.1098936388987894
2014-08-28,1.1014509675972142
2014-08-29,1.1057684404030224
2014-09-01,1.116527503316322
2014-09-02,1.1252336985352585
2014-09-03,1.132998101976149
2014-09-04,1.1339105281455382
2014-09-05,1.139532083540512
2014-09-09,1.138169091044702
2014-09-10,1.1310547311878767
2014-09-11,1.1288697325169712
2014-09-12,1.135831212706596
2014-09-15,1.135359957818363
2014-09-16,1.1078109557269755
2014-09-17,1.1125867626739363
2014-09-18,1.1193048627590958
2014-09-19,1.1341745108407666
2014-09-22,1.1073409038297752
2014-09-23,1.1182585392843039
2014-09-24,1.1387471950683197
2014-09-25,1.1376452592878874
2014-09-26,1.1330381165475187
2014-09-29,1.1420834921872487
2014-09-30,1.1453956946952546
2014-10-08,1.1543805213830798
2014-10-09,1.1619639407834341
2014-10-10,1.145389669566205
2014-10-13,1.1312291402312211
2014-10-14,1.126829826556335
2014-10-15,1.1375725312001566
2014-10-16,1.126887088056671
2014-10-17,1.120687380619945
2014-10-20,1.132398447358216
