rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,rebal_threshold,theta_off,theta_on,ann_ret,ann_vol,sharpe,max_dd,calmar,sortino,win_rate,n,gross_sharpe,ann_turnover,ann_capped_turnover
24,250,252,0.5,0.2,0.3,3,0.0,-1.0,0.5,0.06918205082598772,0.1548665036852069,0.44672055725240795,-0.4458723482046757,0.1551611152935414,0.5767615012400928,0.4940119760479042,2672,1.0440297638979759,75.18188622754491,75.18188622754492
18,600,120,0.5,0.0,0.4,5,0.1,-1.0,0.5,0.06415944894451586,0.14424547382606015,0.44479349849051886,-0.26730578818974104,0.24002266983823675,0.5732463474376527,0.4981287425149701,2672,1.2092227852757125,88.62597305389222,88.62597305389222
18,250,252,0.5,0.0,0.5,8,0.1,-0.7,0.7,0.056101933769606926,0.1264356540323481,0.44371925149573277,-0.37172318616571454,0.150923955936923,0.5667542121030523,0.500748502994012,2672,1.2299023412961811,83.06092814371257,83.06092814371257
30,600,252,0.5,0.0,0.5,3,0.1,-1.0,0.5,0.06899037965954169,0.1559313317155994,0.4424407776198058,-0.41924247753630495,0.16455961253011955,0.5821693492743235,0.4943862275449102,2672,0.9967428677652423,68.09281437125749,68.09212686467602
14,600,252,0.0,0.2,0.5,5,0.2,-0.7,0.7,0.06331565659339478,0.14345580332970925,0.44136002255603624,-0.3290607239154901,0.19241329028880275,0.5359139276913392,0.500374251497006,2672,1.2895359224999532,99.71856287425149,99.71856287425152
24,600,252,0.0,0.0,0.5,5,0.1,-0.5,1.0,0.058693614972865404,0.1332774139534908,0.4403868084756465,-0.3031279109722803,0.19362656109299242,0.5480904686020801,0.4977544910179641,2672,1.114031669786824,75.0435628742515,75.0421560754098
14,600,180,0.3,0.2,0.4,8,0.4,-0.7,0.7,0.057565172183378976,0.1312634546719979,0.43854683184457743,-0.3522640676802601,0.16341482843384758,0.5460496891857168,0.4962574850299401,2672,1.2305673787755727,88.28476796407188,88.28476796407186
18,250,60,0.0,0.2,0.4,3,0.4,-0.7,0.7,0.06206011346904461,0.14166740840065625,0.43806909556451745,-0.3490935628581582,0.17777501527365758,0.5791866367323408,0.4958832335329341,2672,1.2059581695668975,89.42290419161677,89.42290419161675
18,600,60,0.5,0.2,0.5,5,0.0,-0.7,0.7,0.060955456632535654,0.14002930331747437,0.43530500536975086,-0.35912724382967054,0.16973219848908497,0.5991170630831424,0.48952095808383234,2672,1.312684266220491,98.97821856287426,98.97821856287428
30,600,120,0.0,0.0,0.5,5,0.0,-0.7,0.7,0.06144128710624863,0.14129888352861658,0.43483207773404114,-0.32562518563285614,0.18868714650200294,0.5556541415358681,0.49850299401197606,2672,1.0427646934184014,69.45875748502995,69.45875748502995
18,600,60,0.3,0.2,0.3,8,0.1,-1.0,0.5,0.059409136089304315,0.13707496736609665,0.43340616620856653,-0.36619347164695293,0.1622342851228671,0.564405192031016,0.5044910179640718,2672,1.211647321998012,86.31388473053893,86.30891098328861
