year,ann_ret,ann_vol,sharpe,max_dd,calmar,sortino,win_rate,n
2016,0.1921927001772501,0.14183773976102912,1.355018068541278,-0.06333946248531674,3.03432793137144,2.2437172772247242,0.5302325581395348,215
2017,0.17338407338507267,0.09321799574156976,1.8599849954481862,-0.05776858151106601,3.001355907481641,2.7090921350518533,0.5532786885245902,244
2018,0.07822240038162875,0.058282157330812705,1.3421328921926163,-0.06591120304341502,1.1867845945719497,1.211382738856458,0.5679012345679012,243
2019,0.055458327181795886,0.09392206985990637,0.5904717311332386,-0.060828670618821246,0.9117136149386158,0.8034141106385271,0.5040983606557377,244
2020,0.5171383156667655,0.19763485167342237,2.6166352305174394,-0.09102907406585947,5.681023573771785,2.746241116408671,0.6008230452674898,243
2021,0.06354796211628155,0.22497389804504628,0.2824681559438394,-0.15613451283400814,0.4070077842676688,0.39060831807763924,0.5802469135802469,243
2022,-0.11728062408003337,0.2598747603738937,-0.451296708888914,-0.20022294108487082,-0.5857501814955374,-0.45235308221431003,0.512396694214876,242
2023,0.6801917583503909,0.14136105281856265,4.811733817683285,-0.016118913493584075,42.198362725945046,9.314055482076286,0.5925925925925926,27
