expr,sharpe_full,sharpe_train,sharpe_val,sharpe_test,sharpe_net_5bps,ann_turnover_pct,n_days
g1_spillover_3leader_lag1,-0.2119070634712965,-0.1720403917710738,-1.2187008352215891,0.03319312986078969,-1.2125770450998137,14349.753701778267,1653
g2_spillover_510300only_lag1,0.4538760619302187,0.6565400780907926,0.13149653140342654,0.34016027611144795,-0.4933505652716318,12467.755239489663,1634
g3_spillover_3leader_lag1to2_decay,0.012971749707263162,-0.38584595934389615,-0.8680813473656234,0.675583111211333,-0.7468547837195714,10818.36900173127,1653
g4_spillover_residual_leader_lag1,-0.0072745233345012875,-0.17144312682326424,-0.4609562785204674,0.29746539251250514,-1.0045347700103142,14365.769051891857,1653
g5_spillover_3leader_lag1_volscaled,0.10395092960370247,0.009181761945507062,-0.13563303227818202,0.2734060704142455,-1.1537961222954725,15123.828957268537,1653
g6_spillover_3leader_orthogonalized,-0.4216867217250693,-1.139567757864014,-0.3483748324286102,0.34440163117090566,-1.7581990553226539,17793.053976200503,1653
g7_spillover_signonly_3leader,-0.04826693183500828,-0.19214446227509308,-0.9507437390992398,0.33534309146225316,-1.09646016794646,14154.900275396236,1653
g8_kitchen_sink_rank,0.1687579736724343,0.10338899326557101,-0.5334548985024614,0.4354734986493202,-0.930557886814607,15096.192720326017,1653
