,gold_only,reversal_ensemble_only,winner_55gold
2019-03-13,0.986962649753347,1.2065913977047946,1.0817255408182385
2019-03-14,0.9866102889358699,1.2010940851694316,1.0792953480383023
2019-03-15,0.983439041578576,1.21088915984815,1.0813481137827532
2019-03-18,0.9823819591261447,1.231308391068124,1.088914486865384
2019-03-19,0.9873150105708242,1.2275337520127405,1.0904197351214115
2019-03-20,0.9866102889358699,1.2290855426923664,1.0906119676089305
2019-03-21,0.9929527836504577,1.2298392747800684,1.0947690260827752
2019-03-22,0.9911909795630722,1.2297177001384287,1.093651974400349
2019-03-25,0.9968287526427059,1.214834520488501,1.0911169077376448
2019-03-26,0.99753347427766,1.2071202553237428,1.088423273474948
2019-03-27,0.9961240310077517,1.2173676299042182,1.0917353326245176
2019-03-28,0.9933051444679349,1.2094949950422462,1.0868590530157438
2019-03-29,0.9763918252290342,1.2301692633748935,1.085040699503059
2019-04-01,0.9756871035940802,1.250934078173619,1.092851765984817
2019-04-02,0.9774489076814656,1.2520300282876078,1.0943679729537508
2019-04-03,0.9788583509513741,1.258740896782037,1.0978755034101966
2019-04-04,0.9795630725863282,1.2659256459989514,1.1011301739009411
2019-04-08,0.9837914023960533,1.2653564313252639,1.1035215658485367
2019-04-09,0.9834390415785763,1.271517279479464,1.1057219848903492
2019-04-10,0.9880197322057785,1.2741257118630047,1.1095753713967569
2019-04-11,0.9897815362931641,1.2609177089864383,1.1054875791813645
2019-04-12,0.9802677942212825,1.2573930367355575,1.0982527442456596
2019-04-15,0.974630021141649,1.2514231732838352,1.0924323270095093
2019-04-16,0.9735729386892176,1.2741359048280838,1.1007028648421495
2019-04-17,0.9689922480620153,1.269119679552824,1.095904460724368
2019-04-18,0.9622973925299504,1.260070629018226,1.0882237260180276
2019-04-19,0.9672304439746298,1.2684866600070797,1.0945626694006991
2019-04-22,0.9704016913319236,1.2529366329950336,1.0904983975167972
2019-04-23,0.965116279069767,1.2508021953122745,1.0863956815923077
2019-04-24,0.9640591966173359,1.2531124525990562,1.0866441941515126
2019-04-25,0.968639887244538,1.245689248380724,1.0865872410719417
2019-04-26,0.9704016913319233,1.232131295461951,1.0823523871710747
2019-04-29,0.9686398872445379,1.245796056480052,1.0866732543985063
2019-04-30,0.9711064129668774,1.2505108599643537,1.0900458167535463
2019-05-06,0.9781536293164194,1.2176773822783233,1.081517372951169
2019-05-07,0.9756871035940798,1.2261850010612418,1.0834177656154733
2019-05-08,0.9806201550387591,1.2172556866104225,1.0828801747434669
2019-05-09,0.9813248766737134,1.196837103897958,1.075134151761046
2019-05-10,0.9820295983086674,1.2170170235564004,1.083716347326132
2019-05-13,0.9883720930232552,1.211721700079109,1.0854440363236817
2019-05-14,1.0007047216349536,1.2117917139675987,1.0929213849388995
2019-05-15,0.994714587737843,1.2275917081204042,1.0957357550625137
2019-05-16,0.9999999999999994,1.232019816457502,1.1007165762023243
2019-05-17,0.9989429175475681,1.216082874106437,1.0936693207200825
2019-05-20,0.9915433403805491,1.2217946736676808,1.0915252077090243
2019-05-21,0.9908386187455949,1.2338147666427444,1.0959308498277134
2019-05-22,0.9915433403805491,1.2282169377806618,1.0941220450520384
2019-05-23,0.9936575052854116,1.2203782954363156,1.0922628566250263
2019-05-24,0.9992952783650452,1.2110147401784461,1.0919000807420167
2019-05-27,0.9992952783650452,1.2342415694620537,1.1013240944785356
2019-05-28,0.9978858350951368,1.2338290079347438,1.1003040933488433
2019-05-29,1.0007047216349536,1.2349761101032024,1.1024739386309634
2019-05-30,0.9957716701902743,1.2260808033314854,1.0959114237025922
2019-05-31,1.00599013389711,1.2269296498425752,1.102438196636765
2019-06-03,1.0179704016913311,1.2256517310469324,1.1091423561304303
2019-06-04,1.0295983086680753,1.2150951514853845,1.1118116020949014
2019-06-05,1.035940803382663,1.2199807390570085,1.117590160101532
2019-06-06,1.0352360817477089,1.2069418622730936,1.1117969668240042
2019-06-10,1.0320648343904149,1.2119532737431995,1.1120011492366473
2019-06-11,1.0274841437632125,1.2443578177629588,1.1226660718023174
2019-06-12,1.0398167723749108,1.2342175017772605,1.1259604713508384
2019-06-13,1.0408738548273422,1.235381617329267,1.127067935762309
2019-06-14,1.056025369978857,1.2305423308054442,1.1341045988432756
2019-06-17,1.0429880197322046,1.228155902865658,1.125414157105263
2019-06-18,1.0521494009866093,1.2241631257303827,1.1292046820663137
2019-06-19,1.0454545454545443,1.238844672604543,1.1313470579291616
2019-06-20,1.0690627202255096,1.27309843089208,1.159474998757647
2019-06-21,1.078224101479914,1.2851946648257395,1.1698973869566975
2019-06-24,1.085623678646933,1.2838174775317936,1.1737490393819368
2019-06-25,1.10782241014799,1.2845923091264349,1.187268210773177
2019-06-26,1.0863284002818872,1.2841290493293198,1.1744060568008274
2019-06-27,1.0838618745595474,1.2901858993500717,1.1754321715841767
2019-06-28,1.0884425651867498,1.2846492082230183,1.1758944946151078
2019-07-01,1.0613107822410135,1.305867156084773,1.1685128172131458
2019-07-02,1.0715292459478494,1.3134787273346182,1.1777655942987446
2019-07-03,1.102184637068357,1.3198583023122965,1.1988718705617645
2019-07-04,1.0902043692741357,1.3199411618525625,1.1917385706238117
2019-07-05,1.091613812544044,1.3181489948944876,1.1918578164728075
2019-07-08,1.0866807610993647,1.2859158244025237,1.1757802671232298
2019-07-09,1.0778717406624374,1.2862360932316181,1.1706698335026768
2019-07-10,1.076814658210006,1.2832368518661774,1.1688099896663986
2019-07-11,1.0951374207188151,1.2863407843922616,1.1810206791196136
2019-07-12,1.087385482734319,1.287932077570665,1.1770802065306734
2019-07-15,1.0919661733615214,1.3041993402467116,1.1864976166727073
2019-07-16,1.090556730091613,1.3045721935250632,1.1858079561587478
2019-07-17,1.0842142353770252,1.3034041752079657,1.1815371447597076
2019-07-18,1.0958421423537694,1.2902292448788892,1.1831321735714335
2019-07-19,1.1106412966878074,1.3053844766495075,1.1981738323656113
2019-07-22,1.1018322762508799,1.2884547978758212,1.1859543637843075
2019-07-23,1.0951374207188151,1.2904933083718937,1.1828354222997346
2019-07-24,1.0990133897110632,1.3012166193429402,1.1895608463656797
2019-07-25,1.1007751937984487,1.3053450183810187,1.1923080394816006
2019-07-26,1.0954897815362923,1.3119407948570965,1.19187041409282
2019-07-29,1.0968992248062006,1.3045748425052872,1.189702493809285
2019-07-30,1.1025369978858341,1.3118925286127059,1.1960686126860245
2019-07-31,1.1071176885130365,1.3000162741869645,1.1939292418017757
2019-08-01,1.0880902043692733,1.2811745346500678,1.1748566556347426
2019-08-02,1.1127554615926698,1.258521664207391,1.1801564549579513
2019-08-05,1.1522198731501048,1.240238681601516,1.195461561439841
2019-08-06,1.1550387596899214,1.2225629871052976,1.1894032415893165
2019-08-07,1.1761804087385472,1.2152916241322433,1.198193736372279
2019-08-08,1.1846370683579974,1.2295114183586653,1.2092408315065828
2019-08-09,1.1892177589851995,1.2158973323820081,1.2057872008511565
2019-08-12,1.1825229034531346,1.2319466712425733,1.2092158766060421
2019-08-13,1.213530655391119,1.224829126421086,1.2235113062157226
2019-08-14,1.1807610993657491,1.2337744157490125,1.2093608678141032
2019-08-15,1.1927413671599705,1.2353837768116578,1.2168194959129834
2019-08-16,1.1955602536997871,1.238186619428083,1.2196435072834375
2019-08-19,1.1888653981677224,1.2866776695123752,1.2373813445791246
2019-08-20,1.183932346723043,1.2856896089972323,1.2341298529622193
2019-08-21,1.1856941508104286,1.283997158419977,1.2344088691238189
2019-08-22,1.1888653981677224,1.2832478033734702,1.235900529105717
2019-08-23,1.187103594080337,1.2838816784296212,1.2351679198729728
2019-08-26,1.231148696264974,1.2680835661243928,1.2535341467321972
2019-08-27,1.2304439746300198,1.2892826431168878,1.2625696340755175
2019-08-28,1.231148696264974,1.2815697893524352,1.2595684786995778
2019-08-29,1.246300211416489,1.2740112220591127,1.2647512157156728
2019-08-30,1.2265680056377715,1.2735758737468563,1.253543349399839
2019-09-02,1.2219873150105693,1.299383104464126,1.2623991468525306
2019-09-03,1.2272727272727257,1.298988428138021,1.2652297097631655
2019-09-04,1.232205778717405,1.3207786101203196,1.2775775508433667
2019-09-05,1.2374911909795616,1.3353872871041885,1.286950447314919
2019-09-06,1.1983791402396038,1.345006125136519,1.2687505320795507
2019-09-09,1.2029598308668061,1.3591018518441826,1.2774013093559187
2019-09-10,1.1863988724453824,1.3536547452586696,1.265425281405151
2019-09-11,1.1899224806201532,1.353601473423948,1.2674699458289254
2019-09-12,1.1899224806201532,1.3723819714785273,1.275383406913043
2019-09-16,1.1899224806201532,1.3618998739529324,1.2709998518320014
2019-09-17,1.1860465116279053,1.330273978654877,1.2554410552115585
2019-09-18,1.1913319238900617,1.3317679237148061,1.259152573881062
2019-09-19,1.188513037350245,1.3393603439865627,1.2607442229550956
2019-09-20,1.192389006342493,1.3320717384960281,1.2599182092011258
2019-09-23,1.2026074700493288,1.3142749440351915,1.2582818906931756
2019-09-24,1.2093023255813935,1.3156256890958649,1.2627164656359404
2019-09-25,1.2163495419309356,1.3114827741909496,1.2649742972768354
2019-09-26,1.1997885835095121,1.310387264540889,1.2550261508631684
