,pnl_net_5bps
2019-07-03,-0.0020072099132315557
2019-07-04,-0.00522558532925658
2019-07-05,0.000573094246163401
2019-07-08,-0.020763675513379987
2019-07-09,-0.0025899608821970213
2019-07-10,-0.0010503143952014238
2019-07-11,9.067013391702205e-05
2019-07-12,0.008773563655357863
2019-07-15,0.0019066640578953757
2019-07-16,-0.0015993600166916973
2019-07-17,0.0005627296737178804
2019-07-18,-0.008091096960175292
2019-07-19,0.013307057678620763
2019-07-22,-0.010046928641040953
2019-07-23,0.007252251575978011
2019-07-24,0.008990461425920044
2019-07-25,0.008838231467991267
2019-07-26,0.005754775061447207
2019-07-29,-0.0020826354216831504
2019-07-30,0.003147902410013688
2019-07-31,-0.003896891824936614
2019-08-01,-0.00892527562872695
2019-08-02,-0.013556570989958772
2019-08-05,-0.01381423259499274
2019-08-06,-0.01173414260837043
2019-08-07,-0.0048135382924635595
2019-08-08,0.017836929406995772
2019-08-09,-0.00610283727991523
2019-08-12,0.01238116218911019
2019-08-13,-0.00553610241242645
2019-08-14,0.008770217341645884
2019-08-15,0.0008911236850444777
2019-08-16,0.0010843811515588446
2019-08-19,0.021868000575577952
2019-08-20,0.002691514051560132
2019-08-21,-0.0013338837517696822
2019-08-22,0.00224486320317574
2019-08-23,0.002596155858989831
2019-08-26,-0.010986636704904518
2019-08-27,0.016558094386043942
2019-08-28,-0.004102099175277485
2019-08-29,-0.0043041546524606265
2019-08-30,0.004620267554683625
2019-09-02,0.022425212813192538
2019-09-03,-0.00010304355587431596
2019-09-04,0.010830070389476549
2019-09-05,0.0049286965020016345
2019-09-06,0.006765680113271314
2019-09-09,0.006900435819099641
2019-09-10,-0.007123468107096445
2019-09-11,-0.0031233111291428433
2019-09-12,0.009868168898946001
2019-09-16,-0.0047446437570286175
2019-09-17,-0.020741966824104265
2019-09-18,0.0027490042231446505
2019-09-19,0.005898690841823151
2019-09-20,-0.004358091754238661
2019-09-23,-0.010625083571832856
2019-09-24,0.00020774102910610837
2019-09-25,-0.010995091895317258
2019-09-26,-0.017422228040640864
2019-09-27,0.0035915082839023853
2019-09-30,-0.011895690007814541
2019-10-08,0.00161266662995448
2019-10-09,0.008408557490725702
2019-10-10,0.006353164040417672
2019-10-11,0.005940198176841659
2019-10-14,0.012579883840183825
2019-10-15,-0.01086694621576704
2019-10-16,-0.003894913250998407
2019-10-17,-0.003981769527435267
2019-10-18,-0.019905911957802815
2019-10-21,0.0022392055484442928
2019-10-22,0.005792892296725416
2019-10-23,-0.010246096871350436
2019-10-24,0.003401022471326934
2019-10-25,0.008933273532773475
2019-10-28,0.004135902057827286
2019-10-29,-0.009210061319909238
2019-10-30,-0.0045592043727772
2019-10-31,-0.0026492071828184693
2019-11-01,0.01169526642091645
2019-11-04,0.00018345262754075132
2019-11-05,0.0025429679799891707
2019-11-06,0.001238535581438752
2019-11-07,-0.0009672025540903664
2019-11-08,-0.013076844103518207
2019-11-11,-0.013890869343379648
2019-11-12,-0.0017887959644232732
2019-11-13,-0.00021542125197593354
2019-11-14,0.00025394893456576184
2019-11-15,-0.0038911487664950633
2019-11-18,0.004908627810258433
2019-11-19,0.008419801138980887
2019-11-20,-0.007518639001660647
2019-11-21,0.00023836854294375254
2019-11-22,-0.004754807389492039
2019-11-25,-0.015557478898889327
2019-11-26,0.006214979441162486
2019-11-27,0.014286748670011007
2019-11-28,-0.0006358239141771953
2019-11-29,-0.01636399550819963
2019-12-02,0.0016444748786986017
2019-12-03,0.007103373279522151
2019-12-04,0.0076023946825786535
2019-12-05,0.008204402066004368
2019-12-06,0.016352988134193874
2019-12-09,-0.003315161652795069
2019-12-10,0.01203157216612342
2019-12-11,-0.006234011427271757
2019-12-12,0.009319854372782007
2019-12-13,0.011351357999664616
2019-12-16,0.006200516473382045
2019-12-17,0.0036502909009819375
2019-12-18,-0.005865764392896174
2019-12-19,-0.010084641796151945
2019-12-20,-0.007553814325222803
2019-12-23,-0.02834144416864296
2019-12-24,0.019272088775391733
2019-12-25,0.020812455147645254
2019-12-26,0.0014764401133554963
2019-12-27,-0.01513640435871625
2019-12-30,0.006494612580743685
2019-12-31,0.0005548875145086802
2020-01-02,0.02480637657651215
2020-01-03,0.007905469217309724
2020-01-06,0.009246137130946167
2020-01-07,-0.0002011243119368995
2020-01-08,-0.009274849664384632
2020-01-09,0.017257030330508516
2020-01-10,0.011068079300764033
2020-01-13,0.030713469275003957
2020-01-14,-0.013602887066677153
2020-01-15,0.007726230065479603
2020-01-16,0.003442000537669668
2020-01-17,-0.003625268661216633
2020-01-20,0.02532413377887773
2020-01-21,-0.008997404748028607
2020-01-22,0.02499078239816247
2020-01-23,-0.022005699373887112
2020-02-03,-0.09992489522524672
2020-02-04,0.02033068772259853
2020-02-05,0.012677507561324278
2020-02-06,0.025793161700697304
2020-02-07,0.020290454500932142
2020-02-10,0.0005859205339796931
2020-02-11,0.0022529056982426576
2020-02-12,0.018750116576203475
2020-02-13,0.01464574242768705
2020-02-14,0.016242764329545745
2020-02-17,0.039394378917251505
2020-02-18,0.02001250006611277
2020-02-19,-0.0006925959472339942
2020-02-20,0.016106595061858037
2020-02-21,0.017330980402691838
2020-02-24,0.01656473878747507
2020-02-25,0.0030067857689341317
2020-02-26,-0.031133226362170155
2020-02-27,-0.016155793835272544
2020-02-28,-0.046072287165570804
2020-03-02,0.05176297140948449
2020-03-03,0.008584665351631642
2020-03-04,0.004841969209331368
2020-03-05,0.013979697934105435
2020-03-06,-0.018005753071464382
2020-03-09,-0.036370822257614156
2020-03-10,0.05432241491437202
2020-03-11,-0.01918491525233105
2020-03-12,-0.010907050205708294
2020-03-13,-0.0029268292682926482
2020-03-16,-0.06637649629600124
2020-03-17,-0.0004262219458698313
2020-03-18,-0.0316533595623251
2020-03-19,0.023326433865714865
2020-03-20,0.008328116515972834
2020-03-23,-0.04462025055693645
2020-03-24,0.020631902147688914
2020-03-25,0.01612293261641621
2020-03-26,-0.02117854242198787
2020-03-27,-0.003047976157033227
2020-03-30,-0.024561077871203686
2020-03-31,-0.011014598303877741
2020-04-01,0.0036503519285660717
2020-04-02,0.04915816980319124
2020-04-03,-0.014052701055448275
2020-04-07,0.031313868514154665
2020-04-08,0.013387184463533153
2020-04-09,-0.0028080354733773794
2020-04-10,-0.03482619843189319
2020-04-13,-0.020208895896415724
2020-04-14,0.023341680008511334
2020-04-15,-0.004504757599082532
2020-04-16,0.01304813613922621
2020-04-17,0.010586746616102444
2020-04-20,0.01456766137788897
2020-04-21,-0.009986363032958004
2020-04-22,0.0027942470486635633
2020-04-23,-0.008432725186525897
2020-04-24,-0.021437066244094066
2020-04-27,-0.01048972967697237
2020-04-28,0.013463973402639124
2020-04-29,-0.0002531848022924166
2020-04-30,0.042253972636521045
2020-05-06,0.02608794374002291
2020-05-07,-0.005914105692334822
2020-05-08,0.011033529664788544
2020-05-11,-0.0028736894646625615
2020-05-12,0.006005410035722081
2020-05-13,-0.0021084551130342577
2020-05-14,-0.0050188277261766405
2020-05-15,0.015540875182141162
2020-05-18,-0.007975535467187248
2020-05-19,0.02145973267311156
2020-05-20,-0.01954673472834519
2020-05-21,-0.022291355163677307
2020-05-22,-0.0152120608421481
2020-05-25,-0.012630538568797995
2020-05-26,0.015501792114695304
2020-05-27,-0.014435333430499702
2020-05-28,0.0006758033034608424
2020-05-29,-0.0024226435849753103
2020-06-01,0.0300254420095772
2020-06-02,0.008796480298697654
2020-06-03,-0.0028215853537275253
2020-06-04,-0.004592010001128373
2020-06-05,0.007796441365946074
2020-06-08,-0.0008760041292986318
2020-06-09,0.004728478709870032
2020-06-10,-0.006045454355565767
2020-06-11,-0.004879621548540565
2020-06-12,-0.00554935498048518
2020-06-15,-0.012800686943922482
2020-06-16,0.015176518056229028
2020-06-17,-0.0007616895124599545
2020-06-18,0.021925056504921676
2020-06-19,0.0008849051185755297
2020-06-22,0.01023695251835525
2020-06-23,4.0014397298504534e-05
2020-06-24,0.014761561146456029
2020-06-29,-0.01820888560101504
2020-06-30,0.01625717972177824
2020-07-01,0.029129788747684383
2020-07-02,0.029926961101354767
2020-07-03,0.02476035053946775
2020-07-06,0.010635004291417319
2020-07-07,0.006976849481239851
2020-07-08,0.0026470277302280314
2020-07-09,0.012357909486461352
2020-07-10,-0.00028011798418425826
2020-07-13,0.037036829490500946
2020-07-14,-0.007895433849212688
2020-07-15,0.007872197712583295
2020-07-16,-0.039135490656419594
2020-07-17,-0.0013332503417474715
2020-07-20,-0.0010662822477105114
2020-07-21,0.013693977535246704
2020-07-22,0.016994223064580906
2020-07-23,0.0012980150828766357
2020-07-24,-0.014947133758211401
2020-07-27,0.014553266539114002
2020-07-28,0.008697814427018188
2020-07-29,0.0065103392764715995
2020-07-30,0.0006270114980594745
2020-07-31,0.0025127779658407077
2020-08-03,0.03599635403954789
2020-08-04,-0.015278882671788563
2020-08-05,0.0067818719830584255
2020-08-06,0.0067292971918721705
2020-08-07,-0.0032276635857699416
2020-08-10,-0.0021775759272757806
2020-08-11,-0.0055481517069386746
2020-08-12,-0.019446630683779643
2020-08-13,0.009664625347211242
2020-08-14,0.023156464287284642
2020-08-17,0.027108080403046575
2020-08-18,0.008080907532892995
2020-08-19,-0.005752893783899315
2020-08-20,-0.02648659407880601
2020-08-21,0.006850710490075351
2020-08-24,0.009263656292006242
2020-08-25,-0.0030092628426675594
2020-08-26,-0.013801065198194016
2020-08-27,0.012159359604487108
2020-08-28,0.02332786236475078
2020-08-31,-0.0018066034535945872
2020-09-01,0.01578972393590698
2020-09-02,-0.0012175811261545175
2020-09-03,-0.015115389767615542
2020-09-04,-0.002028588389445307
2020-09-07,-0.013418132237287456
2020-09-08,-0.004239663015597231
2020-09-09,-0.022427504330802983
2020-09-10,-0.014811884153278127
2020-09-11,0.010674092504681282
2020-09-14,0.012059454986336132
2020-09-15,0.010890103983525374
2020-09-16,-0.0025126449824310147
2020-09-17,0.007321405485115765
2020-09-18,0.008793619724883017
2020-09-21,-0.003362092710653871
2020-09-22,-0.016299707089167614
2020-09-23,-0.0033482748782878526
2020-09-24,-0.023119666839193198
2020-09-25,0.002883381101981571
2020-09-28,-0.0070922421577217145
2020-09-29,0.009197664930225261
2020-09-30,-0.004805966660018349
2020-10-09,0.020583356217054167
2020-10-12,0.03299114126368763
2020-10-13,-0.003492147691634454
2020-10-14,-0.014674222873877613
2020-10-15,-0.005669269613179336
2020-10-16,-0.004734511393077641
2020-10-19,-0.0026968854992156506
2020-10-20,0.0037848224500311263
2020-10-21,-0.017887071484816087
2020-10-22,-0.0018547428071155796
2020-10-23,-0.011135016187894326
2020-10-26,-0.0058722139756339775
2020-10-27,-5.589500908542689e-05
2020-10-28,-0.0019892254143727417
2020-10-29,-0.004651653281464255
2020-10-30,-0.004329223406562535
2020-11-02,0.001988886442288562
2020-11-03,0.022878113229822434
2020-11-04,0.0016035280942497954
2020-11-05,0.013793720051437973
2020-11-06,-0.008999058563405585
2020-11-09,0.02570700299750602
2020-11-10,-0.0029950139329279306
2020-11-11,-0.013591312538973757
2020-11-12,0.006917995749215032
2020-11-13,-0.011611628688660391
2020-11-16,0.0162707263129244
2020-11-17,-0.011125345839272419
2020-11-18,-0.001675546370437949
2020-11-19,0.017877418374160497
2020-11-20,0.013093346540887266
2020-11-23,0.01045165429480403
2020-11-24,-0.00020247009832367402
2020-11-25,-0.0277504611129431
2020-11-26,0.011717131827474098
2020-11-27,0.012690484533621798
2020-11-30,-0.009538016090666587
2020-12-01,0.010027514034636567
2020-12-02,-0.0013118230670792579
2020-12-03,0.0026863472852433805
2020-12-04,0.016674458515315682
2020-12-07,0.0013066275164339929
2020-12-08,0.01714435011921252
2020-12-09,-0.013432941085136225
2020-12-10,-0.0015253398061275312
2020-12-11,-0.003048370140556995
2020-12-14,0.019265186442048072
2020-12-15,-0.00015984564570237225
2020-12-16,-8.492497120982101e-06
2020-12-17,0.015417519868389462
2020-12-18,0.0062891856147708385
2020-12-21,0.024510626642163153
2020-12-22,-0.012165960487172296
2020-12-23,0.009098016817864927
2020-12-24,-0.01816600125302259
2020-12-25,0.011588777501864895
2020-12-28,-0.014547193174143769
2020-12-29,0.018335072731337016
2020-12-30,0.002968293278693597
2020-12-31,0.02238630352468518
2021-01-04,0.004091059381127193
2021-01-05,0.01781518453175135
2021-01-06,-0.01174244252197365
2021-01-07,-0.014017372231584686
2021-01-08,0.012273389861555536
2021-01-11,0.008656050849431735
2021-01-12,0.005658070067379395
2021-01-13,0.00884002255808099
2021-01-14,0.010634208646152978
2021-01-15,-0.013616647988690223
2021-01-18,0.027809819236117063
2021-01-19,-0.0005308122816129657
2021-01-20,-0.0023144759200420064
2021-01-21,0.00535899539531374
2021-01-22,-0.021684753750844665
2021-01-25,-0.0048106388155324895
2021-01-26,-0.01432567909722689
2021-01-27,-0.0020624389722674694
2021-01-28,-0.030294986344421106
2021-01-29,-0.018246069449925052
2021-02-01,0.008161301571493529
2021-02-02,0.014759676584553794
2021-02-03,-0.013905944503734688
2021-02-04,-0.011786263211943204
2021-02-05,-0.028546596130724813
2021-02-08,0.014363639932842249
2021-02-09,0.04132232697771816
2021-02-10,-0.0018732272139551451
2021-02-18,0.014439813222079028
2021-02-19,0.007030749090804662
2021-02-22,-0.011749274174931063
2021-02-23,-0.008159700799398687
2021-02-24,-0.016059451900561794
2021-02-25,0.0004499241969690244
2021-02-26,-0.030095139149922713
2021-03-01,0.028975044095436532
2021-03-02,0.007439632135652759
2021-03-03,0.021084344650056673
2021-03-04,-0.028403290325890354
2021-03-05,-0.010860346681685673
2021-03-08,-0.026672551928634564
2021-03-09,-0.017677242757847652
2021-03-10,-0.003998978065846222
2021-03-11,0.029956545371274974
2021-03-12,0.0031224184672159856
2021-03-15,0.009325949630559771
2021-03-16,-0.013226855687501926
2021-03-17,0.0031344605007950967
2021-03-18,0.0037337715014992643
2021-03-19,-0.005920400740840288
2021-03-22,0.008066594983844691
2021-03-23,-0.028049321295974667
2021-03-24,-0.028251873445241417
2021-03-25,0.012100459889483751
2021-03-26,0.012422189031434439
2021-03-29,0.024679748351054798
2021-03-30,0.00472800680036963
2021-03-31,-0.01720998622360781
2021-04-01,0.014984021529350114
2021-04-02,-0.008961901713034421
2021-04-06,0.008301971551821994
2021-04-07,0.021201762795954128
2021-04-08,0.0017647130761816823
2021-04-09,0.009095166264017001
2021-04-12,0.0013371336912795238
2021-04-13,-0.01583132874913673
2021-04-14,0.004632993630417396
2021-04-15,-0.002722552287717339
2021-04-16,0.011757350365160235
2021-04-19,0.0077384256677771966
2021-04-20,0.002553674086477405
2021-04-21,-0.004658968742144627
2021-04-22,0.007930463343689225
