trade_week,pnl_week
2023-06-16,-0.0005
2023-06-23,0.0008024439975085132
2023-06-30,0.0
2023-07-07,0.0
2023-07-14,0.0
2023-07-21,-0.0005
2023-07-28,0.03705707087268961
2023-08-04,0.015621010610983376
2023-08-11,-0.03189496685846997
2023-08-18,0.0
2023-08-25,0.0
2023-09-01,-0.0005
2023-09-08,-0.009375627532636375
2023-09-15,0.0
2023-09-22,0.0
2023-09-29,0.0
2023-10-13,0.0
2023-10-20,0.0
2023-10-27,0.0
2023-11-03,-0.0005
2023-11-10,0.014847899508509507
2023-11-17,0.0
2023-11-24,-0.0005
2023-12-01,-0.019558030695106716
2023-12-08,-0.0005
2023-12-15,-0.018298357571086832
2023-12-22,0.0
2023-12-29,0.0
2024-01-05,-0.0005
2024-01-12,-0.004762541130877207
2024-01-19,0.0
2024-01-26,-0.0005
2024-02-02,-0.12249333435716112
2024-02-09,0.0
2024-02-23,-0.0005
2024-03-01,0.06592458390258013
2024-03-08,0.008610269447979213
2024-03-15,0.0008599589648689756
2024-03-22,-0.010023056510527668
2024-03-29,-0.0005
2024-04-05,0.021585657733275157
2024-04-12,0.0308465717144466
2024-04-19,-0.006130352466973594
2024-04-26,0.005181606376310745
2024-05-03,0.0
2024-05-10,-0.0005
2024-05-17,0.05047315281652481
2024-05-24,-0.05657793417799385
2024-05-31,0.0
2024-06-07,0.0
2024-06-14,0.0
2024-06-21,0.0
2024-06-28,0.0
2024-07-05,0.0
2024-07-12,-0.0005
2024-07-19,-0.005925121689009287
2024-07-26,0.0
2024-08-02,0.0
2024-08-09,-0.0005
2024-08-16,-0.015474901343483855
2024-08-23,0.0
2024-08-30,0.0
2024-09-06,0.0
2024-09-13,0.0
2024-09-20,-0.0005
2024-09-27,0.123911653690498
2024-10-04,0.08278151776000489
2024-10-11,-0.06400854163858014
2024-10-18,-0.0005
2024-10-25,0.031093970751377535
2024-11-01,0.013498027707564447
2024-11-08,0.056414605264958555
2024-11-15,-0.03362189362270211
2024-11-22,0.0
2024-11-29,0.0
2024-12-06,-0.0005
2024-12-13,-0.011110451844002325
2024-12-20,-0.0005
2024-12-27,0.005046228330384751
2025-01-03,0.0
2025-01-10,-0.0005
2025-01-17,0.027715594867194524
2025-01-24,0.00816659908970067
2025-01-31,-0.01864955071339733
2025-02-07,-0.0005
2025-02-14,0.03758850026543414
2025-02-21,0.014104307419478712
2025-02-28,-0.06791677616724662
2025-03-07,-0.0005
2025-03-14,0.01949535413097163
2025-03-21,-0.02219810113495728
2025-03-28,0.0
2025-04-04,-0.0005
2025-04-11,-0.02335662544646621
2025-04-18,0.003771594983094463
2025-04-25,0.006606975919932195
2025-05-02,0.0
2025-05-09,0.0
2025-05-16,0.0
2025-05-23,0.0
2025-05-30,0.0
2025-06-06,0.0
2025-06-13,-0.0005
2025-06-20,-0.018917664191229956
2025-06-27,-0.0005
2025-07-04,0.00405065415347709
2025-07-11,0.051941041605815794
2025-07-18,0.013335426000973202
2025-07-25,0.04835075741840135
2025-08-01,-0.021316517725408303
2025-08-08,-0.0005
2025-08-15,0.031418990040812035
2025-08-22,0.052053969650946066
2025-08-29,0.1058566837988302
2025-09-05,0.03509224372803077
2025-09-12,0.0043927533645151656
2025-09-19,0.0
2025-09-26,0.0
2025-10-03,-0.0005
2025-10-10,0.02030670469158221
2025-10-17,-0.0005
2025-10-24,-0.004824577745197317
2025-10-31,0.0
2025-11-07,-0.0005
2025-11-14,-0.019220131450202144
2025-11-21,-0.05189614475818215
2025-11-28,0.0
2025-12-05,-0.0005
2025-12-12,0.02281522962436506
2025-12-19,0.001695981992567699
2025-12-26,-0.0005
2026-01-02,-0.021426097162515034
2026-01-09,0.11094613422615007
2026-01-16,0.010942192246248914
2026-01-23,0.049578130272005534
2026-01-30,-0.02124437903476558
2026-02-06,0.005273820129104066
2026-02-13,0.0
2026-02-27,-0.0005
2026-03-06,0.001274250672937455
2026-03-13,-0.04940111655833751
2026-03-20,0.0
2026-03-27,0.0
2026-04-03,0.0
2026-04-10,-0.0005
2026-04-17,0.03456659145525408
2026-04-24,0.028609703653438585
