rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,rebal_threshold,theta_off,theta_on,ann_ret,ann_vol,sharpe,max_dd,calmar,sortino,win_rate,n,gross_sharpe,ann_turnover,ann_capped_turnover
30,600,180,0.0,0.0,0.4,5,0.1,-0.7,0.7,0.1295994859594991,0.13994376930534932,0.9260825730420368,-0.18221679163741367,0.7112378875454258,1.2122034889876454,0.4994124559341951,1702,1.4601844142988003,58.3903642773208,58.121127378119866
30,250,180,0.0,0.0,0.3,8,0.4,-1.0,0.5,0.12317321654983693,0.1331528160083502,0.9250515328351191,-0.22995491593388606,0.5356407191801468,1.168822418468564,0.500587544065805,1702,1.3334889582325642,42.94195064629848,42.94195064629847
30,600,180,0.5,0.2,0.4,8,0.2,-0.5,1.0,0.102496248575209,0.11088072639562686,0.9243829104212241,-0.13705486699787994,0.7478482947766786,1.228082100507759,0.5023501762632198,1702,1.4565438612310957,49.006639247943596,48.71149165544065
30,600,252,0.3,0.0,0.3,8,0.2,-1.0,0.5,0.1237028483427205,0.13428460718229304,0.921199018550148,-0.2649320664090338,0.4669228984600651,1.1550074166688094,0.5017626321974148,1702,1.3607214113825021,46.737602820211514,46.672637658102225
24,600,120,0.5,0.0,0.4,5,0.1,-1.0,0.5,0.13582040683839636,0.14773224742076205,0.9193687174578811,-0.22977312159299923,0.5911065920015536,1.2081163953695655,0.5041128084606346,1702,1.4892543697406646,63.641598119859,63.64159811985898
30,600,120,0.0,0.2,0.3,8,0.0,-0.5,1.0,0.1009914062746875,0.11092050251939334,0.9104845721108248,-0.13152104100587347,0.7678726194858617,1.2330991088392158,0.5088131609870741,1702,1.4906118774341421,53.01433607520564,52.61142989684489
24,250,180,0.0,0.0,0.4,5,0.2,-0.7,0.7,0.12307747688811266,0.13525429309001716,0.9099709449237198,-0.2833265203130686,0.43440154049862745,1.1413329130680445,0.5052878965922444,1702,1.570427514473823,69.50235017626322,69.50235017626322
30,250,180,0.5,0.0,0.5,5,0.2,-1.0,0.5,0.13153973845235023,0.14554059370561953,0.9038010296866839,-0.29450236294819077,0.44665087619514576,1.2049389191544697,0.49529964747356053,1702,1.403390908825261,54.730787309048175,54.730787309048175
18,600,120,0.5,0.2,0.4,3,0.1,-0.5,1.0,0.11866450419467212,0.13317439156573785,0.8910459646147261,-0.23675574751863537,0.5012106588260624,1.24712137900919,0.47297297297297297,1702,1.6830309606703873,83.53113983548768,83.16865232376027
24,600,120,0.5,0.0,0.4,3,0.2,-0.7,0.7,0.1332164414557755,0.1496929655167938,0.8899312068263499,-0.23514286778137727,0.5665340510333178,1.1936392163590757,0.48237367802585196,1702,1.5448078071591658,73.98119858989425,73.93474632412456
