round,label,rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,rsrs_form,trend_ma_window,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days
3,+ Trend MA60,18,600,120,0.0,0.2,0.4,8,-0.7,0.7,0.0,rsrs_skew,60,0.11938616026682825,0.11193662296579375,1.0665513850932502,1.9291754742313079,-0.16870853376147443,0.7076474295936935,1.473448331567303,0.49412455934195065,77.26462984723854,1702
3,+ Trend MA100,18,600,120,0.0,0.2,0.4,8,-0.7,0.7,0.0,rsrs_skew,100,0.11340152177598961,0.1135186174787339,0.9989684889990293,1.8194476655112408,-0.14747047281669845,0.7689778137277992,1.378984919100443,0.5011750881316098,75.08002350176262,1702
3,+ Trend MA150,18,600,120,0.0,0.2,0.4,8,-0.7,0.7,0.0,rsrs_skew,150,0.13692221239010327,0.11574212362370989,1.1829937805120296,1.9949943441439701,-0.1437397745436828,0.9525701068112663,1.642553948681491,0.5017626321974148,74.06880141010576,1702
3,+ Trend MA200,18,600,120,0.0,0.2,0.4,8,-0.7,0.7,0.0,rsrs_skew,200,0.14705835204788031,0.11714285278623751,1.2553762227067549,2.050477546706883,-0.12805443676830885,1.1484049733782795,1.7525216244959783,0.5011750881316098,72.95287896592244,1702
