date,Q1,Q2,Q3,Q4,Q5,mkt,t_q5,t_q1,ls_gross,ls_cost,ls_net,q5_excess,q5_cost,q5_excess_net,q1_excess,q1_cost,q1_excess_net,period
2018-01-30,-0.03525381414369074,-0.03191754118834079,-0.030273906536624914,-0.026187640050597417,-0.026675985246005212,-0.030061777433051818,0.0,0.0,0.00857782889768553,0.0,0.00857782889768553,0.003385792187046606,0.0,0.003385792187046606,-0.005192036710638923,0.0,-0.005192036710638923,train
2018-03-06,0.002995559242743232,0.016723225935694835,0.017367395255760747,0.03343570583801069,0.03300023303823031,0.02070442386208796,0.812792511700468,0.8143525741029641,0.03000467379548708,0.000813572542901716,0.029191101252585366,0.012295809176142352,0.00040639625585023396,0.011889412920292119,-0.017708864619344726,0.00040717628705148206,-0.018116040906396208,train
2018-04-03,-0.005318632073422397,0.001602772309851309,-0.0033077089167772027,-0.008941936329154786,-0.0002583804950455676,-0.0032447771009097284,0.7473035439137135,0.7842835130970724,0.005060251578376829,0.000765793528505393,0.004294458049871436,0.0029863966058641606,0.00037365177195685675,0.0026127448339073036,-0.0020738549725126685,0.00039214175654853626,-0.002465996729061205,train
2018-05-07,-0.04121816771348671,-0.035586259930297334,-0.03933654510634854,-0.036027435427774236,-0.03411341459233105,-0.03725636455404757,0.7969465648854962,0.7893129770992366,0.00710475312115566,0.0007931297709923664,0.006311623350163294,0.003142949961716525,0.0003984732824427481,0.002744476679273777,-0.003961803159439135,0.0003946564885496183,-0.004356459647988754,train
2018-06-04,-0.14051045951459634,-0.12022589702237589,-0.12881226637907403,-0.1287965803932908,-0.12698340244048387,-0.1290657211499642,0.7930513595166163,0.8021148036253777,0.013527057074112475,0.0007975830815709971,0.012729473992541478,0.0020823187094803353,0.0003965256797583082,0.001685793029722027,-0.01144473836463214,0.0004010574018126888,-0.011845795766444829,train
2018-07-03,-0.010060947104062383,-0.008315152070872288,0.008155333875239607,0.00794333688161982,0.009192269040195879,0.0013795581377648628,0.7690014903129657,0.7619047619047619,0.01925321614425826,0.0007654531261088637,0.0184877630181494,0.007812710902431016,0.00038450074515648287,0.007428210157274533,-0.011440505241827246,0.00038095238095238096,-0.011821457622779627,train
2018-07-31,-0.043736704352672504,-0.04486247466997353,-0.03264278626161825,-0.03700855609154391,-0.04386862705825767,-0.0404248037752183,0.7955882352941177,0.7856093979441997,-0.00013192270558516628,0.0007905988166191587,-0.000922521522204325,-0.0034438232830393684,0.00039779411764705885,-0.003841617400686427,-0.003311900577454202,0.0003928046989720999,-0.003704705276426302,train
2018-08-28,-0.04079350907438467,-0.04263330612526825,-0.03955846820532318,-0.040536726106547,-0.044320671452749934,-0.04156853619285461,0.7768115942028986,0.8057971014492753,-0.003527162378365263,0.000791304347826087,-0.00431846672619135,-0.0027521352598953233,0.0003884057971014493,-0.0031405410569967725,0.0007750271184699398,0.00040289855072463766,0.0003721285677453021,train
2018-09-26,-0.07515417498716268,-0.0843807481720804,-0.08341112822274473,-0.07351625562986788,-0.07151940804735381,-0.07759564144102182,0.8045977011494253,0.7948350071736011,0.0036347669398088672,0.0007997163541615133,0.002835050585647354,0.006076233393668015,0.00040229885057471265,0.005673934543093302,0.002441466453859148,0.0003974175035868006,0.0020440489502723475,train
2018-10-31,0.03863020411580592,0.0440508037520222,0.04533196719320887,0.04997964226751632,0.040790164555504715,0.04375655637681161,0.7742857142857142,0.78,0.0021599604396987937,0.0007771428571428571,0.0013828175825559366,-0.0029663918213068963,0.0003871428571428571,-0.0033535346784497534,-0.00512635226100569,0.00039000000000000005,-0.00551635226100569,train
2018-11-28,-0.034801706104594245,-0.036786874026080205,-0.036918904452764634,-0.030452451847250844,-0.033538454166744114,-0.034499493056048394,0.7798036465638148,0.7798036465638148,0.0012632519378501308,0.0007798036465638149,0.00048344829128631596,0.0009610388893042804,0.00038990182328190744,0.0005711370660223729,-0.00030221304854585046,0.00038990182328190744,-0.000692114871827758,train
2018-12-26,0.033489903349727894,0.04052764010064628,0.034636695809959976,0.028843631953219793,0.029047762225620118,0.03330917738235581,0.7896213183730716,0.7787114845938375,-0.004442141124107776,0.0007841664014834546,-0.005226307525591231,-0.0042614151567356914,0.0003948106591865358,-0.004656225815922227,0.00018072596737208485,0.0003893557422969188,-0.00020862977492483393,train
2019-01-25,0.19660511816989443,0.19772079614982188,0.17864442101560543,0.18370646925310857,0.18047463136824354,0.18743274202960683,0.7611731843575419,0.7779329608938548,-0.016130486801650884,0.0007695530726256983,-0.016900039874276584,-0.006958110661363287,0.00038058659217877095,-0.007338697253542058,0.009172376140287597,0.0003889664804469274,0.008783409659840669,train
