date,Q1,Q2,Q3,Q4,Q5,mkt,t_q5,t_q1,ls_gross,ls_cost,ls_net,q5_excess,q5_cost,q5_excess_net,q1_excess,q1_cost,q1_excess_net,period
2018-01-30,-0.03982008644442518,-0.03331544492636237,-0.03785706857167197,-0.022023530732185277,-0.016952543642408262,-0.029995186157219002,0.0,0.0,0.02286754280201692,0.0,0.02286754280201692,0.01304264251481074,0.0,0.01304264251481074,-0.00982490028720618,0.0,-0.00982490028720618,train
2018-03-06,0.04283074421261968,0.00732952084589792,0.006122823955787167,0.021654165357722435,0.02597216180308354,0.020786479992400398,0.4106583072100314,0.32915360501567403,-0.01685858240953614,0.0003699059561128527,-0.017228488365648994,0.005185681810683143,0.0002053291536050157,0.0049803526570781275,0.022044264220219285,0.00016457680250783703,0.021879687417711447,train
2018-04-03,-0.015707460031715574,-0.004528351182255583,0.0014457916122933194,0.0026432733480774057,0.0016159089256179353,-0.0029061674655964996,0.3850931677018633,0.3198757763975155,0.01732336895733351,0.0003524844720496894,0.01697088448528382,0.004522076391214435,0.00019254658385093167,0.004329529807363503,-0.012801292566119074,0.00015993788819875776,-0.012961230454317832,train
2018-05-07,-0.027424621121588735,-0.030658062607759787,-0.043025706663294146,-0.03564455923531232,-0.051905457166406356,-0.03773449744890444,0.3102918586789555,0.32258064516129037,-0.02448083604481762,0.0003164362519201229,-0.024797272296737744,-0.014170959717501916,0.00015514592933947775,-0.014326105646841393,0.010309876327315705,0.0001612903225806452,0.010148586004735059,train
2018-06-04,-0.12529873693901067,-0.12752273791431107,-0.13579125891503946,-0.13081742202489252,-0.12994120992264913,-0.12987288070976483,0.4200913242009132,0.3206686930091185,-0.004642472983638457,0.00037038000860501586,-0.005012852992243473,-6.832921288429938e-05,0.0002100456621004566,-0.000278374874984756,0.004574143770754158,0.00016033434650455924,0.0044138094242495984,train
2018-07-03,-0.04139287927645361,0.019785190648679146,0.008956945336848534,0.008993541705758865,0.013217844055637704,0.0019046301541403255,0.3768768768768769,0.3348348348348348,0.05461072333209131,0.00035585585585585583,0.05425486747623546,0.01131321390149738,0.00018843843843843844,0.01112477546305894,-0.04329750943059393,0.0001674174174174174,-0.04346492684801135,train
2018-07-31,-0.06364051882028575,-0.03646711762892663,-0.039519090386231165,-0.0347471926587082,-0.02728879160114986,-0.04033254221906033,0.3377581120943953,0.31710914454277284,0.03635172721913589,0.0003274336283185841,0.036024293590817304,0.013043750617910473,0.00016887905604719768,0.012874871561863274,-0.023307976601225418,0.00015855457227138643,-0.023466531173496803,train
2018-08-28,-0.06326902731413458,-0.03283152540091406,-0.037748261940502965,-0.0368147706792416,-0.037014972711396296,-0.041535711609237906,0.4314868804664723,0.30758017492711365,0.02625405460273829,0.000369533527696793,0.025884521075041494,0.00452073889784161,0.00021574344023323616,0.004304995457608374,-0.02173331570489668,0.00015379008746355683,-0.021887105792360237,train
2018-09-26,-0.08434727205188404,-0.07549432142938865,-0.07007695370372637,-0.08174165017110098,-0.07810369371797955,-0.07795467159327708,0.4898843930635838,0.31358381502890176,0.006243578333904487,0.00040173410404624276,0.005841844229858244,-0.00014902212470246923,0.00024494219653179187,-0.0003939643212342611,-0.006392600458606956,0.00015679190751445089,-0.006549392366121407,train
2018-10-31,0.011543802548534996,0.04925795274429246,0.04981235544836874,0.0535708461359305,0.05513193485890031,0.0438633783472054,0.44172661870503593,0.3309352517985612,0.04358813231036532,0.0003863309352517986,0.04320180137511352,0.011268556511694915,0.00022086330935251798,0.011047693202342397,-0.032319575798670404,0.0001654676258992806,-0.03248504342456968,train
2018-11-28,-0.029287365732014677,-0.0366818360025003,-0.03729046638099863,-0.03805596988235446,-0.03394942443096866,-0.035051699622696685,0.3682719546742209,0.3243626062322946,-0.004662058698953985,0.0003463172804532578,-0.005008375979407243,0.0011022751917280221,0.00018413597733711045,0.0009181392143909117,0.005764333890682007,0.00016218130311614732,0.00560215258756586,train
2018-12-26,0.0054593850550080855,0.03528757747137995,0.03914752614008172,0.04232575054015914,0.04549255395230839,0.03354255863178746,0.35169491525423724,0.3036723163841808,0.040033168897300304,0.00032768361581920905,0.039705485281481094,0.011949995320520927,0.00017584745762711863,0.011774147862893809,-0.028083173576779377,0.0001518361581920904,-0.028235009734971468,train
2019-01-25,0.19660380795167698,0.17847901199530414,0.1882427172298508,0.1808557847804991,0.19641497724987353,0.1881239840152919,0.3811533052039381,0.30098452883263005,-0.00018883070180344963,0.0003410689170182841,-0.0005298996188217338,0.008290993234581628,0.00019057665260196905,0.00810041658197966,0.008479823936385078,0.00015049226441631502,0.008329331671968762,train
2019-03-01,0.09617844738640872,0.11303441833079193,0.12562028595597585,0.12749303162688957,0.12453030050759584,0.11736898547288166,0.3403361344537815,0.32352941176470584,0.028351853121187112,0.0003319327731092437,0.02801992034807787,0.007161315034714177,0.00017016806722689078,0.006991146967487287,-0.021190538086472935,0.00016176470588235293,-0.02135230279235529,train
