date,Q1,Q2,Q3,Q4,Q5,mkt,t_q5,t_q1,ls_gross,ls_cost,ls_net,q5_excess,q5_cost,q5_excess_net,q1_excess,q1_cost,q1_excess_net,period
2018-01-30,-0.017325057594685472,-0.0171673941354519,-0.032026038170209124,-0.03058495646452562,-0.053205440800386965,-0.030061777433051818,0.0,0.0,-0.03588038320570149,0.0,-0.03588038320570149,-0.023143663367335147,0.0,-0.023143663367335147,0.012736719838366346,0.0,0.012736719838366346,train
2018-03-06,0.04322755830848901,0.03771775165072913,0.01922986990873218,0.0042821173073703655,-0.0009351778648808669,0.02070442386208796,0.6068642745709829,0.5351014040561622,-0.044162736173369875,0.0005709828393135726,-0.04473371901268345,-0.021639601726968827,0.0003034321372854915,-0.021943033864254318,0.022523134446401052,0.00026755070202808115,0.022255583744372972,train
2018-04-03,-0.014780093635991365,-0.0041325230910620025,0.010860245957182773,-0.0022313255205086923,-0.005940189214169356,-0.0032447771009097284,0.49306625577812013,0.5208012326656395,0.008839904421822009,0.0005069337442218798,0.008332970677600129,-0.0026954121132596277,0.0002465331278890601,-0.002941945241148688,-0.011535316535081636,0.00026040061633281973,-0.011795717151414455,train
2018-05-07,-0.02977962888680282,-0.0392357460459462,-0.04051124747663055,-0.04045426586442733,-0.036300934496430966,-0.03725636455404757,0.5083969465648854,0.5236641221374045,-0.006521305609628145,0.000516030534351145,-0.007037336143979289,0.0009554300576166061,0.0002541984732824427,0.0007012315843341634,0.007476735667244751,0.00026183206106870227,0.0072149036061760485,train
2018-06-04,-0.12208026919898696,-0.13089876192077274,-0.12634915276713227,-0.13441649843588593,-0.1315839234270431,-0.1290657211499642,0.4607250755287009,0.4833836858006042,-0.00950365422805613,0.00047205438066465254,-0.009975708608720782,-0.0025182022770788848,0.00023036253776435045,-0.002748564814843235,0.006985451950977245,0.00024169184290030211,0.006743760108076943,train
2018-07-03,-0.03266489144365131,0.00522664760450007,0.01011330912502485,0.015727715217592555,0.00854574706998023,0.0013795581377648628,0.5305514157973175,0.5327380952380952,0.04121063851363154,0.0005316447555177064,0.04067899375811383,0.007166188932215366,0.00026527570789865873,0.006900913224316707,-0.03404444958141618,0.0002663690476190476,-0.03431081862903523,train
2018-07-31,-0.06428513742364599,-0.03948713944630081,-0.03343168737143675,-0.03399537280168419,-0.03088959310707023,-0.0404248037752183,0.49411764705882355,0.5359765051395007,0.03339554431657575,0.0005150470760991622,0.03288049724047659,0.00953521066814807,0.0002470588235294118,0.00928815184461866,-0.023860333648427684,0.00026798825256975036,-0.024128321900997434,train
2018-08-28,-0.05415481168838373,-0.04311002848904941,-0.03678497954717451,-0.0376184880131853,-0.03617437322648011,-0.04156853619285461,0.49275362318840576,0.5463768115942029,0.01798043846190362,0.0005195652173913043,0.017460873244512315,0.005394162966374502,0.0002463768115942029,0.005147786154780299,-0.012586275495529119,0.0002731884057971015,-0.01285946390132622,train
2018-09-26,-0.08607750668920428,-0.08227246099878703,-0.06930354986579786,-0.0696445607742935,-0.08066794228902617,-0.07759564144102182,0.4885057471264368,0.5265423242467719,0.005409564400178105,0.0005075240356866045,0.0049020403644915,-0.0030723008480043473,0.0002442528735632184,-0.0033165537215675655,-0.008481865248182452,0.000263271162123386,-0.008745136410305838,train
2018-10-31,0.02259324037166444,0.05020823780840326,0.05381493033823875,0.047832095720709344,0.04433427764504224,0.04375655637681161,0.5342857142857143,0.5614285714285714,0.0217410372733778,0.0005478571428571428,0.02119318013052066,0.0005777212682306285,0.0002671428571428571,0.00031057841108777135,-0.021163316005147172,0.0002807142857142857,-0.02144403029086146,train
2018-11-28,-0.046299209142261696,-0.03425463613766706,-0.03196922414742904,-0.03220181827208113,-0.027765462853438425,-0.034499493056048394,0.5525946704067322,0.6367461430575034,0.01853374628882327,0.0005946704067321178,0.017939075882091152,0.006734030202609969,0.0002762973352033661,0.006457732867406603,-0.011799716086213302,0.0003183730715287517,-0.012118089157742054,train
2018-12-26,0.010452851259598354,0.04083081935404473,0.03711321110975203,0.04222391043138749,0.035957151315373415,0.03330917738235581,0.48527349228611505,0.5644257703081232,0.02550430005577506,0.0005248496312971192,0.02497945042447794,0.0026479739330176055,0.00024263674614305754,0.002405337186874548,-0.022856326122757453,0.00028221288515406165,-0.023138539007911515,train
2019-01-25,0.2070611811100573,0.19695395590393053,0.1913486030659492,0.17949139651813076,0.16231404262962607,0.18743274202960683,0.49022346368715086,0.520949720670391,-0.04474713848043124,0.000505586592178771,-0.045252725072610016,-0.025118699399980765,0.00024511173184357544,-0.02536381113182434,0.019628439080450477,0.0002604748603351955,0.01936796422011528,train
2019-03-01,0.09952736031952247,0.11717569203874408,0.12140492607808433,0.12454921392592334,0.12148802236960632,0.11682680402878745,0.5228848821081831,0.5700416088765603,0.021960662050083846,0.0005464632454923717,0.021414198804591472,0.004661218340818868,0.00026144244105409155,0.0043997758997647764,-0.017299443709264978,0.0002850208044382802,-0.017584464513703258,train
2019-03-29,-0.10494521821400855,-0.08275928996551632,-0.06595712309535566,-0.05994534681632146,-0.05322639299045139,-0.0733677970456648,0.5933147632311977,0.5612813370473537,0.05171882522355716,0.0005772980501392757,0.05114152717341788,0.020141404055213412,0.00029665738161559885,0.019844746673597813,-0.03157742116834375,0.00028064066852367687,-0.03185806183686743,train
2019-04-29,-0.06565664012322787,-0.04770686264112765,-0.03968356725928976,-0.04052332785106289,-0.04361180378667447,-0.04743859450651187,0.5763888888888888,0.6208333333333333,0.0220448363365534,0.0005986111111111111,0.02144622522544229,0.0038267907198373946,0.00028819444444444444,0.0035385962753929504,-0.018218045616716007,0.0003104166666666667,-0.018528462283382674,train
2019-05-30,0.007103734916700328,0.04196116487145371,0.045139989687484144,0.04011948978914749,0.036510817733543165,0.03415956541334073,0.5441988950276243,0.5751724137931035,0.029407082816842837,0.0005596856544103639,0.028847397162432474,0.002351252320202432,0.0002720994475138122,0.00207915287268862,-0.027055830496640405,0.00028758620689655175,-0.027343416703536957,train
2019-06-28,-0.07336463466740363,-0.043536134897493875,-0.03917101467703277,-0.029742169262707906,-0.03107123936600936,-0.04338074274482441,0.5054945054945055,0.5068681318681318,0.04229339530139427,0.0005061813186813187,0.04178721398271295,0.012309503378815052,0.00025274725274725276,0.012056756126067799,-0.02998389192257922,0.0002534340659340659,-0.030237325988513288,train
2019-07-26,-0.01371757022313638,-0.00896532819039057,-0.013661245497627475,-0.014330194367341339,-0.02422065735350628,-0.014980827969577754,0.4801097393689986,0.5596707818930041,-0.0105030871303699,0.0005198902606310014,-0.011022977391000902,-0.009239829383928526,0.0002400548696844993,-0.009479884253613026,0.0012632577464413743,0.0002798353909465021,0.0009834223554948721,train
2019-08-23,0.07510918627243626,0.07492918870790478,0.06571491624703885,0.06411581427691085,0.06718320771555299,0.06941201289522785,0.5251700680272109,0.5842391304347826,-0.007925978556883276,0.0005547045992309967,-0.008480683156114272,-0.0022288051796748587,0.00026258503401360543,-0.002491390213688464,0.005697173377208417,0.0002921195652173913,0.005405053811991026,train
2019-09-23,-0.050595685861492365,-0.029257858547384795,-0.02259989274024604,-0.018932272765066437,-0.01600714755643684,-0.02747989219763203,0.5426251691474966,0.5426251691474966,0.034588538305055525,0.0005426251691474966,0.034045913135908025,0.01147274464119519,0.0002713125845737483,0.011201432056621443,-0.023115793663860334,0.0002713125845737483,-0.023387106248434084,train
2019-10-28,-0.0523627747190334,-0.039617241567911674,-0.037883202046792665,-0.03129374246675617,-0.037385840853973284,-0.039709050491549755,0.5436241610738255,0.5651006711409396,0.014976933865060119,0.0005543624161073826,0.014422571448952736,0.0023232096375764705,0.00027181208053691277,0.0020513975570395577,-0.012653724227483648,0.0002825503355704698,-0.012936274563054118,train
