date,Q1,Q2,Q3,Q4,Q5,mkt,t_q5,t_q1,ls_gross,ls_cost,ls_net,q5_excess,q5_cost,q5_excess_net,q1_excess,q1_cost,q1_excess_net,period
2018-01-30,-0.02837060153987678,-0.024231740677834915,-0.025882354051748983,-0.03719867862922013,-0.03462551226657826,-0.030061777433051818,0.0,0.0,-0.006254910726701476,0.0,-0.006254910726701476,-0.004563734833526439,0.0,-0.004563734833526439,0.001691175893175037,0.0,0.001691175893175037,train
2018-03-06,0.013744594238677764,0.015580334626040455,0.02315875989223472,0.0170840474883068,0.033954383065180074,0.02070442386208796,0.6677067082683308,0.6365054602184088,0.02020978882650231,0.0006521060842433698,0.01955768274225894,0.013249959203092115,0.0003338533541341654,0.01291610584895795,-0.006959829623410196,0.0003182527301092044,-0.0072780823535194,train
2018-04-03,-0.017516465468098107,0.007216045722829113,0.000350800888301358,0.0032227010585636805,-0.009496967706144686,-0.0032447771009097284,0.7164869029275809,0.6887519260400616,0.008019497761953421,0.0007026194144838213,0.0073168783474696,-0.006252190605234958,0.00035824345146379046,-0.006610434056698748,-0.014271688367188378,0.0003443759630200308,-0.014616064330208409,train
2018-05-07,-0.036092937995660615,-0.034952559509599516,-0.036978823873521346,-0.04106214500019624,-0.03719535639126015,-0.03725636455404757,0.6641221374045801,0.6519083969465649,-0.0011024183955995331,0.0006580152671755725,-0.0017604336627751057,6.1008162787423714e-05,0.0003320610687022901,-0.0002710529059148664,0.0011634265583869569,0.00032595419847328245,0.0008374723599136744,train
2018-06-04,-0.1304164199767535,-0.12379287737729744,-0.12931104264541446,-0.13209985833103877,-0.1297084074193168,-0.1290657211499642,0.6450151057401813,0.607250755287009,0.000708012557436688,0.0006261329305135952,8.187962692309285e-05,-0.0006426862693525992,0.00032250755287009067,-0.0009651938222226899,-0.0013506988267892872,0.0003036253776435045,-0.0016543242044327916,train
2018-07-03,-0.036413696446559854,-0.00414119016238259,0.004859478750955954,0.02295704882591928,0.01969247349821541,0.0013795581377648628,0.6616989567809239,0.6175595238095238,0.05610616994477526,0.000639629240295224,0.05546654070448004,0.018312915360450547,0.000330849478390462,0.017982065882060087,-0.03779325458432472,0.0003087797619047619,-0.03810203434622948,train
2018-07-31,-0.05361764654160343,-0.041919121400639685,-0.034345096086097815,-0.033077932319269185,-0.03914482128911909,-0.0404248037752183,0.6897058823529412,0.6622613803230544,0.014472825252484334,0.0006759836313379977,0.013796841621146336,0.0012799824860992084,0.00034485294117647056,0.0009351295449227378,-0.013192842766385125,0.00033113069016152717,-0.013523973456546653,train
2018-08-28,-0.05044307093419028,-0.04258075997238012,-0.03768638376590351,-0.04031388888050483,-0.03681857741129432,-0.04156853619285461,0.6492753623188405,0.6159420289855073,0.013624493522895957,0.0006326086956521739,0.012991884827243783,0.004749958781560287,0.0003246376811594203,0.004425321100400867,-0.00887453474133567,0.00030797101449275366,-0.009182505755828423,train
2018-09-26,-0.08752931973251186,-0.07544389342779502,-0.0711511813987933,-0.07970856957301006,-0.07413097054671797,-0.07759564144102182,0.6724137931034483,0.6384505021520803,0.013398349185793898,0.0006554321476277642,0.012742917038166133,0.0034646708943038562,0.00033620689655172416,0.003128463997752132,-0.009933678291490042,0.0003192252510760402,-0.010252903542566081,train
2018-10-31,0.015459402287487397,0.028692537727684424,0.047346381682457334,0.05865407892620902,0.06863038126021986,0.04375655637681161,0.6785714285714286,0.6799999999999999,0.053170978972732465,0.0006792857142857143,0.05249169325844675,0.024873824883408252,0.00033928571428571433,0.024534539169122536,-0.028297154089324213,0.00033999999999999997,-0.028637154089324213,train
2018-11-28,-0.04809127352087137,-0.03660939084837474,-0.03376792376290721,-0.027991086715138887,-0.02603059537286319,-0.034499493056048394,0.7223001402524545,0.7447405329593269,0.022060678148008182,0.0007335203366058907,0.021327157811402292,0.008468897683185206,0.0003611500701262272,0.008107747613058979,-0.013591780464822976,0.00037237026647966344,-0.01396415073130264,train
2018-12-26,0.009293863405648278,0.032026852248837556,0.03993911615849939,0.043205404315607536,0.04211433285047481,0.03330917738235581,0.6493688639551192,0.6414565826330532,0.032820469444826535,0.0006454127232940861,0.032175056721532445,0.008805155468119004,0.00032468443197755957,0.008480471036141444,-0.02401531397670753,0.00032072829131652656,-0.024336042268024057,train
2019-01-25,0.20089976055855574,0.19735593090356532,0.1847599495617533,0.17462824218979578,0.17951609398398996,0.18743274202960683,0.6536312849162011,0.6368715083798883,-0.02138366657456578,0.0006452513966480447,-0.022028917971213823,-0.00791664804561687,0.0003268156424581006,-0.00824346368807497,0.01346701852894891,0.00031843575418994416,0.013148582774758966,train
2019-03-01,0.10366033160116953,0.11160926279979189,0.1170198835269159,0.11931075336168825,0.13252999746477934,0.11682680402878745,0.6074895977808599,0.6324549237170596,0.02886966586360981,0.0006199722607489597,0.02824969360286085,0.015703193435991886,0.00030374479889042994,0.015399448637101456,-0.013166472427617926,0.0003162274618585298,-0.013482699889476455,train
2019-03-29,-0.10170633977234773,-0.07877033915698409,-0.07187306350014944,-0.06035278611588639,-0.05412585435869664,-0.0733677970456648,0.6782729805013927,0.6476323119777159,0.04758048541365109,0.0006629526462395543,0.046917532767411535,0.01924194268696816,0.00033913649025069635,0.018902806196717463,-0.02833854272668293,0.00032381615598885794,-0.02866235888267179,train
2019-04-29,-0.06686712517968525,-0.05039628132436513,-0.048029490706435155,-0.03935457564985835,-0.032546320361382,-0.04743859450651187,0.7194444444444444,0.7263888888888889,0.034320804818303255,0.0007229166666666666,0.03359788815163659,0.01489227414512987,0.0003597222222222222,0.014532551922907647,-0.019428530673173385,0.0003631944444444444,-0.01979172511761783,train
2019-05-30,0.0021946864530286883,0.03473583638055433,0.045485546324719385,0.04468283917379209,0.04374306911991345,0.03415956541334073,0.7044198895027625,0.670344827586207,0.041548382666884764,0.0006873823585444847,0.04086100030834028,0.009583503706572717,0.0003522099447513812,0.009231293761821337,-0.03196487896031205,0.00033517241379310347,-0.03230005137410515,train
2019-06-28,-0.07018003028967454,-0.03796745626721465,-0.036712064522942865,-0.03648857774799226,-0.035538681803613074,-0.04338074274482441,0.6442307692307692,0.6428571428571428,0.034641348486061464,0.000643543956043956,0.03399780453001751,0.007842060941211336,0.0003221153846153846,0.007519945556595952,-0.02679928754485013,0.0003214285714285714,-0.027120716116278698,train
2019-07-26,-0.007794097316037148,-0.011247730545451251,-0.01396747108014767,-0.02331464825046411,-0.018586503661079067,-0.014980827969577754,0.6488340192043895,0.6803840877914952,-0.01079240634504192,0.0006646090534979423,-0.011457015398539862,-0.0036056756915013137,0.00032441700960219477,-0.003930092701103508,0.007186730653540606,0.0003401920438957476,0.006846538609644858,train
2019-08-23,0.0699369952175676,0.06822383702112388,0.06894585693531499,0.06610431102999079,0.07384835001047894,0.06941201289522785,0.6149659863945578,0.6671195652173914,0.00391135479291134,0.0006410427758059746,0.003270312017105365,0.004436337115251099,0.0003074829931972789,0.00412885412205382,0.0005249823223397593,0.00033355978260869566,0.00019142253973106362,train
