date,symbol,weight,regime
2020-06-30,512700.SH,0.06666666666666667,1.0
2020-06-30,512800.SH,0.06666666666666667,1.0
2020-06-30,512890.SH,0.06666666666666667,1.0
2020-06-30,515080.SH,0.06666666666666667,1.0
2020-06-30,515180.SH,0.06666666666666667,1.0
2020-07-31,159920.SZ,0.06666666666666667,1.0
2020-07-31,159941.SZ,0.06666666666666667,1.0
2020-07-31,162411.SZ,0.06666666666666667,1.0
2020-07-31,162719.SZ,0.06666666666666667,1.0
2020-07-31,512010.SH,0.06666666666666667,1.0
2020-07-31,512170.SH,0.06666666666666667,1.0
2020-07-31,512290.SH,0.06666666666666667,1.0
2020-07-31,513030.SH,0.06666666666666667,1.0
2020-07-31,513050.SH,0.06666666666666667,1.0
2020-07-31,513100.SH,0.06666666666666667,1.0
2020-07-31,513500.SH,0.06666666666666667,1.0
2020-07-31,513520.SH,0.06666666666666667,1.0
2020-07-31,513600.SH,0.06666666666666667,1.0
2020-07-31,513660.SH,0.06666666666666667,1.0
2020-07-31,513880.SH,0.06666666666666667,1.0
2020-08-31,159920.SZ,0.06666666666666667,1.0
2020-08-31,159941.SZ,0.06666666666666667,1.0
2020-08-31,162411.SZ,0.06666666666666667,1.0
2020-08-31,162719.SZ,0.06666666666666667,1.0
2020-08-31,510900.SH,0.06666666666666667,1.0
2020-08-31,512010.SH,0.06666666666666667,1.0
2020-08-31,512170.SH,0.06666666666666667,1.0
2020-08-31,513030.SH,0.06666666666666667,1.0
2020-08-31,513050.SH,0.06666666666666667,1.0
2020-08-31,513100.SH,0.06666666666666667,1.0
2020-08-31,513500.SH,0.06666666666666667,1.0
2020-08-31,513520.SH,0.06666666666666667,1.0
2020-08-31,513600.SH,0.06666666666666667,1.0
2020-08-31,513660.SH,0.06666666666666667,1.0
2020-08-31,513880.SH,0.06666666666666667,1.0
2020-09-30,159920.SZ,0.06666666666666667,1.0
2020-09-30,162411.SZ,0.06666666666666667,1.0
2020-09-30,162719.SZ,0.06666666666666667,1.0
2020-09-30,510880.SH,0.06666666666666667,1.0
2020-09-30,510900.SH,0.06666666666666667,1.0
2020-09-30,512200.SH,0.06666666666666667,1.0
2020-09-30,512700.SH,0.06666666666666667,1.0
2020-09-30,512800.SH,0.06666666666666667,1.0
2020-09-30,512890.SH,0.06666666666666667,1.0
2020-09-30,513030.SH,0.06666666666666667,1.0
2020-09-30,513500.SH,0.06666666666666667,1.0
2020-09-30,513520.SH,0.06666666666666667,1.0
2020-09-30,513600.SH,0.06666666666666667,1.0
2020-09-30,513660.SH,0.06666666666666667,1.0
2020-09-30,513880.SH,0.06666666666666667,1.0
2020-10-30,159920.SZ,0.06666666666666667,1.0
2020-10-30,162411.SZ,0.06666666666666667,1.0
2020-10-30,162719.SZ,0.06666666666666667,1.0
2020-10-30,510880.SH,0.06666666666666667,1.0
2020-10-30,510900.SH,0.06666666666666667,1.0
2020-10-30,512200.SH,0.06666666666666667,1.0
2020-10-30,512700.SH,0.06666666666666667,1.0
2020-10-30,512800.SH,0.06666666666666667,1.0
2020-10-30,512890.SH,0.06666666666666667,1.0
2020-10-30,513030.SH,0.06666666666666667,1.0
2020-10-30,513500.SH,0.06666666666666667,1.0
2020-10-30,513520.SH,0.06666666666666667,1.0
2020-10-30,513600.SH,0.06666666666666667,1.0
2020-10-30,513660.SH,0.06666666666666667,1.0
2020-10-30,513880.SH,0.06666666666666667,1.0
2020-11-30,159920.SZ,0.06666666666666667,1.0
2020-11-30,162411.SZ,0.06666666666666667,1.0
2020-11-30,162719.SZ,0.06666666666666667,1.0
2020-11-30,510880.SH,0.06666666666666667,1.0
2020-11-30,510900.SH,0.06666666666666667,1.0
2020-11-30,512200.SH,0.06666666666666667,1.0
2020-11-30,512700.SH,0.06666666666666667,1.0
2020-11-30,512800.SH,0.06666666666666667,1.0
2020-11-30,512890.SH,0.06666666666666667,1.0
2020-11-30,513030.SH,0.06666666666666667,1.0
2020-11-30,513520.SH,0.06666666666666667,1.0
2020-11-30,513600.SH,0.06666666666666667,1.0
2020-11-30,513660.SH,0.06666666666666667,1.0
2020-11-30,513880.SH,0.06666666666666667,1.0
2020-11-30,515080.SH,0.06666666666666667,1.0
2020-12-31,159920.SZ,0.06666666666666667,1.0
2020-12-31,159941.SZ,0.06666666666666667,1.0
2020-12-31,162411.SZ,0.06666666666666667,1.0
2020-12-31,162719.SZ,0.06666666666666667,1.0
2020-12-31,510880.SH,0.06666666666666667,1.0
2020-12-31,510900.SH,0.06666666666666667,1.0
2020-12-31,512700.SH,0.06666666666666667,1.0
2020-12-31,512890.SH,0.06666666666666667,1.0
2020-12-31,513030.SH,0.06666666666666667,1.0
2020-12-31,513100.SH,0.06666666666666667,1.0
2020-12-31,513500.SH,0.06666666666666667,1.0
2020-12-31,513520.SH,0.06666666666666667,1.0
2020-12-31,513600.SH,0.06666666666666667,1.0
2020-12-31,513660.SH,0.06666666666666667,1.0
2020-12-31,513880.SH,0.06666666666666667,1.0
2021-01-29,159920.SZ,0.06666666666666667,1.0
2021-01-29,159941.SZ,0.06666666666666667,1.0
2021-01-29,162411.SZ,0.06666666666666667,1.0
2021-01-29,162719.SZ,0.06666666666666667,1.0
2021-01-29,510880.SH,0.06666666666666667,1.0
2021-01-29,510900.SH,0.06666666666666667,1.0
2021-01-29,512200.SH,0.06666666666666667,1.0
2021-01-29,512890.SH,0.06666666666666667,1.0
2021-01-29,513030.SH,0.06666666666666667,1.0
2021-01-29,513100.SH,0.06666666666666667,1.0
2021-01-29,513500.SH,0.06666666666666667,1.0
2021-01-29,513520.SH,0.06666666666666667,1.0
2021-01-29,513600.SH,0.06666666666666667,1.0
2021-01-29,513660.SH,0.06666666666666667,1.0
2021-01-29,513880.SH,0.06666666666666667,1.0
2021-02-26,159941.SZ,0.06666666666666667,1.0
2021-02-26,162411.SZ,0.06666666666666667,1.0
2021-02-26,162719.SZ,0.06666666666666667,1.0
2021-02-26,510880.SH,0.06666666666666667,1.0
2021-02-26,512200.SH,0.06666666666666667,1.0
2021-02-26,512890.SH,0.06666666666666667,1.0
2021-02-26,512980.SH,0.06666666666666667,1.0
2021-02-26,513030.SH,0.06666666666666667,1.0
2021-02-26,513100.SH,0.06666666666666667,1.0
2021-02-26,513500.SH,0.06666666666666667,1.0
2021-02-26,513520.SH,0.06666666666666667,1.0
2021-02-26,513600.SH,0.06666666666666667,1.0
2021-02-26,513880.SH,0.06666666666666667,1.0
2021-02-26,515080.SH,0.06666666666666667,1.0
2021-02-26,515180.SH,0.06666666666666667,1.0
2021-03-31,159941.SZ,0.06666666666666667,1.0
2021-03-31,162411.SZ,0.06666666666666667,1.0
2021-03-31,162719.SZ,0.06666666666666667,1.0
2021-03-31,510880.SH,0.06666666666666667,1.0
2021-03-31,512200.SH,0.06666666666666667,1.0
2021-03-31,512890.SH,0.06666666666666667,1.0
2021-03-31,512980.SH,0.06666666666666667,1.0
2021-03-31,513030.SH,0.06666666666666667,1.0
2021-03-31,513100.SH,0.06666666666666667,1.0
2021-03-31,513500.SH,0.06666666666666667,1.0
2021-03-31,513520.SH,0.06666666666666667,1.0
2021-03-31,513600.SH,0.06666666666666667,1.0
2021-03-31,513880.SH,0.06666666666666667,1.0
2021-03-31,515080.SH,0.06666666666666667,1.0
2021-03-31,515180.SH,0.06666666666666667,1.0
2021-04-30,159941.SZ,0.06666666666666667,1.0
2021-04-30,162411.SZ,0.06666666666666667,1.0
2021-04-30,162719.SZ,0.06666666666666667,1.0
2021-04-30,510880.SH,0.06666666666666667,1.0
2021-04-30,512200.SH,0.06666666666666667,1.0
2021-04-30,512890.SH,0.06666666666666667,1.0
2021-04-30,512980.SH,0.06666666666666667,1.0
2021-04-30,513030.SH,0.06666666666666667,1.0
2021-04-30,513100.SH,0.06666666666666667,1.0
2021-04-30,513500.SH,0.06666666666666667,1.0
2021-04-30,513520.SH,0.06666666666666667,1.0
2021-04-30,513880.SH,0.06666666666666667,1.0
2021-04-30,515080.SH,0.06666666666666667,1.0
2021-04-30,515180.SH,0.06666666666666667,1.0
2021-04-30,515880.SH,0.06666666666666667,1.0
2021-05-31,159941.SZ,0.06666666666666667,1.0
2021-05-31,162411.SZ,0.06666666666666667,1.0
2021-05-31,162719.SZ,0.06666666666666667,1.0
2021-05-31,510880.SH,0.06666666666666667,1.0
2021-05-31,512200.SH,0.06666666666666667,1.0
2021-05-31,512890.SH,0.06666666666666667,1.0
2021-05-31,512980.SH,0.06666666666666667,1.0
2021-05-31,513030.SH,0.06666666666666667,1.0
2021-05-31,513100.SH,0.06666666666666667,1.0
2021-05-31,513500.SH,0.06666666666666667,1.0
2021-05-31,513520.SH,0.06666666666666667,1.0
2021-05-31,513600.SH,0.06666666666666667,1.0
2021-05-31,513880.SH,0.06666666666666667,1.0
2021-05-31,515080.SH,0.06666666666666667,1.0
2021-05-31,515180.SH,0.06666666666666667,1.0
2021-06-30,159920.SZ,0.06666666666666667,1.0
2021-06-30,159941.SZ,0.06666666666666667,1.0
2021-06-30,162411.SZ,0.06666666666666667,1.0
2021-06-30,162719.SZ,0.06666666666666667,1.0
2021-06-30,510880.SH,0.06666666666666667,1.0
2021-06-30,512200.SH,0.06666666666666667,1.0
2021-06-30,512890.SH,0.06666666666666667,1.0
2021-06-30,513030.SH,0.06666666666666667,1.0
2021-06-30,513100.SH,0.06666666666666667,1.0
2021-06-30,513500.SH,0.06666666666666667,1.0
2021-06-30,513520.SH,0.06666666666666667,1.0
2021-06-30,513600.SH,0.06666666666666667,1.0
2021-06-30,513880.SH,0.06666666666666667,1.0
2021-06-30,515080.SH,0.06666666666666667,1.0
2021-06-30,515180.SH,0.06666666666666667,1.0
2021-07-30,CASH,1.0,0.0
2021-08-31,CASH,1.0,0.0
2021-09-30,CASH,1.0,0.0
2021-10-29,CASH,1.0,0.0
2021-11-30,CASH,1.0,0.0
2021-12-31,CASH,1.0,0.0
2022-01-28,CASH,1.0,0.0
2022-02-28,CASH,1.0,0.0
2022-03-31,CASH,1.0,0.0
2022-04-29,CASH,1.0,0.0
2022-05-31,CASH,1.0,0.0
2022-06-30,CASH,1.0,0.0
2022-07-29,CASH,1.0,0.0
2022-08-31,CASH,1.0,0.0
2022-09-30,CASH,1.0,0.0
2022-10-31,CASH,1.0,0.0
2022-11-30,CASH,1.0,0.0
2022-12-30,CASH,1.0,0.0
2023-01-31,159941.SZ,0.06666666666666667,1.0
2023-01-31,162719.SZ,0.06666666666666667,1.0
2023-01-31,510880.SH,0.06666666666666667,1.0
2023-01-31,512660.SH,0.06666666666666667,1.0
2023-01-31,512670.SH,0.06666666666666667,1.0
2023-01-31,512680.SH,0.06666666666666667,1.0
2023-01-31,512710.SH,0.06666666666666667,1.0
2023-01-31,512890.SH,0.06666666666666667,1.0
2023-01-31,513030.SH,0.06666666666666667,1.0
2023-01-31,513100.SH,0.06666666666666667,1.0
2023-01-31,513500.SH,0.06666666666666667,1.0
2023-01-31,513520.SH,0.06666666666666667,1.0
2023-01-31,513880.SH,0.06666666666666667,1.0
2023-01-31,515180.SH,0.06666666666666667,1.0
2023-01-31,515880.SH,0.06666666666666667,1.0
2023-02-28,159941.SZ,0.06666666666666667,1.0
2023-02-28,162411.SZ,0.06666666666666667,1.0
2023-02-28,162719.SZ,0.06666666666666667,1.0
2023-02-28,510880.SH,0.06666666666666667,1.0
2023-02-28,512660.SH,0.06666666666666667,1.0
2023-02-28,512670.SH,0.06666666666666667,1.0
2023-02-28,512680.SH,0.06666666666666667,1.0
2023-02-28,512710.SH,0.06666666666666667,1.0
2023-02-28,512890.SH,0.06666666666666667,1.0
2023-02-28,513030.SH,0.06666666666666667,1.0
2023-02-28,513100.SH,0.06666666666666667,1.0
2023-02-28,513500.SH,0.06666666666666667,1.0
2023-02-28,513520.SH,0.06666666666666667,1.0
2023-02-28,513880.SH,0.06666666666666667,1.0
2023-02-28,515880.SH,0.06666666666666667,1.0
2023-03-31,159941.SZ,0.06666666666666667,1.0
2023-03-31,162411.SZ,0.06666666666666667,1.0
2023-03-31,162719.SZ,0.06666666666666667,1.0
2023-03-31,510880.SH,0.06666666666666667,1.0
2023-03-31,512670.SH,0.06666666666666667,1.0
2023-03-31,512680.SH,0.06666666666666667,1.0
2023-03-31,512700.SH,0.06666666666666667,1.0
2023-03-31,512800.SH,0.06666666666666667,1.0
2023-03-31,512890.SH,0.06666666666666667,1.0
2023-03-31,513100.SH,0.06666666666666667,1.0
2023-03-31,513500.SH,0.06666666666666667,1.0
2023-03-31,513520.SH,0.06666666666666667,1.0
2023-03-31,513880.SH,0.06666666666666667,1.0
2023-03-31,515080.SH,0.06666666666666667,1.0
2023-03-31,515180.SH,0.06666666666666667,1.0
2023-04-28,159941.SZ,0.06666666666666667,1.0
2023-04-28,162411.SZ,0.06666666666666667,1.0
2023-04-28,162719.SZ,0.06666666666666667,1.0
2023-04-28,510880.SH,0.06666666666666667,1.0
2023-04-28,512290.SH,0.06666666666666667,1.0
2023-04-28,512670.SH,0.06666666666666667,1.0
2023-04-28,512680.SH,0.06666666666666667,1.0
2023-04-28,512700.SH,0.06666666666666667,1.0
2023-04-28,512710.SH,0.06666666666666667,1.0
2023-04-28,512890.SH,0.06666666666666667,1.0
2023-04-28,513030.SH,0.06666666666666667,1.0
2023-04-28,513100.SH,0.06666666666666667,1.0
2023-04-28,513500.SH,0.06666666666666667,1.0
2023-04-28,513520.SH,0.06666666666666667,1.0
2023-04-28,513880.SH,0.06666666666666667,1.0
2023-05-31,CASH,1.0,0.0
2023-06-30,CASH,1.0,0.0
2023-07-31,159941.SZ,0.06666666666666667,1.0
2023-07-31,162411.SZ,0.06666666666666667,1.0
2023-07-31,162719.SZ,0.06666666666666667,1.0
2023-07-31,510880.SH,0.06666666666666667,1.0
2023-07-31,512100.SH,0.06666666666666667,1.0
2023-07-31,512670.SH,0.06666666666666667,1.0
2023-07-31,512680.SH,0.06666666666666667,1.0
2023-07-31,512710.SH,0.06666666666666667,1.0
2023-07-31,513030.SH,0.06666666666666667,1.0
2023-07-31,513100.SH,0.06666666666666667,1.0
2023-07-31,513500.SH,0.06666666666666667,1.0
2023-07-31,513520.SH,0.06666666666666667,1.0
2023-07-31,513880.SH,0.06666666666666667,1.0
2023-07-31,515080.SH,0.06666666666666667,1.0
2023-07-31,515180.SH,0.06666666666666667,1.0
2023-08-31,CASH,1.0,0.0
2023-09-28,CASH,1.0,0.0
2023-10-31,CASH,1.0,0.0
2023-11-30,CASH,1.0,0.0
2023-12-29,CASH,1.0,0.0
2024-01-31,CASH,1.0,0.0
2024-02-29,CASH,1.0,0.0
2024-03-29,CASH,1.0,0.0
2024-04-30,159920.SZ,0.06666666666666667,1.0
2024-04-30,159941.SZ,0.06666666666666667,1.0
2024-04-30,162411.SZ,0.06666666666666667,1.0
2024-04-30,162719.SZ,0.06666666666666667,1.0
2024-04-30,510880.SH,0.06666666666666667,1.0
2024-04-30,512700.SH,0.06666666666666667,1.0
2024-04-30,512800.SH,0.06666666666666667,1.0
2024-04-30,512890.SH,0.06666666666666667,1.0
2024-04-30,513030.SH,0.06666666666666667,1.0
2024-04-30,513100.SH,0.06666666666666667,1.0
2024-04-30,513500.SH,0.06666666666666667,1.0
2024-04-30,513520.SH,0.06666666666666667,1.0
2024-04-30,513880.SH,0.06666666666666667,1.0
2024-04-30,515080.SH,0.06666666666666667,1.0
2024-04-30,515180.SH,0.06666666666666667,1.0
2024-05-31,159941.SZ,0.06666666666666667,1.0
2024-05-31,162411.SZ,0.06666666666666667,1.0
2024-05-31,162719.SZ,0.06666666666666667,1.0
2024-05-31,510880.SH,0.06666666666666667,1.0
2024-05-31,512700.SH,0.06666666666666667,1.0
2024-05-31,512800.SH,0.06666666666666667,1.0
2024-05-31,512890.SH,0.06666666666666667,1.0
2024-05-31,513030.SH,0.06666666666666667,1.0
2024-05-31,513100.SH,0.06666666666666667,1.0
2024-05-31,513500.SH,0.06666666666666667,1.0
2024-05-31,513520.SH,0.06666666666666667,1.0
2024-05-31,513880.SH,0.06666666666666667,1.0
2024-05-31,515080.SH,0.06666666666666667,1.0
2024-05-31,515180.SH,0.06666666666666667,1.0
2024-05-31,515650.SH,0.06666666666666667,1.0
2024-06-28,CASH,1.0,0.0
2024-07-31,159941.SZ,0.06666666666666667,1.0
2024-07-31,162411.SZ,0.06666666666666667,1.0
2024-07-31,162719.SZ,0.06666666666666667,1.0
2024-07-31,510230.SH,0.06666666666666667,1.0
2024-07-31,510880.SH,0.06666666666666667,1.0
2024-07-31,512700.SH,0.06666666666666667,1.0
2024-07-31,512800.SH,0.06666666666666667,1.0
2024-07-31,512890.SH,0.06666666666666667,1.0
2024-07-31,513030.SH,0.06666666666666667,1.0
2024-07-31,513100.SH,0.06666666666666667,1.0
2024-07-31,513500.SH,0.06666666666666667,1.0
2024-07-31,513520.SH,0.06666666666666667,1.0
2024-07-31,513880.SH,0.06666666666666667,1.0
2024-07-31,515080.SH,0.06666666666666667,1.0
2024-07-31,515180.SH,0.06666666666666667,1.0
2024-08-30,CASH,1.0,0.0
2024-09-30,159941.SZ,0.06666666666666667,1.0
2024-09-30,162411.SZ,0.06666666666666667,1.0
2024-09-30,162719.SZ,0.06666666666666667,1.0
2024-09-30,510880.SH,0.06666666666666667,1.0
2024-09-30,510900.SH,0.06666666666666667,1.0
2024-09-30,512700.SH,0.06666666666666667,1.0
2024-09-30,512800.SH,0.06666666666666667,1.0
2024-09-30,512890.SH,0.06666666666666667,1.0
2024-09-30,513030.SH,0.06666666666666667,1.0
2024-09-30,513100.SH,0.06666666666666667,1.0
2024-09-30,513500.SH,0.06666666666666667,1.0
2024-09-30,513520.SH,0.06666666666666667,1.0
2024-09-30,513660.SH,0.06666666666666667,1.0
2024-09-30,513880.SH,0.06666666666666667,1.0
2024-09-30,515180.SH,0.06666666666666667,1.0
2024-10-31,159920.SZ,0.06666666666666667,1.0
2024-10-31,159941.SZ,0.06666666666666667,1.0
2024-10-31,162411.SZ,0.06666666666666667,1.0
2024-10-31,162719.SZ,0.06666666666666667,1.0
2024-10-31,512480.SH,0.06666666666666667,1.0
2024-10-31,512700.SH,0.06666666666666667,1.0
2024-10-31,512800.SH,0.06666666666666667,1.0
2024-10-31,512890.SH,0.06666666666666667,1.0
2024-10-31,513030.SH,0.06666666666666667,1.0
2024-10-31,513100.SH,0.06666666666666667,1.0
2024-10-31,513500.SH,0.06666666666666667,1.0
2024-10-31,513520.SH,0.06666666666666667,1.0
2024-10-31,513600.SH,0.06666666666666667,1.0
2024-10-31,513660.SH,0.06666666666666667,1.0
2024-10-31,513880.SH,0.06666666666666667,1.0
2024-11-29,159920.SZ,0.06666666666666667,1.0
2024-11-29,159941.SZ,0.06666666666666667,1.0
2024-11-29,162411.SZ,0.06666666666666667,1.0
2024-11-29,162719.SZ,0.06666666666666667,1.0
2024-11-29,510880.SH,0.06666666666666667,1.0
2024-11-29,512700.SH,0.06666666666666667,1.0
2024-11-29,512800.SH,0.06666666666666667,1.0
2024-11-29,512890.SH,0.06666666666666667,1.0
2024-11-29,513030.SH,0.06666666666666667,1.0
2024-11-29,513100.SH,0.06666666666666667,1.0
2024-11-29,513500.SH,0.06666666666666667,1.0
2024-11-29,513520.SH,0.06666666666666667,1.0
2024-11-29,513600.SH,0.06666666666666667,1.0
2024-11-29,513660.SH,0.06666666666666667,1.0
2024-11-29,513880.SH,0.06666666666666667,1.0
2024-12-31,159801.SZ,0.06666666666666667,1.0
2024-12-31,159941.SZ,0.06666666666666667,1.0
2024-12-31,159995.SZ,0.06666666666666667,1.0
2024-12-31,162411.SZ,0.06666666666666667,1.0
2024-12-31,162719.SZ,0.06666666666666667,1.0
2024-12-31,512480.SH,0.06666666666666667,1.0
2024-12-31,512700.SH,0.06666666666666667,1.0
2024-12-31,512760.SH,0.06666666666666667,1.0
2024-12-31,513030.SH,0.06666666666666667,1.0
2024-12-31,513100.SH,0.06666666666666667,1.0
2024-12-31,513500.SH,0.06666666666666667,1.0
2024-12-31,513520.SH,0.06666666666666667,1.0
2024-12-31,513880.SH,0.06666666666666667,1.0
2024-12-31,515070.SH,0.06666666666666667,1.0
2024-12-31,515980.SH,0.06666666666666667,1.0
2025-01-27,159920.SZ,0.06666666666666667,1.0
2025-01-27,159941.SZ,0.06666666666666667,1.0
2025-01-27,162411.SZ,0.06666666666666667,1.0
2025-01-27,162719.SZ,0.06666666666666667,1.0
2025-01-27,510880.SH,0.06666666666666667,1.0
2025-01-27,512400.SH,0.06666666666666667,1.0
2025-01-27,512700.SH,0.06666666666666667,1.0
2025-01-27,512800.SH,0.06666666666666667,1.0
2025-01-27,512890.SH,0.06666666666666667,1.0
2025-01-27,513100.SH,0.06666666666666667,1.0
2025-01-27,513500.SH,0.06666666666666667,1.0
2025-01-27,513520.SH,0.06666666666666667,1.0
2025-01-27,513880.SH,0.06666666666666667,1.0
2025-01-27,515080.SH,0.06666666666666667,1.0
2025-01-27,515180.SH,0.06666666666666667,1.0
2025-02-28,159941.SZ,0.06666666666666667,1.0
2025-02-28,162411.SZ,0.06666666666666667,1.0
2025-02-28,162719.SZ,0.06666666666666667,1.0
2025-02-28,510880.SH,0.06666666666666667,1.0
2025-02-28,512400.SH,0.06666666666666667,1.0
2025-02-28,512700.SH,0.06666666666666667,1.0
2025-02-28,512800.SH,0.06666666666666667,1.0
2025-02-28,512890.SH,0.06666666666666667,1.0
2025-02-28,513100.SH,0.06666666666666667,1.0
2025-02-28,513500.SH,0.06666666666666667,1.0
2025-02-28,513520.SH,0.06666666666666667,1.0
2025-02-28,513880.SH,0.06666666666666667,1.0
2025-02-28,515080.SH,0.06666666666666667,1.0
2025-02-28,515180.SH,0.06666666666666667,1.0
2025-02-28,515650.SH,0.06666666666666667,1.0
2025-03-31,159905.SZ,0.06666666666666667,1.0
2025-03-31,159941.SZ,0.06666666666666667,1.0
2025-03-31,162411.SZ,0.06666666666666667,1.0
2025-03-31,162719.SZ,0.06666666666666667,1.0
2025-03-31,510880.SH,0.06666666666666667,1.0
2025-03-31,512400.SH,0.06666666666666667,1.0
2025-03-31,512700.SH,0.06666666666666667,1.0
2025-03-31,512800.SH,0.06666666666666667,1.0
