year,ret,vol,sh,dd,cal,n
2019,0.21493553435402024,0.08522491006608096,2.5219801838143963,-0.042957193672921834,5.003481744886546,51
2020,0.4157681623943392,0.17449436928007542,2.3827024568741404,-0.09246623636713225,4.49643219762459,52
2021,0.28336168945336593,0.16154223349041819,1.7541028332394166,-0.07227760591404053,3.920463134741442,55
2022,0.03262348060355502,0.04851873357652213,0.6723893679562422,-0.04207073080589541,0.7754436392862343,50
2023,0.18684275621021618,0.1277123574826294,1.4629966895382798,-0.050484991983142824,3.70095644013579,50
2024,0.2892712441030556,0.16813136669663373,1.7205073020372188,-0.04576540831383702,6.320739937888753,51
2025,0.32302090422435303,0.16589661428614025,1.947121739731247,-0.062478824828820834,5.1700861069228505,53
2026,0.1779834302191814,0.156035736821951,1.1406581200194827,-0.0604333108068964,2.9451212889509715,15
