null_worst
-1.040392793960108
-1.873083073669584
-1.3443965651318313
-1.2648379665100873
-0.8567678842143825
-0.8063224149865132
-1.571481840079658
-1.2372533045511391
-1.337018064775599
-1.1920573337639284
-1.055997482154296
-1.8420120495243375
-0.554201760540039
-1.1789622648712128
-1.092890997100622
-1.1833406669878652
-1.4277608048694121
-0.7487667940259
-1.1270523837437572
-0.6796968615570087
-1.4679997633221138
-0.8434447689082679
-1.1592077492799953
-0.7480653757875142
-1.1906905034894084
-0.7676075745426864
-0.282713160207317
-1.1728877929974928
-1.048591985141968
-1.180682536721461
-1.5093756693946434
-1.2642696283646209
-1.2330420066413046
-1.284287102161094
-0.8199378846121813
-1.1657576383379913
-1.1970056756596805
-0.48768838184005225
-1.6150579015303246
-1.1019827029285045
-1.4614883885536265
-0.9863254676312885
-1.4092994422335021
-0.8345930585818795
-1.5956615726616663
-1.1785987525342005
-1.5214415513447128
-1.7594603140997596
-1.136875935935501
-1.150929199228646
-1.2929261246025794
-1.1629136427764217
-0.5566630801160787
-1.4297638231780168
-0.9226440887415034
-0.8874304000289204
-1.5739772500223985
-1.173611050067424
-1.411453967065714
-1.2707916335886777
-0.8612802858235972
-1.5491915913352976
-1.3184382053003552
-1.548601323831128
-1.421171419868416
-0.9375537056081791
-0.8911464373999144
-0.7769276468473579
-1.4353631269069578
-1.0677659352769473
-1.1211511471033577
-0.7006934810785491
-1.3371273488743918
-0.7208715913930738
-2.1501977443971567
-1.098185393557287
-1.0858070688457242
-1.2959306839893723
-1.0879203088049867
-1.3383972195034128
-1.5829417650513105
-1.541927241633787
-0.45221176226867793
-0.9096738043642105
-0.8935122584923668
-1.0023444452339403
-0.7348705472574524
-1.393465736643101
-1.314608595722618
-0.9834912029897379
-1.4812703993549525
-1.377953421991966
-0.9629388933847659
-0.7941098286333236
-0.7180479984565213
-1.5017811881817635
-1.3764132349265876
-1.4980101894123676
-1.1222933266523312
-0.8173522822338813
