year,ret,sh,dd,cal,n
2019,0.2578549920485633,2.278776269216075,-0.05590224766267882,4.612605088877512,51
2020,0.4487745036532913,2.5643449030504573,-0.08886689571606177,5.0499626439880245,52
2021,0.300395362538203,1.8500250661009991,-0.061870816993742084,4.855202777887779,55
2022,0.07789640012073251,0.8103457716881874,-0.08275862068965545,0.9412481681255147,50
2023,0.23579981322724408,1.6982222989946785,-0.04960533329162142,4.7535173655827805,50
2024,0.38495746553087695,2.110621018677057,-0.0492938094708949,7.809448481724094,51
2025,0.35924748748922797,2.296142736353911,-0.057464504485957635,6.251641612554335,53
2026,0.14977858869023652,0.9138206046061207,-0.06461319218052397,2.3180806215512058,15
