year,ret,sh,dd,cal,n
2019,0.19197990518837083,1.7965872643993952,-0.055902247662678706,3.4342072674215545,51
2020,0.4290291241364088,2.466643528451934,-0.08886689571606177,4.8277721493411665,52
2021,0.3003953625382034,1.850025066101001,-0.061870816993742084,4.855202777887786,55
2022,0.047828641498344426,0.9513760195707942,-0.03925388787244477,1.2184434228212822,50
2023,0.16831426926219684,1.3653709197802033,-0.05045788674963292,3.3357375844405794,50
2024,0.2629541896685712,1.5714768133276915,-0.05972305049402726,4.402892810956944,51
2025,0.3589457222678687,2.288753564497355,-0.057464504485957635,6.246390280030742,53
2026,0.14977858869023652,0.91382060460612,-0.06461319218052397,2.3180806215512058,15
