gate_ma,on_rate_is,on_rate_oos,is_sh,is_cal,is_dd,is_ann,oos_sh,oos_cal,oos_dd,oos_ann,full_sh,full_cal,full_dd,full_ann,ann_tov
none,1.0,1.0,1.0099638582450323,0.5985402158770399,-0.2562999404970975,0.1534058217144052,0.8847886566319937,0.6638351700589321,-0.25766220949607155,0.17104523665858484,0.9584772157220738,0.5290859856000353,-0.3004139515717845,0.1589448116553589,11.883761785005156
MA20,0.5813953488372093,0.680672268907563,1.1548386668339243,0.8432749630369185,-0.1897318101781048,0.15999608521486897,0.867826260943341,1.09144991622568,-0.13591507542125425,0.14834449768233493,1.0469391517244753,0.8238236415878275,-0.1897318101781048,0.15630555078597674,8.952964292434952
MA40,0.5465116279069767,0.7058823529411765,1.396047567699479,1.9324451126070932,-0.09262380478039656,0.17899041885895084,1.278957333271523,2.6667783333921733,-0.0783683610868755,0.2089910473699339,1.3448959147601036,1.85099233960945,-0.10177179821730309,0.18837881888850672,7.450252148573325
MA50,0.5658914728682171,0.6890756302521008,1.4059147799669838,1.922506751057498,-0.09262380478039656,0.17806988999894413,1.4236618095195717,2.919223721829677,-0.07942844187345477,0.2318693917049588,1.4021510842505773,2.1030547791901024,-0.09262380478039656,0.19479293531018405,7.164083696183763
MA60,0.5426356589147286,0.6890756302521008,1.2987565674045636,1.5951415132993843,-0.10311478664619456,0.1644826768143539,1.4236618095195717,2.919223721829677,-0.07942844187345477,0.2318693917049588,1.3340273418365904,1.7974655554318586,-0.10311478664619456,0.1853452772522397,7.290393081185057
MA80,0.4728682170542636,0.680672268907563,1.004755427996401,0.7026345289122546,-0.1664775671240868,0.11697288695069097,1.1672439332752802,2.0256978524801785,-0.093234426703932,0.18886477795137568,1.0521332648900925,0.6781592835344628,-0.20523658718889182,0.13918309692307718,6.441485410090728
MA100,0.437984496124031,0.6638655462184874,0.8699489612370673,0.6106512726220206,-0.16265931743191253,0.09932811919362661,1.104409707604148,1.6939373553704593,-0.10554199774067063,0.1787815325333466,0.9451902454344394,0.6141561744143106,-0.20159588714696608,0.12381135882783978,6.271651918195818
