trade_week,V1_BASE,V2_RED,V3_GOLD,V4_RED_GOLD,V5_HALF_RED,V6_HALF_GOLD,V7_ENS_GOLD,V8_A_vt10,V9_A_top5,V10_MA60_vt10
2020-03-27,1.2713476935959627,1.2713476935959627,1.4848171010260576,1.4848171010260576,1.2713476935959627,1.3747356993678983,1.475248809606685,1.2628511001089464,1.2268173567291902,1.2628511001089464
2020-04-03,1.2713476935959627,1.2606955586445814,1.477048867442815,1.4750896457899365,1.2660216261202721,1.370909363622976,1.467818173087108,1.2628511001089464,1.2268173567291902,1.2628511001089464
2020-04-10,1.2713476935959627,1.2722127233380836,1.4994006550811603,1.492444629512495,1.271826859521096,1.38200883895235,1.4893842452585173,1.2628511001089464,1.2268173567291902,1.2628511001089464
2020-04-17,1.2713476935959627,1.276318521141579,1.4982093421162845,1.494070647872343,1.2738897770783064,1.3814188693151657,1.488232250352726,1.2628511001089464,1.2268173567291902,1.2677017749478834
2020-04-24,1.2742913448740343,1.2790548456114268,1.5011559946074888,1.4970156295802242,1.2767352038205781,1.3844481232390435,1.4920533345214861,1.2648004190736823,1.2281750313212738,1.269726505835848
2020-04-30,1.2845035954903596,1.2892418810222093,1.512132489867795,1.507984696949701,1.286954984843876,1.3953327092784849,1.5034427343750774,1.2715578789021962,1.240305066587623,1.2765148249104283
2020-05-08,1.3054002851964444,1.310087198004447,1.5345943625708849,1.530431018869586,1.3078674633710001,1.4176106235039707,1.5247304055989932,1.2853486021730551,1.2587984534776153,1.2903696210691868
2020-05-15,1.3210533983004809,1.3257022920358856,1.551424421127746,1.5472489667674203,1.3235328532659312,1.434304957746655,1.5455026064268274,1.295623717158138,1.2717577084809204,1.3006936112490044
2020-05-22,1.2957924100420588,1.300500651344291,1.5242392080127898,1.5200848263985554,1.298250702721889,1.4073434265958111,1.5179044366803693,1.2791072333942113,1.2451793686300574,1.2840955363049
2020-05-29,1.3036222773896198,1.308312862579009,1.5326799843886563,1.5285195773601683,1.3060864779310857,1.4156915803935433,1.5264095108117581,1.2842599311479397,1.249265370702126,1.2892710020867977
2020-06-05,1.325333735216295,1.3299771231188604,1.556104659195372,1.5519253605988774,1.327816339250199,1.4388698231188963,1.5511519655857107,1.2985192534568732,1.269006172689198,1.303598845539498
2020-06-12,1.3337416489861442,1.3383687815815406,1.5652013181929836,1.561013268788098,1.3362326357144878,1.4478642644499637,1.5585402361406109,1.3040111219684032,1.274909791031463,1.309119835956434
2020-06-19,1.3660407053738743,1.3705857140188367,1.5998686986719826,1.59565608035302,1.3685572275230946,1.4823125471693026,1.5887822062775505,1.3250638392322507,1.3035756239512757,1.3302758589319537
2020-06-24,1.3781035868505433,1.382619391088638,1.6128349808833122,1.6086123160951251,1.3806303853640882,1.4951893863117691,1.6038239575223332,1.3328645282252891,1.311295766475154,1.3381161768566934
2020-07-03,1.415636079765011,1.4200611398240042,1.6531767630323728,1.6489222785078694,1.41819547022295,1.5352632573564162,1.6341237533100883,1.3570648031242598,1.3500542393036152,1.3624412635253484
2020-07-10,1.4775937771168706,1.4818977203660615,1.720166012017558,1.715841773140821,1.4802204042313865,1.6016242215525918,1.7036978681003674,1.3966609543106066,1.4216954631747762,1.402265197047472
2020-07-17,1.4114516735433071,1.4158501719491523,1.6481445439026805,1.6439114907499048,1.4139952929196835,1.5306000396904234,1.6301669034556365,1.3549814368285125,1.3627016667588576,1.3603345243378677
2020-07-24,1.425135223271254,1.429519940067436,1.6631502218793164,1.658899753453827,1.4276935630811458,1.5452614353950356,1.6434023255635613,1.3637388299998245,1.372492428996405,1.3691329268419052
2020-07-31,1.4459239468179776,1.4502866249241964,1.6859297318404034,1.681653184116547,1.4485044810706191,1.5675326874900588,1.6724347080688227,1.3770009116436623,1.4024071901042205,1.3824572892932787
2020-08-07,1.4750040346236268,1.4793389495495877,1.7178375528918732,1.713522268484812,1.4776173316063161,1.598713013153889,1.7113934171279908,1.3954635274251628,1.4184045677209751,1.4010100004066304
2020-08-14,1.451718536264119,1.4560699793956873,1.692205542644135,1.687925322234077,1.4543026478495718,1.5736998973066432,1.685756606892593,1.380776985144211,1.3939025713904385,1.3862462613204285
2020-08-21,1.4488201349682266,1.453174030327352,1.6890200583549784,1.6847437499333016,1.4514009849193699,1.5705920445401436,1.6795335421887228,1.3789391422919368,1.3893927966376272,1.3843996768901716
2020-08-28,1.4760863371426036,1.4803636964746225,1.7181952602828923,1.7139070304639363,1.4786810127335277,1.5995589495505824,1.6925506932917265,1.3962398559473364,1.4116191399661067,1.401764864197591
2020-09-04,1.4653046222166863,1.4696129546183514,1.7066792854876207,1.7023979282726818,1.467891469622928,1.5880717943613738,1.6830069414197677,1.3894408588443308,1.4004340507489783,1.394932427273733
2020-09-11,1.4503181898900235,1.454676923306583,1.6907713878427846,1.6864954022903846,1.4528975710868433,1.5721570378929868,1.6657300498904581,1.3799671693978908,1.3893232692308188,1.3854180975149537
2020-09-18,1.461676049513861,1.4659969421510064,1.702831970533525,1.6985514660506837,1.4642614932421703,1.5842243526432573,1.6768082475002628,1.3871717830726844,1.4040790749560244,1.3926546909720896
2020-09-25,1.4160976527187394,1.4206162024470133,1.6551338296963396,1.6508706256388603,1.4186537215566388,1.5357529923740039,1.6296046772471795,1.3583349939757154,1.3622919425758206,1.363641870346569
2020-09-30,1.4131858659360865,1.4177154402088534,1.651785985784913,1.6475205441902288,1.4157402269285906,1.5326050249918057,1.6336437483791648,1.3564729840245044,1.3656064016117746,1.361770126087195
2020-10-09,1.4418719006456582,1.4465356072051874,1.6851008263831397,1.6809119261860803,1.4445346871251281,1.5637274342100678,1.674209651994598,1.374829536662185,1.392535939409497,1.3802202849149188
2020-10-16,1.45970616375825,1.4644514941632196,1.705933967194402,1.7017162673570598,1.4624159854028993,1.5830636891551169,1.6922201519958182,1.3861662218331845,1.406762118076883,1.3916200221635613
2020-10-23,1.4181413167297199,1.4227511912378445,1.6573579522577144,1.6532600517366227,1.4207737765785173,1.5379863309198198,1.646332139143658,1.3598523474397834,1.3701798510582106,1.365202360422659
2020-10-30,1.425186881175309,1.429819658314892,1.6655919851599987,1.6614737255802772,1.4278324195271417,1.5456273055413892,1.6569613977012128,1.364356330805121,1.373710029038346,1.3697240636305403
2020-11-06,1.465206946435841,1.469969814615352,1.7123627636620797,1.7081288609906928,1.4679267730223522,1.5890294070154187,1.7141371351826293,1.3898976031433437,1.4120234102525617,1.3953658219802525
2020-11-13,1.482289398152317,1.4871077953244431,1.7323267382408951,1.7280434736427632,1.4850409344617819,1.6075554713283347,1.7315181464643734,1.4007005634370175,1.4235908668026094,1.4062112839307668
2020-11-20,1.505300812376244,1.5101940114955212,1.7592197917799242,1.7548700327603783,1.5080950641917688,1.6325115459550488,1.7541645075471446,1.4151971032306254,1.4456055343520635,1.4207648568840765
2020-11-27,1.5090969943927923,1.5140025335535732,1.7636563259807985,1.759295597408303,1.5118982929649551,1.6366285376696679,1.751952376566022,1.4175764043195886,1.4473064777066353,1.4231535187626432
2020-12-04,1.4984493361088587,1.5033202635085159,1.751212586473586,1.7468826256700818,1.5012308697023233,1.625081061615054,1.7521495807375829,1.410908456886722,1.4365887713082877,1.4164593378895047
2020-12-11,1.5063805287701488,1.5112772376645252,1.760481638205602,1.7561287592075878,1.5091767848359001,1.6336825075760848,1.7336537110036871,1.4158870199604976,1.4343759619984588,1.4214574879258874
2020-12-18,1.5364510183080302,1.5414454757000577,1.7956245145719836,1.791184743052545,1.5393030934627596,1.666294209476131,1.7666014554328282,1.4347297205076626,1.4560234199103765,1.440374320560076
2020-12-25,1.5560232053508276,1.5610812849820865,1.818498201034528,1.8140018731800223,1.5589116118612092,1.6875204129460672,1.7860988085351728,1.4469139893675356,1.4747064404704326,1.45260652550412
2020-12-31,1.5801065995266488,1.5852429657317282,1.8466440595493192,1.8420781396503685,1.583039711432355,1.7136390589565946,1.8143263142931059,1.4618437581201773,1.4886507322628901,1.4675950318519193
2021-01-08,1.6334152206670791,1.6387248742947584,1.908944950249498,1.904224988278877,1.6364472880175576,1.7714527124105621,1.889201574694511,1.4947229217122526,1.5352959194882925,1.500603550629074
2021-01-15,1.5749849916465668,1.5801047093206935,1.8406585223900365,1.8361074020314088,1.5779085964411363,1.7080846316093525,1.816936619503993,1.4590769526478413,1.489973491692498,1.4648173410469028
2021-01-22,1.6445374471739664,1.6498832552157672,1.92194330967288,1.9171912086077556,1.6475901604321292,1.7835148617430654,1.8741343166307425,1.5020328687987197,1.5500053385997712,1.5079422569495051
2021-01-29,1.561288210597384,1.5663634048935813,1.824651324288973,1.820139782529133,1.5641863904038058,1.6932303559580217,1.7728485407297867,1.4513425911747364,1.4597631306006624,1.4570525505831997
2021-02-05,1.612144685838338,1.6173851965004153,1.8840864332376086,1.8794279351949692,1.6151372692331354,1.7483846363083886,1.8208227107783939,1.4828593724468622,1.493595242031854,1.4886933270738518
2021-02-10,1.653280564398502,1.6586547932138458,1.9321612440131763,1.927383878593782,1.6563495072839773,1.7929968468050157,1.8577047178372745,1.508084041011088,1.5334366803405688,1.5140172360479365
2021-02-19,1.6332622161138282,1.6385713723779647,1.9087661363964141,1.9040466165519985,1.6362939994458254,1.7712867776700028,1.8433230048627136,1.4959105268374662,1.5266392640100335,1.5017958281018775
2021-02-26,1.621934401503668,1.6272067350596668,1.8955275096076933,1.8908407229308726,1.624945157299986,1.7590016662892867,1.8077606639908899,1.488993737051471,1.4815536023268787,1.494851825865042
2021-03-05,1.6340669423728857,1.6393787145167122,1.909706606467419,1.9049847612636635,1.637100219497879,1.7721595101487497,1.807430882134308,1.496419141084268,1.5020772154038198,1.5023064433694733
2021-03-12,1.658423911010564,1.6638148590217694,1.9381721868636226,1.933379959087062,1.6615024013602342,1.7985748499921566,1.8269495416700823,1.5112892924197994,1.52018722721236,1.5172350977497302
2021-03-19,1.6446631716382494,1.6500093883656983,1.9220902417439047,1.9173377773818778,1.6477161182755546,1.7836512109948988,1.8172225527502341,1.502929363883198,1.508910502085694,1.5088422790789235
2021-03-25,1.6445314978762684,1.6498772865790123,1.921936356828524,1.9171842729546555,1.6475842000909005,1.7835084096790648,1.8171553252588704,1.5028491462975155,1.5089096762309362,1.5087617458963856
2021-03-26,1.6442724202661052,1.6496173667994147,1.9216335771743454,1.916882241938332,1.647324641561524,1.7832274378052622,1.801908732150702,1.502691308207757,1.508654253673577,1.5086032868305108
2021-04-02,1.6600002156650746,1.66539628768371,1.94001438765385,1.9352176049435963,1.6630816320691961,1.8002843658093763,1.8136496364568302,1.512273670656544,1.5253305470654277,1.518223348786604
2021-04-09,1.629728320797207,1.6350259896208876,1.9046361322590588,1.8999268240566627,1.6327535442487318,1.7674542381143554,1.7860397577760299,1.493888376029251,1.4989248459235611,1.4997657216261977
2021-04-16,1.6198185992814347,1.6250840551147319,1.8930548070659539,1.8883741342699762,1.6228254275676148,1.7567070607670185,1.7723151298022972,1.4878325536801378,1.4874620489248254,1.4936860740961737
2021-04-23,1.6591655263414318,1.6645588850810806,1.939038900252218,1.9342445294834074,1.6622453933328787,1.7993791381320052,1.809857953436833,1.5119264610650394,1.5233841017930911,1.5178747731822184
2021-04-30,1.6656882139004043,1.6711027755841799,1.9466618557140083,1.941848636806136,1.66878018879175,1.8064530483186811,1.8135866304485544,1.5158890248804437,1.5223298722093734,1.5218529267547738
2021-05-07,1.7088141659137157,1.7143689147738181,1.9970624319293395,1.9921245950732112,1.7119861944187436,1.853223510417148,1.8333845375722766,1.5420540485621237,1.5407777344692777,1.548120890448035
2021-05-13,1.7086644114391702,1.714218673500583,1.9968874163886834,1.9919500122672424,1.7118361619587557,1.853061100414613,1.8409886380466238,1.5419639550932651,1.540663354194187,1.5480304425280267
2021-05-14,1.7083745031102926,1.7139278227825379,1.9965486053910608,1.9916120389967757,1.7115457154803815,1.8527466923638964,1.8541413169671341,1.5417895388687497,1.540378788208348,1.547855340104699
2021-05-21,1.68245599419993,1.6879250619911355,1.9662580790898383,1.9613964075384835,1.6855790946976388,1.8246378488010524,1.8240512623664678,1.526195422618353,1.5191901725071282,1.5321998725432182
2021-05-28,1.7297697719382874,1.7353926400421316,2.0215528969341205,2.016554506177027,1.7329806998046242,1.8759500435501464,1.8815867484541067,1.5548083833773065,1.5696685555918912,1.5609254041351943
2021-06-04,1.7354920141285726,1.7411334832125103,2.028240385329624,2.0232254594226293,1.7387135640483207,1.8821558639201261,1.9006059069166106,1.558237352277679,1.5772656563221288,1.564367863491475
2021-06-11,1.759942810704494,1.7656637606571641,2.056815620862278,2.051730041254663,1.7632097480193474,1.9086729609613342,1.9086030730305958,1.5728730268519482,1.6028243639404842,1.5790611186178778
2021-06-18,1.7569350080961657,1.7626461807492069,2.053300452442229,2.048223564264538,1.7601963621031314,1.9054109734265647,1.9263468772812102,1.571080964229625,1.5918260440424477,1.5772620055548847
2021-06-24,1.7566426367084484,1.7623528589657913,2.052958762909085,2.047882719575873,1.7599034479938038,1.9050938941675681,1.9261940349784186,1.5709066686069977,1.5914845779391351,1.5770870242079245
2021-06-25,1.756350313974226,1.7620595859940258,2.052617130236464,2.0475419316071406,1.7596105826282855,1.904776867673701,1.948182270792333,1.5707323923207157,1.5912006840074289,1.5769120622733837
2021-07-02,1.7257549551526357,1.731364772510876,2.016860847948551,2.011874058517506,1.7289584304161443,1.8715959405671527,1.9213471902152799,1.5524911106609065,1.5741728800106052,1.558599014664949
2021-07-09,1.8203519760037725,1.8262692947300514,2.12741479833275,2.1221546587239293,1.8237310493238843,1.974187215003954,2.0054299384003778,1.6092241686685176,1.645084546639929,1.6155552752853073
2021-07-16,1.8626490211993256,1.8687038326198204,2.1768466450640123,2.1714642827390893,1.8661066094543641,2.020058720601909,2.0393070949461176,1.6341517388268167,1.6833927012930068,1.6405809169910281
2021-07-23,1.9304656611046513,1.9367409203718016,2.2561028137663524,2.250524486595946,1.9340491356726581,2.09360644391613,2.140873598208641,1.6738166385695583,1.7543275086738637,1.6804018687705864
2021-07-30,1.925991244271002,1.9322519587957796,2.250873637919431,2.245308240148132,1.9295664130922385,2.0887539007684137,2.1430487073474485,1.671230266623157,1.7438817214348044,1.6778053213639466
2021-08-06,1.944510463736764,1.9508313776765918,2.2725167388495735,2.266897827427552,1.9481200093165785,2.108838151936927,2.1963609985334673,1.6819433233162515,1.763779025866639,1.6885605260097227
2021-08-13,1.9854906824866991,1.9919448085849516,2.3204096326177974,2.314672303617931,1.9891762986098236,2.153281548044197,2.2340953799929526,1.7055744313680048,1.7934048126111883,1.7122846049896174
2021-08-20,1.927126888338722,1.9333912944396328,2.252200846078707,2.246632166718782,1.930704165227311,2.089985516427826,2.177000193677882,1.6721506885137554,1.7361520612803958,1.678729364433766
2021-08-27,2.0426522591394476,2.0492921972523046,2.387213407750369,2.381310903071614,2.0464439828511862,2.21527376455227,2.3298266316252585,1.7389775727887073,1.860357008031573,1.745819163060522
2021-09-03,2.1086548293217473,2.11550931838391,2.464349503617979,2.458256276079977,2.1125690719347214,2.286854113808324,2.3676139601913673,1.7764376899084586,1.928594774458526,1.7834266580285434
2021-09-10,2.21752398315,2.224732367223212,2.591583056243688,2.585175237376218,2.221640316818953,2.404923637960388,2.4896314448815913,1.837582284854219,2.0342608909146733,1.8448118117212944
2021-09-17,2.16544752102332,2.172486622985928,2.5307221691001325,2.5244648318234373,2.169467186473106,2.3484462714464542,2.425568242916521,1.8088130253891543,1.9712650921663901,1.815929366503427
2021-09-24,2.119855112031873,2.126746009241193,2.4774390860158517,2.4713134938299737,2.123790145446287,2.299000915757748,2.3801075832947203,1.7834239260792106,1.9336247140596092,1.7904403798702844
2021-09-30,2.1267234073650245,2.133636630966783,2.48546594748203,2.479320508479271,2.130671190222305,2.3064496405177506,2.398233201745038,1.7872761020004162,1.9302234592094765,1.7943077112539412
2021-10-08,2.1466241916273185,2.153602105621339,2.5087236599992404,2.502520715137766,2.1506089158069566,2.328032210469646,2.4256137749909086,1.7984257092632097,1.9463161326594758,1.805501183972953
2021-10-15,2.1296892801076264,2.13661214470989,2.4889321131718294,2.482778103900851,2.1336425684394458,2.309666154756182,2.4015271944931604,1.7889670810350975,1.9326110347734369,1.7960053430401557
2021-10-22,2.1230604565781523,2.129961773225888,2.481185118382889,2.475050263944419,2.127001439992556,2.30247713920594,2.408431036321238,1.7852548815792155,1.929616725622101,1.7922785388256606
2021-10-29,2.111514867862971,2.1183786538961824,2.4676919826531374,2.4615904906683626,2.115434419493134,2.289955849954373,2.410636629655303,1.7787825211868964,1.9201227700071712,1.785780714483381
2021-11-05,2.122121558853217,2.1290198234774085,2.4800878443718855,2.4739557029983485,2.1260607994155274,2.30145889663022,2.4312521002785172,1.7847393808261485,1.9407910247927926,1.7917610099584922
2021-11-12,2.1692195461724815,2.1762709096511847,2.535130471575584,2.5288622345502945,2.1732462135371247,2.3525370648327404,2.5054978223489286,1.8111461724558628,1.979356031380388,1.818271692777806
2021-11-19,2.165457378396266,2.1724965124016986,2.530733689246431,2.524476323485598,2.1694770621440447,2.3484569618513325,2.4938653370580064,1.8090520749788686,1.9829804248169274,1.8161693565764307
2021-11-26,2.1313693747861677,2.138297700780423,2.4908956116209464,2.48473674750174,2.135325781835235,2.31148823173805,2.443173433993522,1.7900670253605733,1.9561193527234455,1.7971096148328254
2021-12-03,2.131344546344644,2.138272791630441,2.4908665950381024,2.48470780266385,2.1353009073053038,2.3114613050818478,2.4621884825138634,1.790053123633046,1.951950053504411,1.7970956584122846
2021-12-10,2.135867168422219,2.1428101151485417,2.4961521075444373,2.4899802464758665,2.139831924611824,2.3163661272269827,2.4593553799795376,1.7925854011386106,1.9543370858960043,1.7996378985564818
2021-12-17,2.101384780920847,2.1082156376338217,2.4558531200852607,2.4497809002809583,2.1052855283269003,2.278969684426143,2.4157345829240477,1.7732918716079251,1.9233713351863686,1.7802684632602408
2021-12-24,2.073357153348702,2.08009690218382,2.423097702207209,2.4171064718136783,2.0772058737787615,2.248573483719238,2.393995533566256,1.7575241218188677,1.9098670445948236,1.764438679040577
2021-12-31,2.0572466585909504,2.0639340379208426,2.404269637411002,2.3983249603504038,2.0610654735171696,2.2311015150025266,2.3953671274927286,1.748419858842772,1.8988678941851551,1.7552985975249071
2022-01-07,2.047980262702309,2.0546375202652905,2.3934401560796044,2.387522255453832,2.05178187665227,2.221052029774576,2.4071027372609928,1.7431696212581689,1.8836606009083574,1.7500277041394787
2022-01-14,2.0429266770599743,2.049567507208175,2.387534115367771,2.3816308177233747,2.0467189101667573,2.215571373123258,2.390115879856288,1.740301996951894,1.8720245199780117,1.7471487978529967
2022-01-21,2.042549766092463,2.0615793861823324,2.395520773711586,2.3927031227684368,2.052622099627857,2.21907270018556,2.3979655790195724,1.7400879449199738,1.8716850914392653,1.7236143996013862
2022-01-28,2.042549766092463,1.994185085930672,2.3591806508508566,2.3354337146876345,2.019045253083766,2.202238545295562,2.36152042357943,1.7400879449199738,1.8716850914392653,1.7233998110011914
2022-02-11,2.042549766092463,2.0723726660865256,2.3835317308199295,2.394116435807921,2.06014606048966,2.2137115982599114,2.385846723601355,1.7400879449199738,1.8716850914392653,1.7233998110011914
2022-02-18,2.042549766092463,2.07622711781035,2.440106119175947,2.4238280938897665,2.0622380303854237,2.2403045112139903,2.443154529557625,1.7400879449199738,1.8716850914392653,1.7233998110011914
2022-02-25,2.042549766092463,2.0410229500901678,2.462939558068041,2.4132004697275176,2.0431894929999044,2.251105882503359,2.46619814861711,1.7400879449199738,1.8716850914392653,1.7233998110011914
2022-03-04,2.042549766092463,2.0719053179759794,2.4798010226069995,2.4409215325833546,2.0602963803134653,2.2590666652187834,2.4831237969116384,1.7400879449199738,1.8716850914392653,1.7233998110011914
