year,ret,vol,sh,dd,cal,n,config
2019,0.12643972083044352,0.10512287638350061,1.2027802623015809,-0.05590224766267882,2.261800305300722,51,C_ens_cash
2020,0.3825324159389085,0.1739207383022886,2.1994640758368655,-0.08901525294823354,4.29738054175242,52,C_ens_cash
2021,0.3003953625382032,0.1623736716018114,1.850025066101,-0.061870816993742084,4.855202777887783,55,C_ens_cash
2022,-0.0024710586086322817,0.00884546127160969,-0.2793589314062533,-0.0072399550481122565,-0.3413085567812447,50,C_ens_cash
2023,0.08244943108218084,0.11775137006759902,0.7001993355563341,-0.05045788674963303,1.6340246568645778,50,C_ens_cash
2024,0.11315573750860985,0.16200441317753062,0.6984731791510487,-0.06068907799667256,1.8645156796551419,51,C_ens_cash
2025,0.35897621148617653,0.15686677404708343,2.2884145713255384,-0.057464504485957635,6.246920854836538,53,C_ens_cash
2026,0.14977858869023652,0.16390371144541538,0.91382060460612,-0.06461319218052397,2.3180806215512058,15,C_ens_cash
