trade_week,V7gold_noFG,V7gb7030_noFG,V7gold_FG1_br10_30,V7gb7030_FG1_br10_30,V7gold_FG2_br20_25,V7gb7030_FG2_br20_25,V7gold_FG3_rev2w_m5,V7gb7030_FG3_rev2w_m5,V7gold_FG4_vol_ex,V7gb7030_FG4_vol_ex,V7gold_FG5_mktdd_m8,V7gb7030_FG5_mktdd_m8
2021-01-08,1.889201574694511,1.8161470037927503,1.7036152236828868,1.61564960297561,1.889201574694511,1.8161470037927503,1.889201574694511,1.8161470037927503,2.0170008386380673,1.9959420356157953,1.889201574694511,1.8161470037927503
2021-01-15,1.816936619503993,1.7466765017529144,1.6343872173715042,1.5494659496966816,1.816936619503993,1.7466765017529144,1.816936619503993,1.7466765017529144,1.9398473590010485,1.919594088578979,1.816936619503993,1.7466765017529144
2021-01-22,1.8741343166307425,1.8016623897873285,1.6893368929854835,1.6020158274067673,1.8741343166307425,1.8016623897873285,1.8741343166307425,1.8016623897873285,2.000914322218817,1.9800234729098494,1.8741343166307425,1.8016623897873285
2021-01-29,1.7728485407297867,1.7042932890554017,1.5925947616291585,1.5095894163401278,1.7728485407297867,1.7042932890554017,1.7728485407297867,1.7042932890554017,1.8927768435766186,1.8730150200064746,1.7728485407297867,1.7042932890554017
2021-02-05,1.8208227107783939,1.7504123196343968,1.6382080509180872,1.5531634303791677,1.8208227107783939,1.7504123196343968,1.8208227107783939,1.7504123196343968,1.9439963336072956,1.9236997451868874,1.8208227107783939,1.7504123196343968
2021-02-10,1.8577047178372745,1.7858681161523944,1.6733396639886287,1.5867332285876758,1.8577047178372745,1.7858681161523944,1.8577047178372745,1.7858681161523944,1.9833733064856114,1.96266559681053,1.8577047178372745,1.7858681161523944
2021-02-19,1.8433230048627136,1.772042537517473,1.6597057110676208,1.5737174045760378,1.8433230048627136,1.772042537517473,1.8433230048627136,1.772042537517473,1.9680187103857052,1.947471312698879,1.8433230048627136,1.772042537517473
2021-02-26,1.8077606639908899,1.7378553762916187,1.625999932966452,1.5415401396196,1.8077606639908899,1.7378553762916187,1.8077606639908899,1.7378553762916187,1.9300506754638624,1.9098996888013875,1.8077606639908899,1.7378553762916187
2021-03-05,1.807430882134308,1.7375383469503567,1.6256875505650525,1.541241936943033,1.807430882134308,1.7375383469503567,1.807430882134308,1.7375383469503567,1.929698584776345,1.9095512741700682,1.807430882134308,1.7375383469503567
2021-03-12,1.8269495416700823,1.7563022287450665,1.6442015505073857,1.5589208284837481,1.8269495416700823,1.7563022287450665,1.8269495416700823,1.7563022287450665,1.95053762767155,1.9301727438788392,1.8269495416700823,1.7563022287450665
2021-03-19,1.8172225527502341,1.7469513780897763,1.6349986702559414,1.550137433960375,1.8172225527502341,1.7469513780897763,1.8172225527502341,1.7469513780897763,1.9401526348409521,1.9198961771401981,1.8172225527502341,1.7469513780897763
2021-03-25,1.8171553252588704,1.746886750255114,1.6349352661124856,1.5500769543860313,1.8171553252588704,1.746886750255114,1.8171553252588704,1.746886750255114,1.9400808595956438,1.9198251512752191,1.8171553252588704,1.746886750255114
2021-03-26,1.801908732150702,1.7322297360103929,1.6204898358767028,1.536288411510567,1.801908732150702,1.7322297360103929,1.801908732150702,1.7322297360103929,1.9238028766120008,1.9037171210405714,1.801908732150702,1.7322297360103929
2021-04-02,1.8136496364568302,1.743516624854343,1.631636503933479,1.5469198309480807,1.8136496364568302,1.743516624854343,1.8136496364568302,1.743516624854343,1.9363380206374123,1.9161213899945253,1.8136496364568302,1.743516624854343
2021-04-09,1.7860397577760299,1.7169744077014035,1.6058444926988578,1.5223210474630482,1.7860397577760299,1.7169744077014035,1.7860397577760299,1.7169744077014035,1.9068604099897108,1.886951544809438,1.7860397577760299,1.7169744077014035
2021-04-16,1.7723151298022972,1.703780504887356,1.5930495710817125,1.5101195829264946,1.7723151298022972,1.703780504887356,1.7723151298022972,1.703780504887356,1.8922073488744666,1.8724514712000928,1.7723151298022972,1.703780504887356
2021-04-23,1.809857953436833,1.7398715645027427,1.6280814031473563,1.5435264752302682,1.809857953436833,1.7398715645027427,1.809857953436833,1.7398715645027427,1.9322898407429931,1.912115475735976,1.809857953436833,1.7398715645027427
2021-04-30,1.8135866304485544,1.743456055259926,1.631555887690151,1.5468385469454706,1.8135866304485544,1.743456055259926,1.8135866304485544,1.743456055259926,1.9362707524468532,1.9160548241277071,1.8135866304485544,1.743456055259926
2021-05-07,1.8333845375722766,1.7624883862645884,1.649362875023758,1.5637203496947387,1.8333845375722766,1.7624883862645884,1.8333845375722766,1.7624883862645884,1.9574079332573675,1.9369713189976865,1.8333845375722766,1.7624883862645884
2021-05-13,1.8409886380466238,1.769798439610938,1.656203731790744,1.5702059976366625,1.8409886380466238,1.769798439610938,1.8409886380466238,1.769798439610938,1.9655264301077244,1.9450050534509569,1.8409886380466238,1.769798439610938
2021-05-14,1.8541413169671341,1.7824425103831083,1.6680362414874406,1.581424108872747,1.8541413169671341,1.7824425103831083,1.8541413169671341,1.7824425103831083,1.9795688513974148,1.9589008627124167,1.8541413169671341,1.7824425103831083
2021-05-21,1.8240512623664678,1.7535160245919894,1.6409664053735749,1.5557598634631105,1.8240512623664678,1.7535160245919894,1.8240512623664678,1.7535160245919894,1.947443287785166,1.9271107109171242,1.8240512623664678,1.7535160245919894
2021-05-28,1.881586748454107,1.808826639440869,1.6927269023149627,1.6048327167467729,1.881586748454107,1.808826639440869,1.881586748454107,1.808826639440869,2.0088708904532306,1.9878969693874389,1.881586748454107,1.808826639440869
2021-06-04,1.9006059069166108,1.8271103356430178,1.709837057462113,1.6210544337474344,1.9006059069166108,1.8271103356430178,1.9006059069166108,1.8271103356430178,2.029176642408399,2.0079907160610766,1.9006059069166108,1.8271103356430178
