trade_week,A7_lam10_m4_t4_b,A2_lam10_m4_t4,B6_m4_K10_t8,B2_m4_K8_t4,B1_m4_K10_t4,A8_pure_m4,C1_rev1w,G_top3_1each,G_top2_1each,G_top3_mom_within
2020-04-10,1.2718458646470472,1.1596157800986804,1.0132128546373997,1.1232648745978207,1.0132128546373997,1.0875340273229503,1.0114856925064213,1.2510239535673402,1.0678853187167525,1.2510239535673402
2020-04-17,1.2811415958656447,1.1680912384134605,1.0221135132819774,1.1331322950223448,1.0221135132819774,1.093303234416574,1.0341367731230773,1.256038372955464,1.0718290246192903,1.256038372955464
2020-04-24,1.2939156654883859,1.1797380999729943,1.0122688185386066,1.122218300242518,1.0122688185386066,1.1179131468558987,1.03307774193114,1.2634570530734863,1.089522662116754,1.2634570530734863
2020-04-30,1.31055537738232,1.1949094922185919,1.038731052938997,1.1488749477870124,1.0363137776256526,1.132103153428157,1.0866889700522497,1.2816715776502072,1.1027352163578545,1.2816715776502072
2020-05-08,1.3424155757526435,1.2239582864272787,1.0457732592546236,1.1695492556369984,1.0500552117706126,1.1596250969235424,1.108825230949023,1.3130432096179332,1.135780361113919,1.3130432096179332
2020-05-15,1.3753356262296477,1.2539734093882462,1.0334239034557482,1.172060806563988,1.0534786896758972,1.1880625773987823,1.1010610270556036,1.3515969499103517,1.1844467846033633,1.3515969499103517
2020-05-22,1.3224476678091708,1.2057523844461966,1.0127754689677924,1.1435132387489917,1.0279949741660463,1.1485595065266312,1.0751819735068484,1.3068816286630873,1.1461388044616219,1.3068816286630873
2020-05-29,1.3329062342894273,1.2152880672398678,1.0170317316683828,1.1656785306870086,1.032143865450453,1.1576428799167024,1.045978371101182,1.320769781641775,1.1557410526388463,1.320769781641775
2020-06-05,1.3770370837943704,1.255524727119478,1.0320590821350681,1.1824111608398298,1.0473945081936438,1.182935194329672,1.1044368563358347,1.362409594224303,1.2168715150723635,1.362409594224303
2020-06-12,1.399872937138725,1.2763455015751008,1.0243507677718078,1.1878771249478768,1.039571655537954,1.197707157321701,1.1105325568765891,1.3717992991145669,1.220606311266994,1.3717992991145669
2020-06-19,1.4449211351560345,1.3174185613993579,1.0536884021285788,1.2217002111097564,1.0693452195136777,1.2489260500885682,1.131451163890937,1.4109407874146178,1.2599311006328673,1.4109407874146178
2020-06-24,1.481318118230168,1.3506038058491345,1.0562869512387516,1.2192643016787226,1.071982380616544,1.2805941500286016,1.1416054543247336,1.4372185464311253,1.2842213872627455,1.4372185464311253
2020-07-03,1.519237300590455,1.385176927841107,1.1145980145292835,1.2439756824936496,1.131159891395372,1.3085651025616918,1.197057277364047,1.4686105153394668,1.3023753910207099,1.4686105153394668
2020-07-10,1.6202664260574655,1.4772910521997429,1.2061581207807128,1.3459563565817976,1.2240804946024886,1.408213064845515,1.2668208656017579,1.580446025055938,1.400120690778763,1.580446025055938
2020-07-17,1.489931829310644,1.358457426772691,1.1269462516689206,1.2761532633210964,1.1605980462262733,1.2964180009851352,1.2536491989444425,1.4549777498994405,1.2440874993040119,1.4549777498994405
2020-07-24,1.5266551464334401,1.391940208937478,1.1268151743390902,1.2781178501589776,1.1683318034646024,1.3148281036134553,1.2280796532705023,1.475639519234035,1.2785227492031934,1.475639519234035
2020-07-31,1.5723531628517446,1.4336057459580196,1.155895581536218,1.3011670707242082,1.198483655658138,1.3775348095929216,1.2948532938733395,1.5391977889857995,1.3410014559447827,1.5391977889857995
2020-08-07,1.6423689197940439,1.4974431800863883,1.179025247236457,1.2829471628138882,1.2224655159103694,1.4391050343348613,1.3747930561110837,1.6249606310370908,1.440164869463989,1.6249606310370908
2020-08-14,1.555407788807143,1.4181556637680306,1.1808512488631047,1.2847202877703978,1.2243587951474386,1.3552098776223058,1.374506632938392,1.57481667739487,1.4204302939992284,1.57481667739487
2020-08-21,1.5512560561594737,1.4143702878613957,1.1859840688140537,1.2903045964890496,1.229680729859286,1.3515925181530675,1.3664187644770107,1.5567869717215606,1.401383615056966,1.5567869717215606
2020-08-28,1.617639970054762,1.4748963596421545,1.1954865374837016,1.2979735598536366,1.2395333095999586,1.3935979881535192,1.3569138223231236,1.5517629902797225,1.3982476263794337,1.5517629902797225
2020-09-04,1.5951231751581585,1.4543664893134156,1.186600669423836,1.289658761328782,1.2303200486391976,1.3778512469373243,1.3451618904364193,1.5395758120889365,1.3942402262806388,1.5395758120889365
2020-09-11,1.5714049484759718,1.4327412038121303,1.1692038609830802,1.2709659564635227,1.2122822683155186,1.3573636828932794,1.2803045881847241,1.5096105204942976,1.364382668016472,1.5096105204942976
2020-09-18,1.5936672999944188,1.453039083327632,1.1927472658413263,1.2965584703720119,1.2366931116233977,1.3702275758019618,1.3200409846216483,1.5258101207016221,1.414728145477381,1.5258101207016221
2020-09-25,1.5239394136001405,1.3894641175056752,1.1523098164201309,1.2526015324113882,1.1947657758138812,1.3102758702357113,1.3170603149164297,1.4579568156782277,1.3543600187115374,1.4579568156782277
2020-09-30,1.531212944679735,1.3960958184463206,1.1512328627115502,1.2514308456338554,1.1936491425831193,1.3165296177140888,1.310851815976009,1.4729573430585843,1.3933333768155276,1.4729573430585843
2020-10-09,1.5813572470018182,1.4418152926931969,1.1718805884140762,1.2738756538679321,1.215057617687853,1.357140668986026,1.3312674598609244,1.5379427979106821,1.4795450871189453,1.5379427979106821
2020-10-16,1.6098696636907928,1.4678117198077822,1.184482225376572,1.2995350917211168,1.228123552167866,1.3752131542651103,1.3557426785047078,1.55959136021314,1.4980227232828158,1.55959136021314
2020-10-23,1.548499940199083,1.4118573767860134,1.1323114283103928,1.260265794887673,1.1740305626407541,1.312347776677417,1.3463520252582544,1.4981997776693246,1.4529240055440886,1.4981997776693246
2020-10-30,1.5679728851440096,1.4296119922396684,1.1269384422393471,1.2475428027723754,1.1684596130748177,1.3288510230388928,1.3746260324440955,1.5170401799384425,1.4611096271841983,1.5170401799384425
2020-11-06,1.6350644471985283,1.4907832679677067,1.1620862878207388,1.2812937301313474,1.2229107709470228,1.3857108652709453,1.4150002477892722,1.6153758124404272,1.5700753172794817,1.6153758124404272
2020-11-13,1.6585835914923583,1.5122270384871097,1.1728930394955244,1.2979397680123332,1.239002140045783,1.399289562731618,1.4150475816103594,1.6388809801708872,1.5837362437340183,1.6388809801708872
2020-11-20,1.6934624043771396,1.5440280789563694,1.1918607944742852,1.3252062205562682,1.2650304611481773,1.428715609800026,1.4317914890412689,1.668138168676287,1.597585868473361,1.668138168676287
2020-11-27,1.6743532421285667,1.5266051453259168,1.197889380911878,1.3326280363275307,1.271218310836946,1.4096711151176724,1.3953389452238298,1.6550664523862817,1.5922841454585157,1.6550664523862817
2020-12-04,1.6511226168956628,1.5054244343998253,1.1882715104890182,1.322150452047745,1.2610116814205559,1.3905061566633814,1.4665958551778526,1.6735980067082399,1.6045107530478577,1.6735980067082399
2020-12-11,1.6874648641483274,1.5385597730205416,1.1745556393953478,1.3068892554216793,1.2464561917725216,1.3922075080417269,1.440626450417325,1.6045998860889727,1.5321219430650868,1.6045998860889727
2020-12-18,1.752081742848978,1.5974747361342447,1.1878613556450177,1.330967717728646,1.260576418902764,1.4452862745199666,1.431025410309547,1.6519620420196937,1.5489432430456866,1.6519620420196937
2020-12-25,1.753950191824176,1.5991783096380592,1.1999657414920186,1.3447521948314602,1.2734217760578876,1.491562088938375,1.412509411084096,1.6774524851399313,1.5989342059110214,1.6774524851399313
2020-12-31,1.7620505916933265,1.606563914902407,1.176364876587509,1.3255980730067487,1.248376181617971,1.498699275811613,1.471914296113501,1.7215536084366727,1.611556024657507,1.7215536084366727
2021-01-08,1.8826177725802147,1.7164920197181952,1.2261063730240318,1.3665482654795047,1.277924394547737,1.617036071013743,1.5060175466308445,1.8577738330521407,1.7467949207684073,1.8577738330521407
2021-01-15,1.7792406300002659,1.6222370717174899,1.2144868316556856,1.3356249140937841,1.2658137851464961,1.5094158216179931,1.5200275066087563,1.7341315180673995,1.6410433501279522,1.7341315180673995
2021-01-22,1.862156955703816,1.6978367040206712,1.2690630472652453,1.3928871410322587,1.3226965147562757,1.5600171660124964,1.5722272471726253,1.7922661850785282,1.7261882463079585,1.7922661850785282
2021-01-29,1.718784889067634,1.5671160597051634,1.1758054004709275,1.2902980793068346,1.225497589411289,1.418034986349247,1.511556417033898,1.629146275222262,1.559779013245271,1.629146275222262
2021-02-05,1.8007776595291995,1.64187363302764,1.1677831671812466,1.2814946904116307,1.2171363184439492,1.508045378913144,1.4583464678646214,1.6950211286768986,1.6071569035609607,1.6950211286768986
2021-02-10,1.8791859928099992,1.7133630666854553,1.1977450077272336,1.3143740302186266,1.2483644139678567,1.5739590874243552,1.5185134400285307,1.7418491290375373,1.65128963754828,1.7418491290375373
2021-02-19,1.7918728746733474,1.6337546232291569,1.26203704703231,1.3849264318293306,1.3153735799022455,1.5008278081000344,1.573514867144215,1.730153769672184,1.5833410655378601,1.730153769672184
2021-02-26,1.6704464697340209,1.5230431139163745,1.268172983863752,1.3916598483497742,1.3217688352673769,1.4066537886165766,1.3858788421595516,1.63718383657167,1.4385227748222011,1.63718383657167
2021-03-05,1.6840564859717293,1.5354521565805386,1.3155608407311392,1.4199180132847966,1.371159409876994,1.4181145455164694,1.3584326570146577,1.6166668393077865,1.4453421198429381,1.6166668393077865
2021-03-12,1.7269517501850091,1.5745622615514938,1.310097453365559,1.413784588431553,1.36546512743548,1.4542358981084664,1.3573095750630615,1.6381622375977634,1.478409313264353,1.6381622375977634
2021-03-19,1.7068000223603519,1.556188760303203,1.2875521017224467,1.3994428775278733,1.34459940113639,1.4362481181229279,1.3395408278362042,1.6299353914919696,1.4674649926946748,1.6299353914919696
2021-03-25,1.7065155556899585,1.5559293955098192,1.287337509705493,1.3994428775278733,1.3443753012362005,1.436008743436574,1.3390943142269256,1.6299353914919696,1.4674649926946748,1.6299353914919696
2021-03-26,1.706088926801036,1.5555404131609418,1.2677365344330056,1.3781349881586296,1.3523672898505268,1.435649741250715,1.338759540648369,1.5852945467519997,1.4271516158554296,1.5852945467519997
2021-04-02,1.7315618337858765,1.5787655426563343,1.2859119372808292,1.3970099335106665,1.3676142941271348,1.4851424653644527,1.3632013625020538,1.596452070522673,1.4355369511726321,1.596452070522673
2021-04-09,1.6748517978666038,1.5270597075627075,1.2870769461228269,1.3692455705103743,1.368853323565239,1.4414542889824542,1.3591191647694392,1.5612072364021812,1.3964139480128808,1.5612072364021812
2021-04-16,1.6481792449120376,1.5027407911268578,1.3000501999846068,1.382777556683241,1.3826508527025982,1.4184986663396362,1.3850989195964858,1.5363445095991106,1.3603932189429602,1.5363445095991106
2021-04-23,1.7054732270922204,1.55497904395891,1.318961980741506,1.4026623062218948,1.402764222009384,1.4768076942115331,1.4322928153092505,1.5853083453755037,1.4142273315389475,1.5853083453755037
2021-04-30,1.7150362725897488,1.5636982282350746,1.29487139049602,1.398722338169688,1.3977455226483255,1.4830448498635165,1.3882693578667569,1.5863931865027743,1.4363857400771318,1.5863931865027743
2021-05-07,1.779591619942927,1.622557089643781,1.3556301111442515,1.464120893970428,1.4630984065364654,1.4771174064829546,1.4185474257621602,1.5803170786770737,1.3548065000522838,1.5803170786770737
2021-05-13,1.779295021339603,1.6222866634621738,1.3556301111442515,1.464120893970428,1.4630984065364654,1.4766250340141271,1.417838152049279,1.600760153171784,1.3544677984272708,1.600760153171784
2021-05-14,1.778850197584268,1.6218810917963082,1.3317966805567187,1.4210306472478538,1.4373755681100724,1.4762558777556236,1.4174836925112668,1.636280151475211,1.3974015708194785,1.636280151475211
2021-05-21,1.736053623235481,1.58286096810955,1.3059831449528014,1.392360937609056,1.439157894764557,1.440739287029771,1.371925812757533,1.5911649115761934,1.3535308219198976,1.5911649115761934
2021-05-28,1.8314348297127323,1.6698255565320357,1.3409982776351714,1.4443735489040388,1.4777436183482118,1.4923269519080207,1.3762232729087,1.681253509808789,1.430848904435093,1.681253509808789
2021-06-04,1.8533068770630974,1.6897675730574324,1.3252738882422874,1.4274369931376878,1.4604157690397592,1.5206537126687114,1.372453929246674,1.7274208135565174,1.4501938413044244,1.7274208135565174
2021-06-11,1.854217669467084,1.6905979954171024,1.3565322512182547,1.44637468910975,1.494861634614774,1.5211475831287882,1.4098742449010386,1.7139043705166086,1.4301832667012158,1.7139043705166086
2021-06-18,1.8404960715957097,1.6780872172936623,1.3461745919422667,1.4416628893892602,1.483447775886254,1.5514952991899935,1.3814590392293915,1.768923178924159,1.4822695642399408,1.768923178924159
2021-06-24,1.839575823559912,1.6772481736850156,1.3461745919422667,1.4416628893892602,1.483200534590273,1.5512367166401286,1.380768309709777,1.768923178924159,1.4822695642399408,1.768923178924159
2021-06-25,1.839115929604022,1.6768288616415943,1.343250847642418,1.4811954801727525,1.5279468775730456,1.5508489074609686,1.3804231176323496,1.8284008247489691,1.5426502475132728,1.8284008247489691
2021-07-02,1.8060479664346707,1.646678878084001,1.331705241771812,1.4808667867076244,1.5145591013476893,1.5229640886044489,1.3569654887034284,1.8033281514711155,1.5716374404293065,1.8033281514711155
2021-07-09,1.9615937332274698,1.788498992230093,1.3331950819715428,1.5281231745044985,1.5162535086108566,1.6541292743373188,1.3906417848616315,1.8829436657945626,1.6789126701535657,1.8829436657945626
2021-07-16,1.9890879571101518,1.813567073797329,1.3545210228874944,1.5571089614375724,1.5405076730429828,1.6274200291793628,1.4576756581970518,1.901907714322551,1.68504762081291,1.901907714322551
2021-07-23,2.0930324024706235,1.90833926470826,1.3528711658634018,1.612030318202675,1.5386312773561734,1.7392211959045143,1.5155357531414364,2.0243119134755734,1.8088364638738845,2.0243119134755734
2021-07-30,2.098534906115326,1.9133562170244258,1.3443512454493263,1.6126457028473207,1.5289415032221259,1.7482637407051485,1.4331088235970855,2.0343161165644053,1.8252527546147617,2.0343161165644053
2021-08-06,2.13864278251627,1.9499248985554143,1.363099123778803,1.653951243671425,1.5453871267364683,1.7196136173006151,1.4668658528485978,2.1244313796201366,1.9780730762707235,2.1244313796201366
2021-08-13,2.2169723843976765,2.021342548221424,1.365625210341133,1.6359851834671058,1.5479934637367734,1.7415400394792784,1.474692487759827,2.1518736176317956,1.9370896904749928,2.1518736176317956
2021-08-20,2.1567904506338067,1.9664711821154346,1.3237324378407231,1.584509182957523,1.5005062487107366,1.7049268480576583,1.4521372280800808,2.106633796042024,1.9293679352262945,2.106633796042024
2021-08-27,2.3273902870930097,2.1220169663486885,1.331919938868047,1.5943096306857896,1.5097871245899022,1.8493492107023901,1.481910979983893,2.285084285221804,2.04782277939434,2.285084285221804
2021-09-03,2.4251707102409803,2.2111690600252123,1.367200666643595,1.6476071613969228,1.5497793095458183,1.8652723210555866,1.502421405912259,2.283743342492374,2.005714077996804,2.283743342492374
2021-09-10,2.6376929618765286,2.404937946231463,1.4340273233053233,1.713834076186228,1.6255301282421837,2.0284187494479515,1.5809271963676728,2.4247990812614075,2.055259013789526,2.4247990812614075
2021-09-17,2.548323870543991,2.323454952542561,1.4139651558570245,1.6762356050170177,1.6027888198339992,1.9338986652283952,1.511238801489892,2.340243039742931,1.9880698274968,2.340243039742931
2021-09-24,2.4857002070940317,2.266357319596045,1.4111503727445276,1.6726193470240462,1.5995981450961674,1.8860518482458286,1.5256710271061014,2.2901747526580096,1.9375873465462221,2.2901747526580096
2021-09-30,2.463067328289692,2.2457216088231386,1.4038813804059123,1.6640034989516037,1.5913584373469831,1.8688789072860847,1.44394744611161,2.328111659693394,1.9894594766114209,2.328111659693394
2021-10-08,2.510011197839421,2.288523062538496,1.427144228386889,1.6807486625281391,1.6177278514071254,1.9040038761933693,1.425142132221719,2.369408130278209,2.0473301949220946,2.369408130278209
2021-10-15,2.469667409781276,2.25173928664112,1.4499325180495084,1.6683898367378462,1.6435593337057448,1.9012554579641294,1.471979031034034,2.3322560849830642,2.0183232000502755,2.3322560849830642
2021-10-22,2.425254297385389,2.211245271281909,1.43067426097923,1.6384036084796718,1.6274364502681087,1.8580622182388982,1.4777473315564231,2.361566284074697,2.0409830876663135,2.361566284074697
2021-10-29,2.3981868475373607,2.1865663044013477,1.4161240169256049,1.661509579432406,1.610613855894444,1.8567713578349436,1.416807340884141,2.3862915692737263,2.0931550083965584,2.3862915692737263
2021-11-05,2.3857575717978694,2.175233811460694,1.4949312990182824,1.6985378295550122,1.7002444948545885,1.7825768747647694,1.3472577006591688,2.4256716624765753,2.094011903589675,2.4256716624765753
2021-11-12,2.4559525701551266,2.2392346704025643,1.530162011674869,1.7533443033830072,1.7403137778266569,1.8763384699932444,1.373947565865421,2.553663619236534,2.210216954113107,2.553663619236534
2021-11-19,2.4494795442671156,2.233332836561395,1.535034663102257,1.739957126825995,1.7273161445477927,1.8571608436951124,1.4174318179385805,2.5275632075229533,2.1878870880216494,2.5275632075229533
2021-11-26,2.3837369519547216,2.1733914949341195,1.5101787862649074,1.711783065948925,1.6993467713602992,1.824123365498198,1.4666423285452987,2.4458563524891006,2.130503942068741,2.4458563524891006
2021-12-03,2.371362044136728,2.1621085723867446,1.503884746845965,1.7060262243534408,1.7001540394543757,1.8487497497105667,1.460390426290597,2.499115930242465,2.186627477600929,2.499115930242465
2021-12-10,2.379643314205682,2.1696590875223842,1.497190431397199,1.7130123549288492,1.6925860609404164,1.8235431587734525,1.470732266281916,2.483409895417302,2.1775735039959265,2.483409895417302
2021-12-17,2.2904358532424873,2.088323461633342,1.4673190735945285,1.660151271503767,1.6588162459737386,1.755182638446782,1.4074613375159755,2.417812775406802,2.0962778717241957,2.417812775406802
2021-12-24,2.2311167899580022,2.0342388246836824,1.4494593180698134,1.630719187905843,1.6386256458877322,1.7468234369752984,1.3333322427724488,2.402727782958199,2.07278887596981,2.402727782958199
2021-12-31,2.22497124113131,2.0286355707085817,1.4592099570763737,1.6561949315734938,1.649648823248253,1.7420118606508948,1.383510674054696,2.4346601711085634,2.098000339985721,2.4346601711085634
2022-01-07,2.240406242412521,2.042708558284401,1.424490743393627,1.6424689607221397,1.6103984674525722,1.7780422901631063,1.3401426669378194,2.4850168039552187,2.1550788032281925,2.4850168039552187
2022-01-14,2.190981544390307,1.9976451890929807,1.4306979360660075,1.6498997343642343,1.6174157496730033,1.7391139570912006,1.3715301806214104,2.445730234214339,2.113296178723252,2.445730234214339
2022-01-21,2.105600442640371,1.9197982772433966,1.458988330280222,1.6493201978774028,1.6493982723376739,1.671341836369637,1.4043358854033903,2.4445576771724995,2.103091632754103,2.4445576771724995
2022-01-28,2.0361308736730397,1.8564588344300754,1.3643232069426086,1.5420306786993094,1.5423785740692832,1.6215739270228378,1.3200876425591677,2.3498272112691048,2.025135108237881,2.3498272112691048
2022-02-11,2.118647916710818,1.931694417525079,1.4064789214903024,1.6210946095587457,1.621460342430825,1.6712006540390978,1.3156521232693756,2.4584450846036803,2.1181221267256722,2.4584450846036803
2022-02-18,2.149209898521926,1.9595595522590623,1.4032459284636185,1.6176384741027898,1.6180034272410155,1.6879103017991361,1.3989008851039655,2.4788817825911256,2.1478258890285304,2.4788817825911256
2022-02-25,2.077860689188419,1.894506332100455,1.354693868778446,1.561668470448718,1.5620207962732349,1.617237732446394,1.3450958020869175,2.3847702622606666,2.050938928151841,2.3847702622606666
2022-03-04,2.046223876308373,1.8656612114238926,1.334067752379358,1.5378910278909346,1.5382379893201188,1.6563958990676768,1.3625135123765337,2.353548433226083,2.0293393020482116,2.353548433226083
2022-03-11,1.9877496025760664,1.8123468181985707,1.2937437814071613,1.482550812756328,1.4828852889575046,1.5696869876224766,1.2775970800663554,2.2619581307775265,1.9567673541931987,2.2619581307775265
2022-03-18,1.9569017769237675,1.7842210630245618,1.273666210994936,1.4595431517645654,1.4598724372397445,1.5240901452201974,1.2682623503883133,2.1988630735023365,1.8997415466750747,2.1988630735023365
2022-03-25,1.9548701011602525,1.7823686661729434,1.2543084809949263,1.4373603836175237,1.4376846644696184,1.5222538039668647,1.2250126064546052,2.1962137138270146,1.8829036592521526,2.1962137138270146
2022-04-01,1.9719402966215527,1.797932555301746,1.306672268190354,1.4973660635529613,1.4977038822020077,1.514396227849621,1.2096576564408268,2.3255923753765892,1.9514479442306452,2.3255923753765892
2022-04-08,1.9495233791402509,1.7774937490162834,1.2703986681460402,1.4557987486022348,1.456127189307889,1.4971806481833088,1.1695825639522734,2.3103825538360208,1.9239734251770677,2.3103825538360208
2022-04-15,1.8667561965754345,1.7020300991791983,1.2281119438159955,1.4073407630062598,1.407658271174021,1.4484320392321013,1.0959966725230381,2.2768014516838795,1.880412307974796,2.2768014516838795
2022-04-22,1.7633620459036432,1.607759643912842,1.1641511143591194,1.3713811925437485,1.3343465579629556,1.3517523764649308,1.0252795236753764,2.1390910146445377,1.751595127993315,2.1390910146445377
2022-04-29,1.7448454622782115,1.590876998647076,1.151926681202159,1.3572092564206093,1.320334948898768,1.3533816733832593,1.0091130548033502,2.1042197859847778,1.7109641549834889,2.1042197859847778
2022-05-06,1.7033466935211088,1.5530401597320422,1.1065207957484824,1.294687179993346,1.2682908575268952,1.3181898810450672,0.9846265541827524,2.0519790104828917,1.6518369070610186,2.0519790104828917
2022-05-13,1.6815382791229692,1.5331561610668172,1.103682077893712,1.2781885790168013,1.2650371275327215,1.3281571512548993,1.023739041143224,2.06899551725356,1.6543903958192854,2.06899551725356
2022-05-20,1.7862982129375191,1.628671880188299,1.1405573562446372,1.3135725855839804,1.3073034623191386,1.434049761260226,1.0529180414858765,2.1548178763444508,1.7216674995958205,2.1548178763444508
2022-05-27,1.7353411159069083,1.5822113337752206,1.1105346831835938,1.2900620820518554,1.2728915634120932,1.3841539694954816,1.013404415073983,2.1067374860359895,1.693813689136787,2.1067374860359895
2022-06-02,1.8389173800315286,1.6766478324588958,1.1702261099136058,1.3502512314657775,1.3413096998676317,1.4192151170204934,1.0461810184500067,2.2102061588385316,1.7751064343218883,2.2102061588385316
2022-06-10,1.9737849184634428,1.7996144042235604,1.1786730075180545,1.3597725401459957,1.3509915088741598,1.523064850304247,1.093620393514237,2.277038648139245,1.8686790149174601,2.277038648139245
2022-06-17,2.052515827891395,1.871397949299213,1.1934494498647539,1.376819338041539,1.367928223310164,1.5396789973407952,1.1110665228793408,2.2996018207659104,1.876679740236706,2.2996018207659104
2022-06-24,2.106926607657928,1.9210074189516189,1.2349962231963627,1.4043676119403217,1.4155490118020588,1.598647878494443,1.0672613397743356,2.4014788431332703,1.944263906336493,2.4014788431332703
2022-07-01,2.0803480303765087,1.8967741855977804,1.2250143961758901,1.392782783509591,1.4041078712467954,1.573463013837107,1.0765459810308426,2.4168489983956474,1.9144332999778948,2.4168489983956474
2022-07-08,2.149793330600696,1.9600915011877527,1.2438651985577533,1.411856567971328,1.4257146050830003,1.6248911629781064,1.061551377285616,2.4967053315415586,1.9571699692283115,2.4967053315415586
2022-07-15,2.079872018404624,1.8963401778225801,1.2030787417794018,1.36593640324665,1.3789652891716728,1.566070902637983,1.002696662271947,2.400448028905728,1.8936240348890288,2.400448028905728
2022-07-22,2.1010842481325875,1.9156806002804943,1.2226704314580699,1.3762003072419964,1.4014212258322676,1.5488309374523468,1.0375920740422302,2.3911631526072696,1.8553832175983007,2.3911631526072696
2022-07-29,2.1279081504788624,1.94013751075148,1.2179824623088706,1.3709236730669347,1.3960478894836492,1.5505231620196567,1.0276128340475112,2.4126529886084107,1.8704556850658864,2.4126529886084107
2022-08-05,2.0637357686990434,1.8816278213096336,1.2249677674703479,1.3778562234067122,1.404054425562661,1.503504845258793,1.0615437914268075,2.358765161508798,1.8309221658733832,2.358765161508798
2022-08-12,2.041470072206034,1.861326891986451,1.2148177128715967,1.3662096958931087,1.3924204630556236,1.4870626854655908,1.0871441244381759,2.367477848025973,1.8145603350824389,2.367477848025973
2022-08-19,2.0021475986745725,1.8254743078903035,1.1984862592594436,1.33314090659761,1.3587172482109753,1.4403891633245736,1.0720819185219583,2.319042820025937,1.7810352504712141,2.319042820025937
2022-08-26,2.036023685681398,1.8563611049095416,1.1548056498945631,1.2911765109928142,1.2814905428701464,1.4544125389401774,1.0536244737022586,2.322772487532721,1.8502098830240368,2.322772487532721
2022-09-02,1.9550069469737132,1.782493436453007,1.1537819109256198,1.2962574956703172,1.2667063728351795,1.3965390665099873,1.011154588222563,2.2812872221450338,1.840804865105161,2.2812872221450338
2022-09-09,1.9930659727537534,1.817194061816887,1.1879683545379272,1.3059527312260952,1.2731601627319724,1.423726139383264,1.0409660480659417,2.3313232963650483,1.837670616186945,2.3313232963650483
2022-09-16,1.8871556253727082,1.7206294437978036,1.1472649967662736,1.2614245337391603,1.2295378781767137,1.3480701741222558,1.0012471828554041,2.2452289498650733,1.7570602362322514,2.2452289498650733
2022-09-23,1.8634111421817434,1.6989802187117342,1.093617966286067,1.2455530956683734,1.1720437018416603,1.3392258456369446,1.0126051003315744,2.1879866223296336,1.7322554802385284,2.1879866223296336
2022-09-30,1.8415915987913307,1.6790860730975625,1.0708556054390042,1.2164461326346148,1.1476490023284038,1.284656839809461,1.030814639921829,2.1377017492439463,1.6916046965450864,2.1377017492439463
2022-10-14,1.8355181505119158,1.6735485573810829,1.120977233765119,1.2735848981113498,1.2013649622126117,1.277185251909532,1.0700127953682677,2.12887058853124,1.72418132303722,2.12887058853124
2022-10-21,1.816685431623545,1.6563776732258886,1.132113194675652,1.280380017822064,1.2132995072287924,1.2691388134977613,1.0413977720151069,2.108852218463807,1.7107438085543818,2.108852218463807
2022-10-28,1.8062346210544178,1.64684906194708,1.1528014616468691,1.30356432003792,1.1798008221405587,1.221709909054608,0.9648226758495692,1.982632000263793,1.5798459868392356,1.982632000263793
2022-11-04,1.8901508886371987,1.723360399366871,1.2289601230016316,1.3792192603086457,1.257743168909544,1.2855589417744664,1.059167124323019,2.0863462041834,1.6749083975718542,2.0863462041834
2022-11-11,1.871493819223219,1.7063496650442402,1.210424527183415,1.3581875350459767,1.238773457373998,1.2895976432333849,1.0901808540587832,2.0157811307135365,1.6394725141853825,2.0157811307135365
2022-11-18,1.9652546815501792,1.7918368915488263,1.2828604819918872,1.439466134992186,1.3129059093865805,1.3544207441744809,1.1108711869496615,2.095965530413947,1.7401126863747691,2.095965530413947
2022-11-25,1.8429777830897753,1.6803499378718114,1.2213969124403916,1.3553666229090122,1.2500028230346991,1.2701495454525664,1.1072886817387413,2.019854869179104,1.6264978328252613,2.019854869179104
2022-12-02,1.8876335094544163,1.7210651584843162,1.246293065516006,1.4097646199130947,1.2580408046611309,1.310082995011685,1.139265385554514,2.084962201756013,1.6943369171839704,2.084962201756013
2022-12-09,1.9311849500414906,1.7607735375848108,1.275056216235469,1.4423005244796006,1.2868654075424213,1.3400908551237014,1.1423705593716822,2.1383323329464505,1.7458340687669143,2.1383323329464505
2022-12-16,1.9064480238684873,1.738219444562453,1.2417218094284872,1.4236519507031429,1.2532222673775884,1.3391402422698133,1.1167252723684449,2.1101322053438056,1.702533975140432,2.1101322053438056
2022-12-23,1.8583636299651471,1.6943781085195293,1.1940417436896178,1.3744873595441902,1.2051006030561084,1.3070365808785078,1.0515588677117675,2.0287743396477658,1.6360461874523848,2.0287743396477658
2022-12-30,1.865328005660652,1.7007279345318853,1.1925716066899155,1.3771589919537257,1.2036168500849251,1.3092113447048808,1.0925615808464115,2.023492749286563,1.6440258595607269,2.023492749286563
