year,ret,sh,dd,cal,n
2019,0.2081623735758409,1.8637813980060016,-0.055902247662678595,3.723685223390652,51
2020,0.45952672827816965,2.6341870418991675,-0.08886689571606177,5.17095510735968,52
2021,0.300395362538203,1.8500250661009991,-0.061870816993742084,4.855202777887779,55
2022,-0.004511945720974353,-0.044691538010206734,-0.09870178324093548,-0.045712909866688946,50
2023,0.2576097531606185,1.9286422619436758,-0.04878313320214145,5.280713563295892,50
2024,0.3770281338192365,2.1157766862733607,-0.056914794875843056,6.6244310401487985,51
2025,0.3591094114781235,2.3101404616654446,-0.057464504485957746,6.249238807338482,53
2026,0.14977858869023652,0.9138206046061198,-0.06461319218052397,2.3180806215512058,15
