trade_week,equity
2023-02-10,2.118295756710288
2023-02-17,2.0810258504226438
2023-02-24,2.1163271061863194
2023-03-03,2.187726217624741
2023-03-10,2.126130020000008
2023-03-17,2.125598487495008
2023-03-24,2.125598487495008
2023-03-31,2.2030819253651193
2023-04-07,2.370236893900301
2023-04-14,2.2932106799788365
2023-04-21,2.2501523759474016
2023-04-28,2.304970540223642
2023-05-05,2.328258437070714
2023-05-12,2.327701009688421
2023-05-19,2.327701009688421
2023-05-26,2.327701009688421
2023-06-02,2.327701009688421
2023-06-09,2.327701009688421
2023-06-16,2.327701009688421
2023-06-21,2.3531642845116414
2023-06-30,2.3526009824090806
2023-07-07,2.3526009824090806
2023-07-14,2.3526009824090806
2023-07-21,2.3526009824090806
2023-07-28,2.3526009824090806
2023-08-04,2.356799905015572
2023-08-11,2.255400027466463
2023-08-18,2.254851431581927
2023-08-25,2.254851431581927
2023-09-01,2.254851431581927
2023-09-08,2.254851431581927
2023-09-15,2.254851431581927
2023-09-22,2.254851431581927
2023-09-28,2.254851431581927
2023-10-13,2.254851431581927
2023-10-20,2.254851431581927
2023-10-27,2.254851431581927
2023-11-03,2.254851431581927
2023-11-10,2.254851431581927
2023-11-17,2.254851431581927
2023-11-24,2.254851431581927
2023-12-01,2.254851431581927
2023-12-08,2.254851431581927
2023-12-15,2.254851431581927
2023-12-22,2.254851431581927
2023-12-29,2.254851431581927
2024-01-05,2.254851431581927
2024-01-12,2.254851431581927
2024-01-19,2.254851431581927
2024-01-26,2.254851431581927
2024-02-02,2.254851431581927
2024-02-08,2.254851431581927
2024-02-23,2.254851431581927
2024-03-01,2.254851431581927
2024-03-08,2.254851431581927
2024-03-15,2.254851431581927
2024-03-22,2.254851431581927
2024-03-29,2.254851431581927
2024-04-03,2.254851431581927
2024-04-12,2.254851431581927
2024-04-19,2.254851431581927
2024-04-26,2.254851431581927
2024-04-30,2.254851431581927
2024-05-10,2.254851431581927
2024-05-17,2.254851431581927
2024-05-24,2.254851431581927
2024-05-31,2.254851431581927
2024-06-07,2.254851431581927
2024-06-14,2.254851431581927
2024-06-21,2.254851431581927
2024-06-28,2.254851431581927
2024-07-05,2.254851431581927
2024-07-12,2.254851431581927
2024-07-19,2.254851431581927
2024-07-26,2.254851431581927
2024-08-02,2.254851431581927
2024-08-09,2.254851431581927
2024-08-16,2.254851431581927
2024-08-23,2.254851431581927
2024-08-30,2.254851431581927
2024-09-06,2.254851431581927
2024-09-13,2.254851431581927
2024-09-20,2.254851431581927
2024-09-27,2.254851431581927
2024-09-30,2.4795399345343063
2024-10-11,2.3645505949869947
2024-10-18,2.564164845487311
2024-10-25,2.5527204097646052
2024-11-01,2.510105030635298
2024-11-08,2.694039092051453
2024-11-15,2.6304409199864964
2024-11-22,2.5891046014982337
2024-11-29,2.620665706492284
2024-12-06,2.6611418661893387
2024-12-13,2.6607181872901338
2024-12-20,2.611087724652049
2024-12-27,2.6056312837355877
2025-01-03,2.48005576462363
2025-01-10,2.4926045805064296
2025-01-17,2.5250517318985293
2025-01-24,2.5104859240265007
2025-01-27,2.4957205963258082
2025-02-07,2.6275167848294103
2025-02-14,2.683124369386273
2025-02-21,2.7301687418178773
2025-02-28,2.622856653796734
2025-03-07,2.6702306151194826
2025-03-14,2.6526215127309083
2025-03-21,2.6369646472482167
2025-03-28,2.621278249389924
2025-04-03,2.608391748793633
2025-04-11,2.594719243746214
2025-04-18,2.5930335982715182
2025-04-25,2.5799205100897877
2025-04-30,2.563146406630521
2025-05-09,2.58186980382622
2025-05-16,2.599433846402532
2025-05-23,2.5982234716318127
2025-05-30,2.5599100763201506
2025-06-06,2.586501311248198
2025-06-13,2.6038753738784095
2025-06-20,2.5844798873029706
2025-06-27,2.6354364179683443
2025-07-04,2.6370997370292497
2025-07-11,2.734009829610989
2025-07-18,2.7800254931588464
2025-07-25,2.830829715387897
2025-08-01,2.782223440649664
2025-08-08,2.8078826665424224
2025-08-15,2.9661439058545063
2025-08-22,3.172228746999653
2025-08-29,3.3791709743464473
2025-09-05,3.302387502801647
2025-09-12,3.349689224011843
2025-09-19,3.3812550238472165
2025-09-26,3.4388321768503154
2025-09-30,3.5149949102555538
2025-10-10,3.4830653867742285
2025-10-17,3.3790764154175537
2025-10-24,3.3759902012598917
2025-10-31,3.4093535008964664
2025-11-07,3.5001965777085404
2025-11-14,3.4732983228186
2025-11-21,3.339478803652963
2025-11-28,3.353790798910224
2025-12-05,3.381673855429113
2025-12-12,3.384454738253692
2025-12-19,3.3765630352840565
2025-12-26,3.4448275432132545
2025-12-31,3.466177236079507
2026-01-09,3.65532550485025
2026-01-16,3.629787158953766
2026-01-23,3.634250400061667
2026-01-30,3.6069578060443477
2026-02-06,3.569113179501798
2026-02-13,3.562173370856954
2026-02-27,3.690549317733489
2026-03-06,3.668587556106713
2026-03-13,3.6692669641817792
2026-03-20,3.5439057163821652
2026-03-27,3.5059511118303344
2026-04-03,3.4675172037667212
2026-04-10,3.5043379647731494
2026-04-17,3.5749535579163862
2026-04-22,3.633889219178652
