date,anchor_excess,ivol_excess_scaled,blend_excess,blend_cum_excess
2020-05-26,0.00013728903309081085,0.002547118804335461,0.001342203918713136,1.1084017914020423
2020-05-27,-0.005916896583224634,0.002964647886354597,-0.0014761243484350186,1.1067656525299048
2020-05-28,-0.001878633322069902,0.004120714629071205,0.0011210406535006514,1.108006381820289
2020-05-29,0.005521595246130766,0.0030425086659995877,0.004282051956065177,1.1127509227148953
2020-06-01,-0.00840542258207961,0.0026888927023972784,-0.0028582649398411655,1.1095703857657233
2020-06-02,-0.006647098210706779,0.0018909748735315922,-0.002378061668587593,1.1069317589627339
2020-06-03,0.0010945199222354028,-0.0011378582632688683,-2.1669170516732772e-05,1.1069077726696985
2020-06-04,0.006629270939071669,0.00028873884330445174,0.0034590048911880603,1.110736572069457
2020-06-05,0.00018136116684062435,0.0002901969423263101,0.00023577905458346723,1.110998460488311
2020-06-08,-0.004193621359717358,0.0004900692587198328,-0.0018517760504987626,1.1089411401470377
2020-06-09,0.003847247190071501,0.002115863121697351,0.002981555155884426,1.1122475093210156
2020-06-10,0.009192085827302124,0.00452242025787867,0.006857253042590397,1.1198744719384206
2020-06-11,-0.0020105530948460273,0.002452133315589966,0.00022079011037196938,1.1201217291466825
2020-06-12,0.008820185990083537,0.003487956575687048,0.006154071282885292,1.12701503811336
2020-06-15,0.008099983290476226,0.0004877150934273889,0.0042938491919518075,1.1318542707240804
2020-06-16,0.0015508408068299574,-0.00045200239243510754,0.0005494192071974249,1.1324761332001647
2020-06-17,0.009625116517517738,-0.0011030776330939582,0.00426101944221189,1.1373016360215715
2020-06-18,-0.013935887611270143,-0.00020144441234269867,-0.007068666011806421,1.129262430601854
2020-06-19,0.006067992988274859,-0.00016433681343929312,0.0029518280874177827,1.13259581916257
2020-06-22,0.0018083743891115093,0.000570957418979318,0.0011896659040454135,1.133943229791692
2020-06-23,0.008681233974708843,-0.00032894042250955697,0.004176146776099643,1.1386787431550667
2020-06-24,-0.004416213060637863,0.00014614434274585924,-0.002135034358946002,1.1362476249146292
2020-06-29,0.007546934794508986,-0.000881837155269127,0.0033325488196199295,1.1400342255958342
2020-06-30,0.0016217963200636034,0.0020189009123178833,0.0018203486161907432,1.1421094853208076
2020-07-01,-0.007773988713672149,0.0036072202600641026,-0.0020833842268040232,1.1397300324338069
2020-07-02,-0.010310394966559038,0.004664170507530365,-0.0028231122295143364,1.1365124466408982
2020-07-03,-0.0022885988197837246,0.0073417324132843435,0.0025265667967503094,1.1393839212526744
2020-07-06,-0.01707843637230359,0.004804599883855899,-0.006136918244223846,1.1323916152791635
2020-07-07,0.009163289394139566,0.005122752575804508,0.007143020984972037,1.1404803123503091
2020-07-08,-0.002433364589944124,0.004508804836190616,0.001037720123123246,1.141663811720461
2020-07-09,0.003856772703521702,0.002616300124787113,0.0032365364141544077,1.1453588482198165
2020-07-10,0.007750290332964178,0.0008150494949943797,0.004282669913979279,1.1502640420997974
2020-07-13,0.003983276850801908,0.0001399392306547746,0.002061608040728341,1.152635435697951
2020-07-14,-0.0001007448242703579,-0.00027199885238689264,-0.00018637183832862528,1.1524206169128772
2020-07-15,0.006932998999349302,0.0005737686370597928,0.0037533838182045474,1.1567460938081633
2020-07-16,-0.0038252339713855926,0.0005930792830992848,-0.001616077344143154,1.1548767026530338
2020-07-17,0.0021001693284636567,0.000814282349077599,0.001457225838770628,1.156559618824734
2020-07-20,-0.005596617324318078,0.00020233045400877862,-0.00269714343515465,1.153440211641456
2020-07-21,0.004816312862890137,-0.0005139104323128119,0.0021512012152886625,1.1559214936265019
2020-07-22,0.0023784448652452634,-0.0017837650913426106,0.0002973398869513264,1.1562651951927412
2020-07-23,0.006124848736564192,-0.0002809135507859424,0.0029219675928891247,1.15964376462188
2020-07-24,-0.0005842875072198618,-0.0006496920282548997,-0.0006169897677373807,1.1589282762848878
2020-07-27,0.0025980885921836998,-0.0007277108726016535,0.0009351888597910231,1.1600120930981663
2020-07-28,-0.0010298768833801087,-0.001344719055813567,-0.0011872979695968378,1.158634813095323
2020-07-29,0.0010274105452087554,-0.001208401474223401,-9.04954645073228e-05,1.1585299618997176
2020-07-30,0.0014006081167536168,-0.0011176528783193242,0.0001414776192171463,1.158693867960519
2020-07-31,0.0012628302439547504,-0.0018791849331730715,-0.0003081773446091605,1.158336784761076
2020-08-03,-0.0010470522159357009,-0.0015489076805579938,-0.0012979799482468472,1.1568332868411393
2020-08-04,-0.0011396527644960276,-0.0026676079811430112,-0.0019036303728195195,1.1546311038600199
2020-08-05,0.005844919752830012,-0.0018813217866169446,0.001981798983106534,1.1569193506075128
2020-08-06,-0.005877695248072762,-0.0021786396668505405,-0.004028167457461651,1.152259085728488
2020-08-07,0.004832943635862273,-0.001880589768535542,0.0014761769336633654,1.1539600240124444
2020-08-10,-0.0031226772705587515,-0.0025146195378611823,-0.0028186484042099667,1.1507074164322395
2020-08-11,-0.00022120896172315055,-0.0017387257511505502,-0.0009799673564368503,1.1495797607273261
2020-08-12,-0.01774446729700894,-0.0016975491156090584,-0.009721008206309,1.138404686439489
2020-08-13,-0.0013764001516346764,-0.0013214389595712136,-0.001348919555602945,1.1368690700957609
2020-08-14,-4.492072180934143e-06,-0.001140805762693667,-0.0005726489174373006,1.1362180432535027
2020-08-17,-0.0008474905629723064,-0.0014681852676837657,-0.0011578379153280361,1.134902486922944
2020-08-18,0.005009420511945868,-0.0013892660211516712,0.0018100772453970985,1.1369567480902678
2020-08-19,-0.0021284911620581687,-0.001412354450099402,-0.0017704228060787853,1.1349438539339236
2020-08-20,-0.0030005304739348137,-0.0018402531411983597,-0.0024203918075665866,1.132196845127814
2020-08-21,-0.0006989831903612182,-0.001107331562653788,-0.000903157376507503,1.1311742931954782
2020-08-24,-0.0009898803089919749,-0.0009586334075551547,-0.0009742568582735648,1.1300722388824298
2020-08-25,0.0007529342219584776,-0.0007131874812911293,1.9873370333674104e-05,1.1300946972265369
2020-08-26,0.0011396551967910063,-0.0012637939205380369,-6.20693618735153e-05,1.1300245529698234
2020-08-27,0.00015322861981699733,-0.0005985538328334551,-0.00022266260650822888,1.129772938757441
2020-08-28,0.002155340157431082,-0.0012334152939934887,0.00046096243171879665,1.1302937216385807
2020-08-31,0.00309743156606993,-0.0012214377269710369,0.0009379969195494465,1.131353933667664
2020-09-01,-0.0004246506262082806,-0.0009906266395307774,-0.0007076386328695289,1.1305533439167519
2020-09-02,0.00030389569590264165,-0.0005636402729451766,-0.00012987228852126746,1.130406516366682
2020-09-03,-6.515178683695272e-05,-0.00019513583954552092,-0.00013014381319123683,1.130259400952186
2020-09-04,-0.002149727215942159,-0.0005110008024328377,-0.0013303640091874983,1.1287557445241134
2020-09-07,0.0018782091004010699,-0.00018205935050954222,0.0008480748749457638,1.129713013910995
2020-09-08,-0.0013216326266591513,-0.00012539870718452557,-0.0007235156669218385,1.1288956488463049
2020-09-09,0.0015319865696448868,-0.00014468973709979882,0.0006936484162725439,1.129678705525264
2020-09-10,0.01954294665937635,-1.2076831862488358e-05,0.009765434913756931,1.1407105093975283
2020-09-11,0.001268371911938198,9.277285250238062e-05,0.0006805723822202893,1.1414868454663327
2020-09-14,0.0021173055198987893,8.283356263706473e-05,0.001100069541267927,1.1427425603767882
2020-09-15,-0.0014638563216546594,0.00011340740623574851,-0.0006752244577094555,1.1419709526511563
2020-09-16,-0.0001920321906802348,2.549153124653178e-05,-8.327032971685151e-05,1.141875860353402
2020-09-17,-0.005215993354889831,-2.2957395701161315e-05,-0.0026194753752954965,1.1388847446555619
2020-09-18,0.00213001014043298,-6.929224843482774e-05,0.001030358945999076,1.1400582047406795
2020-09-21,-0.003923732756902162,-0.00016259023411233488,-0.0020431614955072484,1.1377288817141162
2020-09-22,-0.002582550346079405,7.738581931374522e-05,-0.00125258226338283,1.1363037826963427
2020-09-23,-0.0032072266350779742,-7.856999384134284e-05,-0.0016428983144596585,1.1344369511270367
2020-09-24,0.00048101172757331084,6.226255974854452e-05,0.0002716371436609277,1.1347451063401042
2020-09-25,9.047732351073156e-05,8.620659016629285e-05,8.83419568385122e-05,1.1348453519433113
2020-09-28,0.006169976703792824,0.00016030496427906667,0.0031651408340359452,1.138437297307063
2020-09-29,-0.007744412359995049,0.00012348888039131188,-0.003810461739801869,1.134099325542511
2020-09-30,-0.0014633177591516888,0.00012484197764225499,-0.0006692378907547169,1.1333403433019786
2020-10-09,-0.005941986542068481,1.4039360017005454e-05,-0.002963973591025738,1.1299811524547876
2020-10-12,0.00429071045320294,9.415895078744997e-05,0.002192434701995195,1.1324585623460302
2020-10-13,1.9077744273804612e-05,9.000301198228317e-05,5.454037812804389e-05,1.1325203270642348
2020-10-14,0.003278798837408274,0.00012604921714419497,0.0017024240272762346,1.1344483568804078
2020-10-15,0.0019175138684813045,-6.013341380082435e-05,0.0009286902273402401,1.1355019079828648
2020-10-16,-0.00019538027145881727,-7.871250508199477e-05,-0.00013704638827040602,1.1353462915475017
2020-10-19,0.0013451167791287048,-0.0001243337917894795,0.0006103914936696126,1.1360392972662317
2020-10-20,-0.00022822932080546337,-0.00023842633762828825,-0.0002333278292168758,1.1357742276830953
2020-10-21,0.010495854055045974,-0.00031659654677103664,0.005089628754137468,1.1415548968505196
2020-10-22,0.00291214247506101,-0.00024308212509493407,0.001334530174983038,1.1430783363067663
2020-10-23,0.0058302119413641135,-6.70680905927364e-05,0.0028815719253856885,1.1463721987491844
2020-10-26,-0.009560316144231435,-0.00021831313867547018,-0.0048893146414534525,1.1407672243732847
2020-10-27,-0.0020662037277061887,-0.00016521492585607275,-0.0011157093267811307,1.1394944597413652
2020-10-28,0.005104906047066038,-0.00015640618391851713,0.0024742499315737604,1.142313853830409
2020-10-29,0.007874129214431112,-0.00021741651794428334,0.0038283563482434143,1.1466870383244072
2020-10-30,-0.0058857244509388125,-0.00018970311200994602,-0.003037713781474379,1.1432037313050512
2020-11-02,-0.0002693384982859954,-0.0002501734993869627,-0.00025975599883647904,1.1429067772779524
2020-11-03,-0.0033489619659182084,-0.0002684330297477752,-0.0018086974978329918,1.1408396046496334
2020-11-04,0.002229878981953698,-0.00025224229086514215,0.000988818345544278,1.1419676877800344
2020-11-05,-0.003494612966399152,-0.00010403398123375175,-0.0017993234738164518,1.1399129185130719
2020-11-06,-0.0037327103768193654,-5.672795825982706e-05,-0.0018947191675395961,1.1377531036570392
2020-11-09,-0.006024438520097818,-5.075956132624534e-05,-0.0030375990407120316,1.1342970659208034
2020-11-10,0.012093371535480632,-2.5302121740529346e-05,0.006034034706870052,1.1411414537844704
2020-11-11,0.008834563207957094,-5.2903604834197295e-06,0.004414636423736838,1.1461791784109832
2020-11-12,0.005275640853085642,4.408779129725866e-05,0.0026598643221914502,1.1492278595144771
2020-11-13,-0.01985248127492138,-8.508968529720508e-05,-0.009968785480109292,1.1377714535152121
2020-11-16,0.011937904596808185,2.7276037525909874e-05,0.005982590317167047,1.1445782739961614
2020-11-17,-0.0006324325554097139,0.00012444150309897476,-0.00025399552615536957,1.1442875562352317
2020-11-18,-0.003933726998707284,0.0001327224598410204,-0.0019005022694331317,1.1421128351377225
2020-11-19,0.0013837887232571978,0.00010487091890301733,0.0007443298210801075,1.1429629437799538
2020-11-20,0.0051374308568205955,0.0031475497117492888,0.004142490284284942,1.14769765666986
2020-11-23,0.004120053729975335,0.002332927078023793,0.003226490403999564,1.1514006921457982
2020-11-24,5.913532503132984e-05,0.00280281171120974,0.0014309735181205349,1.1530483160450047
2020-11-25,-0.003492750664188101,0.0022199920662433433,-0.0006363792989723788,1.1523145399659587
2020-11-26,0.008288809335500169,0.003204870627525176,0.0057468399815126725,1.1589367072355132
2020-11-27,0.003558550542128124,0.002639682708193887,0.0030991166251610053,1.1625283872524161
2020-11-30,-0.006253022085046383,0.002348314473258668,-0.0019523538058938573,1.1602587205311041
2020-12-01,-0.004413699146610881,0.0029442150969246823,-0.0007347420248430992,1.1594062296894392
2020-12-02,-0.004411105013922051,0.003562907177965033,-0.0004240989179785091,1.1589145267619305
2020-12-03,-0.0014309603291669498,0.003992286226052006,0.0012806629484425282,1.1603987056567664
2020-12-04,0.004937094751421142,0.00282571919168606,0.003881406971553601,1.1649026852826843
2020-12-07,-0.0012422375937031986,0.001981641129860789,0.0003697017680787952,1.165333351865073
2020-12-08,0.001729929980362112,0.00186043001993742,0.001795180000149766,1.1674253349918486
2020-12-09,0.008153190850199363,0.0014427449492136048,0.004797967899706484,1.1730266042744437
2020-12-10,-0.0007070463630628845,0.001003927244451769,0.00014844044069444232,1.1732007288605284
2020-12-11,0.00711995844158463,-7.600223049504683e-05,0.0035219781055447915,1.1773327161409846
2020-12-14,0.006766920480779053,0.0011331581781112974,0.003950039329445175,1.181983226673584
2020-12-15,-0.004686007041185371,0.001068886495858057,-0.001808560272663657,1.1798455387668674
2020-12-16,0.012314449539976168,0.000599512281205945,0.006456980910591057,1.187463778888131
2020-12-17,0.0019518040024228878,0.00020131154429717653,0.0010765577733600322,1.1887421522498764
2020-12-18,-0.0015643640536565362,-4.3935656102705035e-05,-0.0008041498548796206,1.1877862254206555
2020-12-21,-0.010888800208278215,0.0014002825320193024,-0.004744258838129456,1.182151060122895
2020-12-22,0.010223289258171937,0.0006744827920754923,0.005448886025123715,1.1885924665139838
2020-12-23,-0.006024785811416914,0.0001663108897370494,-0.0029292374608399325,1.185110796935399
2020-12-24,-0.0002572052142937441,-0.000821436112806481,-0.0005393206635501126,1.1844716421940154
2020-12-25,0.0001718605180678696,-0.0005381263011220007,-0.00018313289152706554,1.1842547264772485
2020-12-28,0.01808138525620735,0.0004470978960106808,0.009264241576109014,1.1952259483509826
2020-12-29,-0.008355786966740279,-0.0003356578013078361,-0.004345722384024057,1.1900318281932674
2020-12-30,0.0058978009054672,-0.0011082014692889368,0.002394799718089132,1.1928817160799416
2020-12-31,-0.0003523938600715212,-0.0021526782762790676,-0.0012525360681752945,1.1913875887054846
2021-01-04,0.008052460125321566,-0.0015325536554330178,0.0032599532349442744,1.1952714565293574
2021-01-05,0.006840928973996956,-0.0019234853791196068,0.0024587217974386746,1.1982102965133825
2021-01-06,0.005904417922837137,-0.001582386187200158,0.0021610158678184894,1.2007996479771315
2021-01-07,0.01310893439504244,-0.002685496057630343,0.005211719168706049,1.2070578785202692
2021-01-08,-0.007564898773590811,-0.0017013383971213494,-0.00463311858535608,1.2014654362296966
2021-01-11,-0.0083736740885549,-0.0009803514061662339,-0.004677012747360567,1.1958461670689373
2021-01-12,0.0064159174668280555,-0.0017599341757937106,0.0023279916455171724,1.1986300869551976
2021-01-13,-0.006388159031950152,-0.0009464848833661721,-0.003667321957658162,1.194234324518197
2021-01-14,-0.00806932055276917,-0.001582654478406004,-0.004825987515587587,1.1884709645773859
2021-01-15,0.0009764146587390649,-0.00066276545577761,0.00015682460148072744,1.1886573460627772
2021-01-18,-0.001483329181088849,-0.0011829163311262978,-0.0013331227561075734,1.1870727199055264
2021-01-19,-0.005685481201447456,-0.0010350097969685193,-0.003360245499207988,1.1830838641412313
2021-01-20,0.014961934266031032,-0.0010245334856479715,0.0069687003901915305,1.1913284211269015
2021-01-21,0.009735212658481832,0.0022237070576237696,0.0059794598580528,1.1984519215987872
2021-01-22,0.01690358076752254,-5.2178833434323e-05,0.00842570096704411,1.208549719113558
2021-01-25,0.003891663394265272,0.00018347161628823352,0.002037567505276753,1.2110122207497351
2021-01-26,-0.007483816724158553,-4.5641704117237794e-05,-0.0037647292141378954,1.2064530876636006
2021-01-27,0.003625825484238769,0.00010053145236191257,0.0018631784683003408,1.2087009250795497
2021-01-28,-0.006812649360305622,0.0006408049021897616,-0.0030859222290579302,1.204970968026564
2021-01-29,-0.00017463821470195933,0.0014548758748702587,0.0006401188300841497,1.2057422926329024
2021-02-01,0.0025111537461831985,0.0012931805389391911,0.0019021671425611948,1.2080358160043452
2021-02-02,0.00709961652394081,0.0007038644957535319,0.003901740509847171,1.2127492582849957
2021-02-03,0.0066129387629483265,0.0007235283759043066,0.0036682335694263168,1.2171979058255336
2021-02-04,0.0028656066741888308,0.0011785894781547693,0.0020220980761718,1.2196591993692236
2021-02-05,0.007871946521408005,-0.00019182728098025075,0.003840059620213877,1.224342763411144
2021-02-08,0.004152748194186592,-0.0002529440105981764,0.0019499020917942075,1.2267301119265923
2021-02-09,0.00268718412053823,0.0007096638509385395,0.0016984239857383847,1.2288136197727162
2021-02-10,0.008665720094015011,-0.0003148576223443857,0.0041754312358353125,1.233944446543735
2021-02-18,-0.022908441537893065,0.0007758866747645728,-0.011066277431564246,1.220289274963144
2021-02-19,-0.007100020727177178,0.00026523696549978187,-0.003417391880838698,1.2161190683026104
2021-02-22,-0.009129542264575501,0.0010505515066687283,-0.004039495378953387,1.2112065609459448
2021-02-23,-0.003495800534855133,-0.0023816552640848867,-0.00293872789947001,1.2076471544332719
2021-02-24,-0.010617147453223683,0.000658617338275066,-0.004979265057474308,1.2016339591554441
2021-02-25,0.011718050034400462,0.0014397888548313956,0.006578919444615929,1.2095394121746428
2021-02-26,-0.003044090642274956,0.0013361198839817092,-0.0008539853791466234,1.208506483201144
2021-03-01,0.00022207699527317776,0.00134054934993911,0.0007813131726061438,1.2094507052356491
2021-03-02,-0.002383105492350133,0.0009766197188009625,-0.0007032428867745852,1.2086001676302875
2021-03-03,0.009646845308470514,0.0003368598213007737,0.004991852564885644,1.214633321476994
2021-03-04,0.0004360331763362975,0.000678511898077533,0.0005572725372069153,1.2153102032698295
2021-03-05,-0.009633484105286087,0.00036019016033589997,-0.004636646972475093,1.2096752388952203
2021-03-08,0.0058950676544966,0.000459040705699508,0.003177054180098054,1.2135184426695134
2021-03-09,0.011503489026889297,0.001071730652224117,0.006287609839556707,1.221148573170126
2021-03-10,0.0007520166155844884,0.0016364461131426812,0.001194231364363585,1.2226069070967536
2021-03-11,0.006404596709166985,0.002133602397050182,0.004269099553108583,1.2278263376974676
2021-03-12,0.0025516391340837203,0.0011237171644582268,0.0018376781492709735,1.2300826873293538
2021-03-15,0.019135446494012283,0.0019316580798064194,0.010533552286909352,1.2430398276335597
2021-03-16,-0.011065326366887266,0.0025710727767000842,-0.00424712679509359,1.2377604798742488
2021-03-17,-0.005428213266078021,0.0028896860646541586,-0.0012692636007119312,1.2361894355507448
2021-03-18,-0.005338779414115581,0.0015099290402372308,-0.0019144251869391753,1.2338228433594982
2021-03-19,0.003377590487398337,0.0016505039375201355,0.002514047212459236,1.2369247322395147
2021-03-22,-0.00016544863654550286,0.0015943659826244162,0.0007144586730394567,1.2378084638423603
2021-03-23,-0.010928673073489163,0.0020714711639877614,-0.004428600954750701,1.2323267040975896
2021-03-24,-0.007995337825614344,0.0015323229975504056,-0.003231507414031969,1.2283444312167886
2021-03-25,0.0017193067573393788,0.0006950937158464496,0.0012072002365929142,1.229827288904771
2021-03-26,-0.005944295373304141,0.0022613850614258716,-0.0018414551559391345,1.2275626171027028
2021-03-29,0.022388064922753144,0.0027902235071185213,0.012589144214935833,1.2430165799222725
2021-03-30,-0.004782952985357945,0.0025334895191636833,-0.0011247317330971307,1.2416185197300682
2021-03-31,-0.0012961913562057788,0.001905792883166279,0.0003048007634802501,1.2419969660028332
2021-04-01,-0.0007775253015592562,0.0031696028806669626,0.0011960387895538532,1.2434824425506807
