trade_date,ew_ret,ew_cum,ew_MA200,ew_slope_21,mkt_ret_252,mkt_ret_21,mkt_TS_mom,mkt_vol_60,mkt_vol_60_med252,breadth,mkt_disp,mkt_disp_med252
2021-09-29,-0.029268804684640284,-0.11001512151557012,-0.14184407818623046,0.003563168496367869,-0.032759042259884553,-0.036656684477375315,0.0038976422174907613,0.011365145686563874,0.0108861612607461,0.429191064844936,0.16917390617050873,0.13253686917321328
2021-09-30,0.02100732506414883,-0.08900779645142129,-0.14183789404683206,0.0034533913373591962,-0.0058027205924234306,-0.016191889959918344,0.010389169367494913,0.011681761040875049,0.0108861612607461,0.4665367121507472,0.16426366960938713,0.13253686917321328
2021-10-08,0.013828603034654363,-0.07517919341676693,-0.14175111692032077,0.003529284817317152,0.0047048602937218905,-0.0016629268363533237,0.006367787130075214,0.011770523327570977,0.0108861612607461,0.5181975736568457,0.15204465123102268,0.1327423625998018
2021-10-11,-0.002216102780368322,-0.07739529619713525,-0.14158275403590578,0.00365862295457256,-0.009767054135036198,-0.00027266360139913343,-0.009494390533637065,0.011757253904212993,0.0108861612607461,0.5192640692640693,0.15646516715325545,0.13297363552672647
2021-10-12,-0.01667688723561324,-0.0940721834327485,-0.14149388599242468,0.0035973878557620242,-0.024703935651922644,-0.027516217606186548,0.002812281954263904,0.011942433880340267,0.0108861612607461,0.47941048981361073,0.14556715141851048,0.13321283707223824
2021-10-13,0.003451530430524406,-0.09062065300222409,-0.1413038180728701,0.0036260594518476297,-0.00618069885248863,-0.027147572771632697,0.020966873919144067,0.011845633518674114,0.0108861612607461,0.483409238776838,0.13173093872474076,0.13321283707223824
2021-10-14,0.005393176749081303,-0.0852274762531428,-0.1411172771719915,0.003576006798929693,-0.007760666942524044,-0.0369109277271431,0.029150260784619055,0.01184826469682928,0.0108861612607461,0.4931714719271624,0.12555477094525394,0.13321283707223824
2021-10-15,-0.0071560587911574484,-0.09238353504430025,-0.14095851526379774,0.003493398883332527,0.011798862704535607,-0.05471899009923256,0.06651785280376817,0.011845674771487406,0.0108861612607461,0.46470333477695974,0.13832523246188885,0.13338528632818403
2021-10-18,0.006555246988215799,-0.08582828805608445,-0.1407074332580724,0.0034276465609965334,0.02379280865538528,-0.05651213174385879,0.08030494039924407,0.01184311053405995,0.0108861612607461,0.48100172711571676,0.13839990697073357,0.13353479061821547
2021-10-19,0.004517586030190498,-0.08131070202589395,-0.14047647100599042,0.0033535738776208357,0.043012572800032144,-0.05318183273374906,0.0961944055337812,0.011854107333429294,0.0108861612607461,0.48315334773218144,0.12851189733606122,0.13353479061821547
