trade_date,n_stocks,spread_top_bot_20,universe_std,universe_mean,ic_mom,ic_lot,spread_mom_q5q1,q5_mom,q1_mom,cap_mom,eff_mom,spread_lot_q5q1,q5_lot,q1_lot,cap_lot,eff_lot,gate_mom_on,gate_inv_on,active_leg,active_ls,inactive_ls,gate_wrongness,year
2019-09-23,3330,0.23914645379677413,0.09308864746223941,-0.025650830861112986,0.07445753299134043,0.07194557510661684,0.019537965847927115,-0.01924039832704242,-0.038778364174969535,0.24624624624624625,0.08169874793347516,0.015944182289915933,-0.022424064981860184,-0.03836824727177612,0.16216216216216217,0.06667120518318556,0,1,inv,0.015944182289915933,0.019537965847927115,0.003593783558011182,2019
2019-10-28,3337,0.22749950482887268,0.08721040135787046,-0.04018912944526078,-0.07185513590345251,-0.06439888490467005,-0.01911040853830699,-0.05422113583720835,-0.035110727298901356,0.17391304347826086,-0.08400197860950082,-0.017357154139500914,-0.0472096812009704,-0.02985252706146949,0.13193403298350825,-0.07629534909342828,0,1,inv,-0.017357154139500914,-0.01911040853830699,-0.0017532543988060777,2019
2019-11-25,3356,0.2298414313192556,0.09994805302180307,0.06272954752707173,-0.015131224890055368,0.07688318135475515,-0.008668660771651904,0.058038996672532345,0.06670765744418425,0.23695976154992549,-0.03771583183195076,-0.002569634057185091,0.06819935222906605,0.07076898628625114,0.16989567809239942,-0.011180029825065803,1,0,mom,-0.008668660771651904,-0.002569634057185091,0.0060990267144668125,2019
2019-12-23,3362,0.3045390435714683,0.12643590693027099,0.058081494254295485,0.08162366905672859,0.035885231668834144,0.017928287991837884,0.06855455084829025,0.050626262856452366,0.2425595238095238,0.05887024462146025,-0.013975192880989744,0.05267366692661863,0.06664885980760837,0.15773809523809523,-0.04588965906340376,1,0,mom,0.017928287991837884,-0.013975192880989744,-0.03190348087282763,2019
2020-01-21,3373,0.33461064906653704,0.1428458231192371,0.022104548068453474,-0.003364188731185135,-0.09840035165365695,-0.0027820729705902193,0.023281092507602883,0.026063165478193102,0.21216617210682492,-0.008314358728125854,-0.060130583102050994,0.0032774662609024205,0.06340804936295341,0.1261127596439169,-0.1797031363759558,1,0,mom,-0.0027820729705902193,-0.060130583102050994,-0.05734851013146078,2020
2020-02-26,3388,0.31790029544008747,0.11879753982388043,-0.06596107679251409,0.07175778880244317,0.16754116676236738,0.01648569303092777,-0.06845335152389857,-0.08493904455482634,0.19940915805022155,0.05185806137142995,0.05144032354705593,-0.03971675799734802,-0.09115708154440395,0.2363367799113737,0.161812757914692,1,0,mom,0.01648569303092777,0.05144032354705593,0.03495463051612816,2020
2020-03-25,3393,0.2882673433398038,0.1119493801334905,0.0076292499839602955,0.13940192199217924,0.053328769293208074,0.04062969078775014,0.027410928109037256,-0.013218762678712883,0.3023598820058997,0.14094447992971812,0.007754122931869256,0.017511772897149686,0.00975764996528043,0.20353982300884957,0.026899068212276996,1,0,mom,0.04062969078775014,0.007754122931869256,-0.03287556785588088,2020
2020-04-23,3405,0.32813599321037457,0.13301408809447587,0.010123450779997415,0.1914557686867399,0.03747885505077575,0.06457167375259543,0.03275923860543793,-0.03181243514715749,0.28487518355359764,0.19678327001206855,0.011459168720247943,0.01368907553691338,0.0022299068166654373,0.1894273127753304,0.034922010865480524,1,0,mom,0.06457167375259543,0.011459168720247943,-0.05311250503234748,2020
2020-05-26,3433,0.30834919016999796,0.12495432481566751,0.0652034382263294,0.17240647413104315,-0.015117705846366998,0.053380524359559166,0.09951683741533508,0.04613631305577592,0.30903790087463556,0.17311712195556475,-0.009750855126138394,0.059428047501452114,0.06917890262759051,0.14285714285714285,-0.03162276872127534,1,0,mom,0.053380524359559166,-0.009750855126138394,-0.06313137948569755,2020
2020-06-23,3448,0.3806180200903513,0.1540722177826925,0.09590910316846758,-0.004694922275963016,0.06250798994381587,-0.0030513904642785056,0.09075990264970077,0.09381129311397927,0.21915820029027577,-0.008016936411876046,0.017908999812120338,0.0994169549129424,0.08150795510082207,0.17851959361393324,0.047052422289068425,1,0,mom,-0.0030513904642785056,0.017908999812120338,0.020960390276398844,2020
2020-07-23,3458,0.3065039670756146,0.12106563249979987,0.07616121729056181,-0.026231698744037205,0.05746767705859887,-0.011023427038007905,0.06760018267053129,0.0786236097085392,0.19681620839363242,-0.03596503870140259,0.006821002873918541,0.08359989207400283,0.07677888920008429,0.19247467438494936,0.022254207470782255,1,0,mom,-0.011023427038007905,0.006821002873918541,0.017844429911926446,2020
2020-08-20,3473,0.31581573377770306,0.12154378990224651,-0.009171382330116372,-0.06661503081302672,0.09866932923152981,-0.028920946837378402,-0.025700099185288424,0.0032208476520899794,0.17723342939481268,-0.09157538318763855,0.01908771971674231,-0.0018903242701012169,-0.02097804398684353,0.21613832853025935,0.060439419811103554,1,0,mom,-0.028920946837378402,0.01908771971674231,0.04800866655412071,2020
2020-09-17,3504,0.24962611353157838,0.09411110641251777,-0.02563826576622907,-0.003966503632377906,-0.021263960508189884,-0.00650198674097071,-0.029849419556936374,-0.023347432815965664,0.22285714285714286,-0.026046901299643842,-0.016841532638922997,-0.028912937855920667,-0.01207140521699767,0.16428571428571428,-0.06746703059490808,1,0,mom,-0.00650198674097071,-0.016841532638922997,-0.010339545897952288,2020
2020-10-23,3537,0.32967891021006335,0.127618226438638,0.02330329266571476,0.02517696773497788,0.10084786147370424,0.007081842144579556,0.016142076798425078,0.009060234653845521,0.20084865629420084,0.021481028738135476,0.01853289805023161,0.027725622772249995,0.009192724722018385,0.18953323903818953,0.05621499427556012,0,1,inv,0.01853289805023161,0.007081842144579556,-0.011451055905652053,2020
2020-11-20,3557,0.2814315858875383,0.11596320055018505,-0.033798234652851304,0.1275461216931838,0.021371434050791185,0.03131908123492261,-0.02071520606659392,-0.052034287301516526,0.27566807313642755,0.11128488345099222,-0.0007320499333574523,-0.03688522645734672,-0.03615317652398927,0.18424753867791843,-0.0026011647948073024,0,1,inv,-0.0007320499333574523,0.03131908123492261,0.03205113116828006,2020
2020-12-18,3580,0.3121387214458052,0.12013704102013059,-0.037715477618100686,0.09735214536840543,-0.04378799633099317,0.029361296036699073,-0.017218471423699633,-0.046579767460398706,0.2709497206703911,0.09406489493100875,-0.025081237440262118,-0.05075002499120765,-0.02566878755094553,0.12569832402234637,-0.08035285505139364,0,1,inv,-0.025081237440262118,0.029361296036699073,0.054442533476961194,2020
2021-01-18,3588,0.32816382202172445,0.12635450753093289,-0.004873814596212029,0.01694431611048764,0.007837581170945046,-0.0054652516813435475,-0.011550097462879421,-0.0060848457815358735,0.21199442119944212,-0.016654034706427047,-0.0059076856792902,-0.010392449372559764,-0.004484763693269564,0.14365411436541142,-0.01800224547268684,1,0,mom,-0.0054652516813435475,-0.0059076856792902,-0.0004424339979466523,2021
2021-02-22,3611,0.30994273170507514,0.1217223596537231,0.008174524249658989,0.022843153609016613,0.08330645000665866,-0.008162866117487006,-0.0035946083249862038,0.004568257792500802,0.21052631578947367,-0.02633669153195162,0.022269315192575866,0.017533222602280914,-0.004736092590294953,0.1745152354570637,0.07184977389231424,0,1,inv,0.022269315192575866,-0.008162866117487006,-0.030432181310062874,2021
2021-03-22,3632,0.2761519675427665,0.10954475890149316,0.025125136169938885,0.05983510957750273,0.10896269324124017,0.01445657394091494,0.03480066866232726,0.020344094721412322,0.2493112947658402,0.0523500667750126,0.022726779888171195,0.03915812288283917,0.016431342994667978,0.2465564738292011,0.08229809148345682,0,1,inv,0.022726779888171195,0.01445657394091494,-0.008270205947256255,2021
2021-04-20,3657,0.3205622005562646,0.12920635175332623,0.010388947608650665,0.021023702219738337,-0.044086020814142896,0.007545065192547362,0.01422093151726547,0.006675866324718107,0.22571819425444598,0.02353697715904924,-0.026888856174588114,-0.00030276930838112797,0.026586086866206986,0.16552667578659372,-0.08388030818333686,0,1,inv,-0.026888856174588114,0.007545065192547362,0.034433921367135474,2021
2021-05-21,3698,0.34081021102694553,0.13328466988075313,0.05652430009440237,0.012557249077248233,0.06645937891686726,-0.001595879476700729,0.06673890899021069,0.06833478846691142,0.2381596752368065,-0.004682604643481629,0.0073687131002980535,0.06632325857712588,0.05895454547682783,0.19350473612990526,0.02162116292846478,1,0,mom,-0.001595879476700729,0.0073687131002980535,0.008964592576998782,2021
2021-06-21,3729,0.35146991519255466,0.13921243434743097,0.018085035148381307,0.08871692940731128,0.0009208586550186518,0.036543501672887335,0.03478588309649468,-0.001757618576392655,0.2563758389261745,0.10397334193700984,-0.01845675990204039,0.016991777427204112,0.0354485373292445,0.18791946308724833,-0.052513057602465794,1,0,mom,0.036543501672887335,-0.01845675990204039,-0.055000261574927725,2021
2021-07-19,3796,0.3289378791812871,0.12965216653120942,0.0077127959312875425,0.03351414169447158,0.08283592649557936,0.004943784477106094,0.009769394634376195,0.004825610157270101,0.22793148880105402,0.01502953837183778,0.008983492071072782,0.012212424999078658,0.0032289329280058756,0.21212121212121213,0.02731060373293683,1,0,mom,0.004943784477106094,0.008983492071072782,0.004039707593966688,2021
2021-08-16,3855,0.401845608692816,0.15744186773076185,0.06668771030335742,0.08055885350266644,0.1176477904052515,0.025629957171661243,0.06489593204349757,0.03926597487183633,0.2178988326848249,0.06378060781859539,0.02705394746900136,0.07755267095927987,0.05049872349027851,0.1880674448767834,0.0673242331974375,1,0,mom,0.025629957171661243,0.02705394746900136,0.0014239902973401178,2021
2021-09-13,3884,0.2913689565742458,0.11764125925942734,-0.04687937081012732,0.054587825826430965,0.10230382712441514,0.008789480412523379,-0.04395816901948506,-0.05274764943200844,0.2190721649484536,0.030166152619226165,0.02040163556037091,-0.036977044977943754,-0.057378680538314665,0.22036082474226804,0.07001993554921568,1,0,mom,0.008789480412523379,0.02040163556037091,0.011612155147847532,2021
2021-10-20,3911,0.35215115267262265,0.1344982066176837,0.037076288915945076,-0.0804415931865287,0.055470549606623905,-0.0337220251600045,0.02346025422213664,0.05718227938214114,0.1815856777493606,-0.09576008740585945,0.01118798607488225,0.05354899607245868,0.04236100999757643,0.21483375959079284,0.031770408786033884,0,1,inv,0.01118798607488225,-0.0337220251600045,-0.04491001123488675,2021
2021-11-17,4007,0.2922863063676684,0.13473288721219936,0.05559501229127073,0.0116575859896123,0.16742503886804055,0.014330687953668035,0.06070313772171474,0.046372449768046706,0.23470661672908863,0.04902962486255306,0.03992919689000733,0.07668239007922374,0.03675319318921641,0.20973782771535582,0.13660987880759695,1,0,mom,0.014330687953668035,0.03992919689000733,0.025598508936339297,2021
2021-12-15,4048,0.35311402688232696,0.1414844394056874,0.0022578613182916924,0.0011386162861129873,0.10913143583141457,-0.014503689889330727,-0.01997565206203796,-0.005471962172707233,0.17552533992583436,-0.04107367248303617,0.028953514511363854,0.008013665932149323,-0.02093984857921453,0.17676143386897405,0.08199480141583962,0,1,inv,0.028953514511363854,-0.014503689889330727,-0.04345720440069458,2021
2022-01-13,4085,0.2970175981380594,0.11400834516872317,-0.044744607785703085,0.1208452462715095,0.08089543746576112,0.03621973893038475,-0.04355412069473811,-0.07977385962512286,0.20563035495716034,0.12194475733908915,0.026488413869562216,-0.042466471838673456,-0.06895488570823567,0.1701346389228886,0.08918129442703897,1,0,mom,0.03621973893038475,0.026488413869562216,-0.009731325060822534,2022
2022-02-17,4136,0.2902693373800072,0.12179599757636682,-0.051231100361511114,0.08082357809397245,0.04283462912833001,0.015595120130994539,-0.0455565605532973,-0.06115168068429184,0.22974607013301088,0.05372637796247189,-0.006247380287655022,-0.051869157444115944,-0.04562177715646092,0.1825876662636034,-0.02152270144702277,0,1,inv,-0.006247380287655022,0.015595120130994539,0.02184250041864956,2022
2022-03-17,4191,0.3314108752101168,0.12619369375191106,-0.04531674095621801,-0.00019292653464633174,0.09088690474914762,-0.00013950785645238523,-0.0625430422653872,-0.06240353440893482,0.1801909307875895,-0.0004209513534036452,0.02961612290252693,-0.04888216870347376,-0.07849829160600069,0.162291169451074,0.08936376298378894,0,1,inv,0.02961612290252693,-0.00013950785645238523,-0.029755630758979315,2022
2022-04-18,4230,0.2986833168667451,0.11676926497060086,-0.025791207699531162,0.04845089013928407,0.080217348050668,0.01684700053680673,-0.010771614584820472,-0.0276186151216272,0.2553191489361702,0.05640422342143357,0.01924288074150019,-0.019306692492877628,-0.03854957323437782,0.2044917257683215,0.06442569656505198,1,0,mom,0.01684700053680673,0.01924288074150019,0.002395880204693463,2022
2022-05-19,4274,0.2973773052578342,0.11624007778574674,0.07120090960988179,0.038359960973330554,0.09200455335497833,0.019754305302106034,0.08787155747340089,0.06811725217129486,0.27400468384074944,0.0664284225892037,0.02822384903173278,0.07766059978924894,0.04943675075751616,0.1990632318501171,0.09490922317445151,0,1,inv,0.02822384903173278,0.019754305302106034,-0.008469543729626744,2022
2022-06-17,4330,0.2967877209969826,0.127196114581753,0.021142651398159792,0.10955756885497646,0.10423431069726322,0.033272291827985565,0.03644832623099997,0.0031760344030144086,0.24826789838337182,0.11210804718003761,0.01715100013018729,0.0322891126952493,0.015138112565062008,0.20785219399538107,0.0577887793759556,1,0,mom,0.033272291827985565,0.01715100013018729,-0.016121291697798273,2022
2022-07-15,4370,0.30905069173593375,0.12242968842160326,0.049133782421084876,-0.02674791876148468,0.12316439831344689,-0.006102143046238663,0.041037720278920074,0.04713986332515874,0.17048054919908467,-0.019744796596192698,0.029324673749165753,0.06879103853799878,0.03946636478883303,0.21739130434782608,0.09488629060963895,0,1,inv,0.029324673749165753,-0.006102143046238663,-0.035426816795404416,2022
2022-08-12,4411,0.27278559767545646,0.10176158308449636,-0.03016587584041116,0.100881735558315,0.056113382241765236,0.027305856029507455,-0.026099958247007553,-0.05340581427651501,0.22448979591836735,0.10010006489416749,0.017507966856408572,-0.030930411718644028,-0.0484383785750526,0.16326530612244897,0.06418215259750801,0,1,inv,0.017507966856408572,0.027305856029507455,0.009797889173098883,2022
2022-09-09,4460,0.24934795664920165,0.1003094190818569,-0.04558060341398263,0.03587948941619042,0.053574702009292915,0.005351101729291527,-0.04320697340253134,-0.048558075131822864,0.2219730941704036,0.02146037930769889,0.003312328754263294,-0.04479121305846627,-0.048103541812729564,0.15022421524663676,0.01328396189315193,0,1,inv,0.003312328754263294,0.005351101729291527,0.002038772975028233,2022
2022-10-17,4486,0.27053821855008076,0.10883481981169012,0.048966725660594054,-0.06415308853706728,0.14806554245732784,-0.017984465814126105,0.039278465995942244,0.05726293181006835,0.18729096989966554,-0.06647661801911697,0.03142046545953542,0.05777245409692921,0.02635198863739379,0.19843924191750278,0.11614057942692858,0,1,inv,0.03142046545953542,-0.017984465814126105,-0.04940493127366152,2022
2022-11-14,4532,0.2564885656518189,0.10064657219376262,-0.0017721213041554489,-0.002486939134751505,0.09214218392483778,-0.0007387827177890612,-0.009953292852216054,-0.009214510134426993,0.18322295805739514,-0.002880372916085283,0.021103138565450028,-0.0022234216535281168,-0.023326560218978144,0.16556291390728478,0.08227711247797831,0,1,inv,0.021103138565450028,-0.0007387827177890612,-0.02184192128323909,2022
2022-12-12,4573,0.22346925556750064,0.0884575768700043,-0.021748049482323766,-0.017201072589595075,0.09242993592457617,0.0038797635781640492,-0.017171544249734362,-0.02105130782789841,0.23085339168490154,0.017361509386655365,0.025062356246757664,-0.010610217716849167,-0.03567257396360683,0.20021881838074398,0.11215124954487256,0,1,inv,0.025062356246757664,0.0038797635781640492,-0.021182592668593615,2022
2023-01-10,4609,0.2696608587200728,0.1080755962527841,0.09798866465263342,-0.12030949052937026,0.21283063803160607,-0.03632700573365992,0.08010506073554291,0.11643206646920283,0.1748099891422367,-0.13471367667552356,0.06410452691770936,0.12460780369001766,0.060503276772308295,0.23669923995656894,0.23772277230732414,0,1,inv,0.06410452691770936,-0.03632700573365992,-0.10043153265136928,2023
2023-02-14,4651,0.21975313000247854,0.08406442943194149,-0.03176767842431292,0.0765205522413105,0.07677352540962407,0.014092410718635498,-0.03766909658489909,-0.051761507303534585,0.19032258064516128,0.06412837313614853,0.016019511783367635,-0.032120414620243266,-0.0481399264036109,0.16881720430107527,0.07289776388253016,0,1,inv,0.016019511783367635,0.014092410718635498,-0.0019271010647321368,2023
2023-03-14,4690,0.27895161885777886,0.11507460283554967,0.0071923341216243485,-0.0802849484905196,0.008298698214886078,-0.02979639242058125,-0.012687796764917067,0.017108595655664183,0.1439232409381663,-0.10681562825334485,-0.021360234708412404,-0.006726956646928881,0.014633278061483523,0.14712153518123666,-0.07657325953466769,0,1,inv,-0.021360234708412404,-0.02979639242058125,-0.008436157712168844,2023
2023-04-12,4712,0.2987110563301454,0.11523092458847804,-0.03851556538803261,0.08386713269774845,0.06165412176151074,0.021757264258161504,-0.04242377167373769,-0.0641810359318992,0.2070063694267516,0.0728371575041891,0.017341501816855294,-0.03582141849097458,-0.053162920307829875,0.13906581740976645,0.05805443571425388,1,0,mom,0.021757264258161504,0.017341501816855294,-0.0044157624413062105,2023
2023-05-15,4739,0.27848620442273353,0.11135597122703571,0.022118206701255777,0.0250108505827087,0.06274904676974472,0.004321870030434752,0.019132117323967142,0.01481024729353239,0.20696937697993664,0.01551915305604972,0.003428273273376435,0.025655048869950518,0.022226775596574082,0.1932418162618796,0.01231038815902141,1,0,mom,0.004321870030434752,0.003428273273376435,-0.000893596757058317,2023
2023-06-12,4783,0.24733228731498197,0.09234545917848097,0.01781042280884011,0.05354075795848167,0.08983265854444325,0.01052568531722301,0.02523966803668758,0.01471398271946457,0.2688284518828452,0.042556859160964966,0.027151559743568147,0.024958811006026333,-0.0021927487375418124,0.1903765690376569,0.10977765999871324,1,0,mom,0.01052568531722301,0.027151559743568147,0.01662587442634514,2023
2023-07-12,4832,0.23777269825969605,0.09125554914089358,-0.01317680694816915,-0.05196388147674933,0.19170257299465968,-0.0137565967476358,-0.031395157963054865,-0.017638561215419065,0.15320910973084886,-0.057856082083111174,0.04528123795209223,-0.0010458550261425576,-0.04632709297823479,0.20910973084886128,0.19043918113187214,1,0,mom,-0.0137565967476358,0.04528123795209223,0.05903783469972804,2023
2023-08-09,4883,0.20157638168376416,0.07846755410485798,-0.028214384446242434,0.12233892855958381,0.06153037277694191,0.02693064816146088,-0.022263181528747573,-0.049193829690208454,0.22028688524590165,0.13360021613896245,0.012261339591850554,-0.023330357602638258,-0.03559169719448881,0.19672131147540983,0.0608272630425836,0,1,inv,0.012261339591850554,0.02693064816146088,0.014669308569610327,2023
2023-09-06,4914,0.24043525331577636,0.10209766079588214,-0.005052332437410089,-0.01472721520523666,0.05237047671525868,-0.0031251589686732417,-0.006138861108598393,-0.0030137021399251514,0.20773930753564154,-0.012997923247839221,0.003383942768164549,-0.0037799053082228653,-0.007163848076387414,0.18533604887983707,0.014074237124121883,0,1,inv,0.003383942768164549,-0.0031251589686732417,-0.00650910173683779,2023
2023-10-12,4944,0.21111673240475926,0.0858114130026059,0.01855945924009775,0.017171501184785068,0.036069120462854064,0.00668887396333687,0.018581617078081297,0.011892743114744427,0.22672064777327935,0.031683296189488015,-0.000655626256202007,0.015421638757066102,0.01607726501326811,0.15182186234817813,-0.00310551536457575,0,1,inv,-0.000655626256202007,0.00668887396333687,0.007344500219538877,2023
2023-11-09,4972,0.2658312271202393,0.11279040216099952,0.006213591829856561,0.11048094016051158,0.01892085094391428,0.016072011021179177,0.01805349668158983,0.0019814856604106527,0.25553319919517103,0.060459454652066036,0.002781875661204708,0.0031892901175186415,0.0004074144563139336,0.1790744466800805,0.010464818942984547,0,1,inv,0.002781875661204708,0.016072011021179177,0.013290135359974468,2023
2023-12-07,4989,0.24099670588889643,0.09488492350412601,-0.036558726457916184,0.08773910802563291,-0.0835809285800517,0.007353192225367677,-0.038563354992451705,-0.04591654721781938,0.22868605817452356,0.03051158810758859,-0.02002313925231046,-0.04482352567579577,-0.02480038642348531,0.11735205616850551,-0.08308470100641735,1,0,mom,0.007353192225367677,-0.02002313925231046,-0.027376331477678137,2023
2024-01-05,5017,0.3334183010436115,0.12553385197435682,-0.25156637220509565,0.034478650969320984,-0.10689343430353135,0.025386249759071694,-0.24942629443970596,-0.27481254419877765,0.2033898305084746,0.07613934112078373,-0.04007915666655165,-0.277203909657803,-0.23712475299125135,0.11465603190428714,-0.12020682890262,1,0,mom,0.025386249759071694,-0.04007915666655165,-0.06546540642562335,2024
2024-02-02,5051,0.40048906554327823,0.15116846577806023,0.2587541708479919,0.12301680104907128,0.24851178648122288,0.0629089592005182,0.3146261103427739,0.2517171511422557,0.3326732673267327,0.1570803415448556,0.09352969374212,0.2962218240118288,0.20269213026970878,0.24752475247524752,0.2335386950333925,1,0,mom,0.0629089592005182,0.09352969374212,0.030620734541601802,2024
2024-03-11,5071,0.28834916050273335,0.10905892777775116,-0.015527715819518739,0.11933022493706355,0.21063228739565665,0.029988385244569187,-0.011604729983349878,-0.041593115227919066,0.2357001972386588,0.10400025161261019,0.05725145427756217,0.008759771995049554,-0.04849168228251261,0.22485207100591717,0.19854905829358038,1,0,mom,0.029988385244569187,0.05725145427756217,0.02726306903299298,2024
2024-04-10,5106,0.29654675980532985,0.11344225065262882,0.009996630051280268,0.0218397410916478,0.023854763968760257,0.0045334322917155445,0.005175538483188353,0.0006421061914728088,0.19000979431929482,0.015287411316486976,0.006670796113274008,0.0069887659195340705,0.00031796980626006254,0.16062683643486778,0.02249492160242485,1,0,mom,0.0045334322917155445,0.006670796113274008,0.0021373638215584634,2024
2024-05-13,5132,0.22763299258028358,0.08865369712836263,-0.06576503508910478,0.029673095086430047,-0.12892192473163705,0.005200519996811766,-0.062089531709666655,-0.06729005170647842,0.2290448343079922,0.022846073136685584,-0.022710031641952004,-0.08472271132377322,-0.06201267968182122,0.12085769980506822,-0.09976599342884108,1,0,mom,0.005200519996811766,-0.022710031641952004,-0.02791055163876377,2024
2024-06-11,5164,0.23744294804301683,0.08909179618194864,-0.07453330444110158,0.1550975331208262,0.045658181850693355,0.030442428036809965,-0.06732352171110105,-0.09776594974791102,0.24224806201550386,0.12820944267965712,0.010842885366911692,-0.07235801232466385,-0.08320089769157554,0.1686046511627907,0.045665223820196665,1,0,mom,0.030442428036809965,0.010842885366911692,-0.019599542669898273,2024
2024-07-09,5194,0.2619228884058924,0.10604496522139926,0.02050612523520511,-0.04363862116653425,0.18602998535100873,-0.012785606737097747,0.00874801953342552,0.021533626270523267,0.18882466281310212,-0.04881439272036568,0.04516079922343946,0.03666311411151576,-0.008497685111923706,0.2138728323699422,0.17242020923904677,1,0,mom,-0.012785606737097747,0.04516079922343946,0.05794640596053721,2024
2024-08-06,5211,0.2280866816076076,0.09655635722128833,-0.034508487111939906,-0.0008406143429427836,0.09212062019677696,-0.004026617936142632,-0.03932071125216492,-0.03529409331602229,0.21113243761996162,-0.017653893281984284,0.0253909490295738,-0.021148641010009458,-0.04653959003958326,0.21880998080614203,0.11132148905237488,0,1,inv,0.0253909490295738,-0.004026617936142632,-0.029417566965716433,2024
2024-09-03,5221,0.2884546960191683,0.11909832978451865,0.1616643972845526,-0.10908836219510211,0.12440740513558919,-0.02445227351495266,0.1552763264142311,0.17972859992918375,0.1839080459770115,-0.08476989229992556,0.019998099964083527,0.16777864474691515,0.14778054478283162,0.20306513409961685,0.06932839104396006,0,1,inv,0.019998099964083527,-0.02445227351495266,-0.04445037347903619,2024
2024-10-10,5230,0.47592580596436646,0.19324153997449525,0.19620901199117682,-0.04693012699936806,-0.05344174534818328,0.026572564922424075,0.25197691720156046,0.22540435227913638,0.3355640535372849,0.0558334189686987,-0.051418789497655715,0.177010533719757,0.22842932321741272,0.14244741873804972,-0.10803950711070613,1,0,mom,0.026572564922424075,-0.051418789497655715,-0.07799135442007979,2024
