id,label,rebal,ic_k1,ic_k5,ic_k10,ic_mean_k20,ic_ir_k20,sharpe_ls_gross,sharpe_ls_net5,sharpe_top3_gross,sharpe_top3_net5,sharpe_top5_gross,sharpe_top5_net5,turnover_q5_ann,turnover_top3_ann,turnover_top5_ann,sharpe_train_ls,sharpe_val_ls,sharpe_test_ls,worst_year_ls,best_year_dropped_sharpe_ls
F1,range_pos_252,21,0.02916331995444817,0.0345970826126444,0.031137303335066147,0.028937697106965497,0.3167867537281099,0.2301641046185838,0.2277700702938648,0.6079484096767671,0.6050064001175354,0.4136235621578045,0.4095078204215451,7.607142857142857,8.0,8.399999999999999,0.5963678057239221,-0.23333467956562168,0.16781975536670155,-0.6403301662429958,0.06087327283440569
F2,range_pos_120,21,0.02988048739266645,0.03923040995308887,0.03634742106945542,0.028982872904465364,0.3090119007903727,0.40845410800968995,0.4059475461404845,0.5617062150500999,0.5585686163430891,0.41909771569377935,0.4156783779017582,7.178571428571429,8.0,8.399999999999999,1.2959339339480684,-1.5698275740032712,0.24376062337771404,-1.5698275740032712,0.10916468712829877
F3,range_pos_60,21,0.026573379004175595,0.040800383720629795,0.03907045867762162,0.03659671045074341,0.3986165872681844,0.41501400699818186,0.4145732543355885,0.3211720867557262,0.31937929219836886,0.09294672672957391,0.09126695295978253,5.0,8.0,6.6000000000000005,0.4099659724526451,0.9674593952413696,0.26168126812068176,-0.675360023482051,0.12178154428903391
F4,multi_window_rank,21,0.03327559743048005,0.043663209724235326,0.039978040332837805,0.03358572390915592,0.35922931810111874,0.314535971620592,0.31214926067587445,0.9785614891056464,0.9753000052574851,0.6576580755758101,0.6536621013605984,7.607142857142857,8.0,8.399999999999999,1.1442553613912059,-0.266867037632326,-0.03734835347318763,-1.17133725522649,0.08532647275339682
F5,range_pos_252_div_vol60,21,0.03212503661705841,0.018671472463470066,0.011508807359266092,0.0018316754774356854,0.020098217527428703,0.03421319040727019,0.03298310124964514,0.15882915184358878,0.1565693707040685,-0.06941413458488709,-0.07142852359767793,4.607142857142857,6.999999999999999,4.8,-0.046333616588344145,-0.9207578955070224,0.37318699970633795,-0.9207578955070224,-0.19466505022118044
F6,range_pos_252_MA200_gate,21,0.030021374514369457,0.044074167929319265,0.0438438788886719,0.059454045496581065,0.6567660947844541,0.2563478417886486,0.25537921602855723,0.32225174394782297,0.3181933016999662,0.10714023332500788,0.10270922425411659,3.0,8.0,7.800000000000001,0.6274274482445982,,-0.07790848255493697,-0.18594524383429814,-0.0782858506209388
F7,range_pos_252_resid_mom,21,0.01972166354660519,0.01722571628220769,0.019628463091972925,0.013828315327345735,0.15299688781744974,0.11198512084018145,0.110060638625499,-0.19134362254400997,-0.19489883680619458,-0.23697251244717665,-0.24061254358194825,5.892857142857142,9.0,7.200000000000001,0.22805491289182298,-1.6098710182106557,0.4089232906548989,-1.6098710182106557,-0.1406396342537828
F8,range_pos_252_rebal42,42,0.02916331995444817,0.0345970826126444,0.031137303335066147,0.028937697106965497,0.3167867537281099,-0.11045247736285299,-0.11045247736285299,0.1535834350037113,0.1535834350037113,0.04265129124924903,0.04265129124924903,,,,0.15221276802756953,,-0.11458936373430759,,
