id,label,ic_k1,ic_k5,ic_k10,ic_mean_k20,ic_ir_k20,sharpe_ls_gross,sharpe_ls_net5,sharpe_top3_gross,sharpe_top3_net5,sharpe_top5_gross,sharpe_top5_net5,turnover_q5_ann,turnover_top3_ann,turnover_top5_ann,sharpe_train_ls,sharpe_val_ls,sharpe_test_ls,worst_year_ls,best_year_dropped_sharpe_ls
E1,p/max_252,0.034446016768214516,0.026514147392479877,0.018604645717637643,0.010530922806755317,0.11564985491749112,-0.03435234252393267,-0.03674337089753431,0.09785989141409399,0.09495345802507119,0.0579791195153221,0.054458288379439126,7.607142857142857,9.0,9.0,-0.29171598027837603,-0.6054796232077461,0.35335915371230003,-0.6054796232077461,-0.3029199285589275
E2,p/max_60,0.028277644623783023,0.027547987905035844,0.027169717998023465,0.022619266400878992,0.23661126545255268,0.18863132125503693,0.18691807335182015,-0.0031464018167958892,-0.004723716197740075,0.023813065773805854,0.02189810094771153,8.285714285714286,6.0,6.6000000000000005,0.8230821082908464,-0.37492679242661736,-0.2678201621758304,-1.0052084102450716,-0.1262375779108474
E3,range_pos_252,0.029125830624770043,0.03486913279936192,0.03153362319305655,0.02850119298001435,0.31193259220129815,0.6275216959173975,0.6248256415107559,0.31548796019966563,0.3127476136265031,0.4902473210040959,0.4863475995067286,7.607142857142857,9.0,9.0,0.6709627598064891,-0.1116088351373483,0.7451455856991499,-0.18057406582740826,0.40771912021981455
E4,max60/max252,0.026774851829921884,0.0214340177757912,0.019185345667879015,0.022011805552497432,0.24423910455252462,-0.11021314170504395,-0.11248576894216347,0.2977773853957864,0.29592634979491383,0.33315169331497946,0.33075397877770046,4.992424242424242,5.0,4.8,-0.2899226528597838,-0.4586544150759509,0.11667391714528846,-0.4586544150759509,-0.3185096324934918
E5,z(e1)+z(e2),0.034642640162730054,0.027487048791904993,0.019735552083848175,0.006424615021027197,0.06947167196095573,-0.11570169122230338,-0.11786766019294428,0.24274748543974034,0.2396662557280974,0.15510872606752102,0.15156466268382843,7.178571428571429,9.0,9.0,-0.4288908397255946,-0.8169274239802593,0.2395374566531241,-0.8169274239802593,-0.4931218547097842
E6,e1·MA200_gate,0.030291792797069148,0.02122227644567957,0.016020307589946256,0.025653951588214107,0.29982972572554456,-0.0937571374259131,-0.09454769341611456,0.008340005089219647,0.004738782845376956,-0.0025687610893322765,-0.006183944927004331,3.0,8.0,7.800000000000001,-0.022600529526316217,,-0.16330760387837093,0.23965450755436188,-0.284823260463675
E7,e1.shift(21),0.031433943335121756,0.010880761532118114,-0.0010666839269331413,0.002440396604132193,0.027051308658870895,-0.49468550585717447,-0.4970324263058669,-0.5816981915821848,-0.5842437775596891,-0.4865861867948527,-0.4896304102559967,7.607142857142857,9.0,9.0,-0.6708656268399984,-0.5336579368081733,-0.3187933189294328,-1.719567795161563,-0.7546362543412767
E8,-e1,-0.034446016768214516,-0.026514147392479877,-0.018604645717637643,-0.010530922806755317,-0.11564985491749112,-0.07630722549572296,-0.07809560649117298,0.3148773748852754,0.31199154858466005,-0.07003195973098801,-0.07338087253028407,5.821428571428572,8.0,6.6000000000000005,-0.33121957269386365,0.4096630066553958,-0.03670676000261459,-0.6353199090141523,-0.16800738667488255
