alpha,raw_gross_sharpe,resid_gross_sharpe,pct_retained,pass
alpha_01,1.9832245602212748,2.3583863125301736,118.91675606654653,True
alpha_02,2.169936324234734,1.211198753304286,55.81724863430896,True
alpha_03,2.4940889303505163,2.525094334989665,101.24315553715205,True
alpha_04,2.5752306054615204,2.0903412649813355,81.17103223875031,True
alpha_05,2.0642571299158554,2.4067370582000738,116.59095290605481,True
alpha_06,1.1894190783006182,-0.11425606469525852,-9.60603934977248,False
alpha_07,0.8968628516651681,1.16046274304105,129.39132676601187,True
alpha_08,2.064898573816667,2.4039899733661545,116.42169760051343,True
