date,n,r_q5,r_q1,r_uni,tov_q5,tov_q1,ls_gross,ls_net,q5_excess,year
20180130,2859,-0.022065852292969725,-0.02323193077863021,-0.027022820169669847,1.0,1.0,0.001166078485660485,0.00016607848566048498,0.004456967876700121,2018
20180306,2874,0.022376043809784463,0.0454060269671549,0.02166450294754572,0.7740805604203153,0.6935201401050788,-0.023029983157370437,-0.023763783507633134,0.00032450058202858464,2018
20180403,2901,0.006641523652002624,-0.009133695423918804,-0.0010071754377882624,0.7526132404181185,0.7038327526132404,0.01577521907592143,0.01504699607940575,0.0072723924695818265,2018
20180507,2917,-0.025594956905970936,-0.04171261999060133,-0.03383545883918166,0.7655172413793103,0.7775862068965518,0.016117663084630394,0.015346111360492463,0.00785774331252107,2018
20180604,2952,-0.13120568731497598,-0.12342951469926172,-0.12586383653509825,0.7735849056603774,0.7598627787307033,-0.007776172615714255,-0.008542896457909796,-0.005728643232707916,2018
20180703,2990,0.0038076575299698504,-0.018357053220423896,0.003195218903208602,0.7677966101694915,0.7491525423728813,0.022164710750393748,0.021406236174122562,0.0002285403216765025,2018
20180731,3036,-0.04071611235959382,-0.045130934471140506,-0.039015204457908244,0.7424749163879598,0.7508361204013378,0.004414822111546687,0.0036681665931520384,-0.002072145359879555,2018
20180828,3067,-0.04480066485178493,-0.04974554649749385,-0.042072565532638564,0.7759472817133444,0.7528830313014827,0.004944881645708922,0.004180466489201508,-0.003116072960003039,2018
20180926,3090,-0.07425791546311376,-0.08850005714891081,-0.07767886217296302,0.766721044045677,0.7601957585644372,0.014242141685797044,0.013478683284491987,0.0030375861878264186,2018
20181031,3109,0.040684321265974,0.032562476060389985,0.04131633715983223,0.7750809061488673,0.7508090614886731,0.008121845205584018,0.0073589002217652475,-0.0010195563469326638,2018
20181128,3147,-0.036975532833801526,-0.0372307502489708,-0.03269277500292427,0.7568438003220612,0.7520128824476651,0.000255217415169276,-0.0004992109262155871,-0.004661179731038284,2018
20181226,3158,0.03416438508169645,0.026286043274365907,0.036232770180905025,0.753577106518283,0.7360890302066773,0.00787834180733054,0.00713350873896806,-0.0024451736524677193,2018
20190125,3169,0.17624941793156138,0.20448476645744906,0.18742879247412841,0.757527733755943,0.7337559429477021,-0.028235348525887688,-0.02898099036423951,-0.01155813840944501,2019
20190301,3185,0.12307101868269214,0.11945889862261601,0.11784691487261409,0.7898894154818326,0.7488151658767772,0.003612120060076135,0.00284276776939683,0.004829159102337137,2019
