date,n,r_q5,r_q1,r_uni,tov_q5,tov_q1,ls_gross,ls_net,q5_excess,year
20180130,2859,-0.021119600846130248,-0.034943909183327404,-0.02702282016966985,1.0,1.0,0.013824308337197156,0.012824308337197155,0.005403219323539602,2018
20180306,2874,0.018663561294959732,0.023947803938313448,0.02166450294754572,0.7688266199649737,0.7285464098073555,-0.0052842426433537155,-0.00603292915823988,-0.0033853549625684756,2018
20180403,2901,0.00017314606512062333,-0.002210667640422222,-0.0010071754377882626,0.7491289198606272,0.7195121951219512,0.0023838137055428453,0.001649493148051556,0.0008057570429785724,2018
20180507,2917,-0.030085904709816827,-0.03810666130415681,-0.03383545883918166,0.7620689655172413,0.7482758620689656,0.008020756594339984,0.007265584180546881,0.003368519646606213,2018
20180604,2952,-0.12955035972205173,-0.12405920526288933,-0.12586383653509825,0.7238421955403087,0.7375643224699828,-0.005491154459162401,-0.006221857718167546,-0.004048444284723632,2018
20180703,2990,0.0013692192143502436,-0.008839154863814827,0.003195218903208602,0.7186440677966102,0.7203389830508475,0.01020837407816507,0.009488882552741343,-0.0021853217227566636,2018
20180731,3036,-0.036301418806337,-0.04335818370818999,-0.03901520445790823,0.7307692307692308,0.6889632107023411,0.007056764901852988,0.006346898681117203,0.0023484010361866153,2018
20180828,3067,-0.03576592464107656,-0.042880342932580764,-0.042072565532638564,0.7265238879736409,0.7051070840197693,0.007114418291504207,0.006398602805507502,0.005943378947575187,2018
20180926,3090,-0.07333247877002187,-0.08731355497007078,-0.07767886217296302,0.7357259380097879,0.6933115823817292,0.013981076200048903,0.013266557439853145,0.003978520433936254,2018
20181031,3109,0.05077460440203417,0.03457054807848149,0.04131633715983223,0.7475728155339806,0.6990291262135923,0.01620405632355268,0.015480755352678892,0.009084480834434949,2018
20181128,3147,-0.0373605818118405,-0.03265089192066433,-0.03269277500292427,0.7568438003220612,0.7471819645732689,-0.004709689891176171,-0.005461702773623836,-0.005046228709077259,2018
20181226,3158,0.03926690706400042,0.029031642294968473,0.036232770180905025,0.7344992050874404,0.713831478537361,0.010235264769031947,0.009511099427219546,0.002666887280551675,2018
20190125,3169,0.18397731738097384,0.18326710668583474,0.1874287924741284,0.7432646592709984,0.7274167987321711,0.0007102106951391018,-2.5130033862482966e-05,-0.0038231074227900483,2019
20190301,3185,0.12446879159352077,0.11426658761207817,0.11784691487261409,0.7440758293838863,0.731437598736177,0.0102022039814426,0.009464447267382568,0.006249838806214737,2019
20190329,3179,-0.06935559832861543,-0.08364539335061849,-0.07114730712197352,0.750392464678179,0.750392464678179,0.01428979502200306,0.013539402557324881,0.001416512561019001,2019
20190429,3194,-0.045400058736858026,-0.036420255997894106,-0.043665340854138146,0.737007874015748,0.7322834645669292,-0.00897980273896392,-0.009714448408255258,-0.002103221819727754,2019
20190530,3211,0.02055842645000236,0.029888817077660838,0.03607167631575221,0.7836990595611285,0.7507836990595611,-0.009330390627658478,-0.010097632006968824,-0.015905099395530416,2019
20190628,3226,-0.030763729338803496,-0.05087901383277483,-0.039666070750406436,0.7601246105919003,0.7445482866043613,0.020115284493971333,0.019362948045373203,0.00852227910630699,2019
20190726,3235,-0.006877883549377542,-0.019948343205414533,-0.013706649350894336,0.7193798449612403,0.7131782945736433,0.013070459656036992,0.01235418058626955,0.006469075879036173,2019
20190823,3272,0.0709963597695735,0.06749972924134438,0.06988592420295604,0.731066460587326,0.7156105100463679,0.003496630528229114,0.0027732920429122667,0.0007449023363237913,2019
20190923,3287,-0.02406468884002796,-0.03533186629331163,-0.028921730655059073,0.7247706422018348,0.735474006116208,0.011267177453283667,0.010537055129124645,0.004494656493930194,2019
20191028,3294,-0.035761336442519435,-0.047674717925197854,-0.0415941253968955,0.7184170471841704,0.7336377473363775,0.011913381482678419,0.011187354085418145,0.0054735804307839775,2019
20191125,3317,0.05775754816291708,0.06856177833827162,0.06389761466453878,0.7142857142857143,0.7310030395136777,-0.010804230175354541,-0.011526874552254237,-0.006497209358764552,2019
